Year,Gebietseinheit,Schulgliederung,Nationalität,Units,GeoCode,Value
2018,"Peine",Hauptschule,Deutsche,Anzahl,K03157,163
2018,"Wolfenbüttel",Hauptschule,Deutsche,Anzahl,K03158,84
2018,"Göttingen",Hauptschule,Deutsche,Anzahl,K03159,128
2018,"Statistische Region Braunschweig",Hauptschule,Deutsche,Anzahl,K031,926
2018,"Region Hannover",Hauptschule,Deutsche,Anzahl,K03241,484
2018,"dav. Hannover, Lhst.",Hauptschule,Deutsche,Anzahl,K03241001,122
2018,"dav. Hannover, Umland",Hauptschule,Deutsche,Anzahl,K03241999,362
2018,"Diepholz",Hauptschule,Deutsche,Anzahl,K03251,129
2018,"Hameln-Pyrmont",Hauptschule,Deutsche,Anzahl,K03252,114
2018,"Hildesheim",Hauptschule,Deutsche,Anzahl,K03254,94
2018,"Holzminden",Hauptschule,Deutsche,Anzahl,K03255,29
2018,"Nienburg (Weser)",Hauptschule,Deutsche,Anzahl,K03256,27
2018,"Schaumburg",Hauptschule,Deutsche,Anzahl,K03257,
2018,"Statistische Region Hannover",Hauptschule,Deutsche,Anzahl,K032,877
2018,"Celle",Hauptschule,Deutsche,Anzahl,K03351,
2018,"Cuxhaven",Hauptschule,Deutsche,Anzahl,K03352,203
2018,"Harburg",Hauptschule,Deutsche,Anzahl,K03353,76
2018,"Lüchow-Dannenberg",Hauptschule,Deutsche,Anzahl,K03354,29
2018,"Lüneburg",Hauptschule,Deutsche,Anzahl,K03355,36
2018,"Osterholz",Hauptschule,Deutsche,Anzahl,K03356,69
2018,"Rotenburg (Wümme)",Hauptschule,Deutsche,Anzahl,K03357,102
2018,"Heidekreis",Hauptschule,Deutsche,Anzahl,K03358,78
2018,"Stade",Hauptschule,Deutsche,Anzahl,K03359,132
2018,"Uelzen",Hauptschule,Deutsche,Anzahl,K03360,31
2018,"Verden",Hauptschule,Deutsche,Anzahl,K03361,82
2018,"Statistische Region Lüneburg",Hauptschule,Deutsche,Anzahl,K033,838
2018,"Delmenhorst, Stadt",Hauptschule,Deutsche,Anzahl,K03401,35
2018,"Emden, Stadt",Hauptschule,Deutsche,Anzahl,K03402,
2018,"Oldenburg (Oldb), Stadt",Hauptschule,Deutsche,Anzahl,K03403,
2018,"Osnabrück, Stadt",Hauptschule,Deutsche,Anzahl,K03404,104
2018,"Wilhelmshaven, Stadt",Hauptschule,Deutsche,Anzahl,K03405,
2018,"Ammerland",Hauptschule,Deutsche,Anzahl,K03451,64
2018,"Aurich",Hauptschule,Deutsche,Anzahl,K03452,186
2018,"Cloppenburg",Hauptschule,Deutsche,Anzahl,K03453,75
2018,"Emsland",Hauptschule,Deutsche,Anzahl,K03454,64
2018,"Friesland",Hauptschule,Deutsche,Anzahl,K03455,1
2018,"Grafschaft Bentheim",Hauptschule,Deutsche,Anzahl,K03456,167
2018,"Leer",Hauptschule,Deutsche,Anzahl,K03457,155
2018,"Oldenburg",Hauptschule,Deutsche,Anzahl,K03458,38
2018,"Osnabrück",Hauptschule,Deutsche,Anzahl,K03459,173
2018,"Vechta",Hauptschule,Deutsche,Anzahl,K03460,64
2018,"Wesermarsch",Hauptschule,Deutsche,Anzahl,K03461,
2018,"Wittmund",Hauptschule,Deutsche,Anzahl,K03462,104
2018,"Statistische Region Weser-Ems",Hauptschule,Deutsche,Anzahl,K034,1230
2018,"Niedersachsen",Hauptschule,Deutsche,Anzahl,,3871
2019,"Braunschweig, Stadt",Hauptschule,Deutsche,Anzahl,K03101,116
2019,"Salzgitter, Stadt",Hauptschule,Deutsche,Anzahl,K03102,130
2019,"Wolfsburg, Stadt",Hauptschule,Deutsche,Anzahl,K03103,60
2019,"Gifhorn",Hauptschule,Deutsche,Anzahl,K03151,125
2019,"Goslar",Hauptschule,Deutsche,Anzahl,K03153,17
2019,"Helmstedt",Hauptschule,Deutsche,Anzahl,K03154,81
2019,"Northeim",Hauptschule,Deutsche,Anzahl,K03155,77
2019,"Peine",Hauptschule,Deutsche,Anzahl,K03157,119
2019,"Wolfenbüttel",Hauptschule,Deutsche,Anzahl,K03158,77
2019,"Göttingen",Hauptschule,Deutsche,Anzahl,K03159,118
2019,"Statistische Region Braunschweig",Hauptschule,Deutsche,Anzahl,K031,920
2019,"Region Hannover",Hauptschule,Deutsche,Anzahl,K03241,363
2019,"dav. Hannover, Lhst.",Hauptschule,Deutsche,Anzahl,K03241001,53
2019,"dav. Hannover, Umland",Hauptschule,Deutsche,Anzahl,K03241999,310
2019,"Diepholz",Hauptschule,Deutsche,Anzahl,K03251,109
2019,"Hameln-Pyrmont",Hauptschule,Deutsche,Anzahl,K03252,107
2019,"Hildesheim",Hauptschule,Deutsche,Anzahl,K03254,105
2019,"Holzminden",Hauptschule,Deutsche,Anzahl,K03255,34
2019,"Nienburg (Weser)",Hauptschule,Deutsche,Anzahl,K03256,
2019,"Schaumburg",Hauptschule,Deutsche,Anzahl,K03257,
2019,"Statistische Region Hannover",Hauptschule,Deutsche,Anzahl,K032,718
2019,"Celle",Hauptschule,Deutsche,Anzahl,K03351,
2019,"Cuxhaven",Hauptschule,Deutsche,Anzahl,K03352,187
2019,"Harburg",Hauptschule,Deutsche,Anzahl,K03353,76
2019,"Lüchow-Dannenberg",Hauptschule,Deutsche,Anzahl,K03354,39
2019,"Lüneburg",Hauptschule,Deutsche,Anzahl,K03355,34
2019,"Osterholz",Hauptschule,Deutsche,Anzahl,K03356,62
2019,"Rotenburg (Wümme)",Hauptschule,Deutsche,Anzahl,K03357,78
2019,"Heidekreis",Hauptschule,Deutsche,Anzahl,K03358,83
2019,"Stade",Hauptschule,Deutsche,Anzahl,K03359,126
2019,"Uelzen",Hauptschule,Deutsche,Anzahl,K03360,27
2019,"Verden",Hauptschule,Deutsche,Anzahl,K03361,76
2019,"Statistische Region Lüneburg",Hauptschule,Deutsche,Anzahl,K033,788
2019,"Delmenhorst, Stadt",Hauptschule,Deutsche,Anzahl,K03401,37
2019,"Emden, Stadt",Hauptschule,Deutsche,Anzahl,K03402,
2019,"Oldenburg (Oldb), Stadt",Hauptschule,Deutsche,Anzahl,K03403,
2019,"Osnabrück, Stadt",Hauptschule,Deutsche,Anzahl,K03404,82
2019,"Wilhelmshaven, Stadt",Hauptschule,Deutsche,Anzahl,K03405,
2019,"Ammerland",Hauptschule,Deutsche,Anzahl,K03451,28
2019,"Aurich",Hauptschule,Deutsche,Anzahl,K03452,156
2019,"Cloppenburg",Hauptschule,Deutsche,Anzahl,K03453,80
2019,"Emsland",Hauptschule,Deutsche,Anzahl,K03454,81
2019,"Friesland",Hauptschule,Deutsche,Anzahl,K03455,2
2019,"Grafschaft Bentheim",Hauptschule,Deutsche,Anzahl,K03456,86
2019,"Leer",Hauptschule,Deutsche,Anzahl,K03457,135
2019,"Oldenburg",Hauptschule,Deutsche,Anzahl,K03458,41
2019,"Osnabrück",Hauptschule,Deutsche,Anzahl,K03459,141
2019,"Vechta",Hauptschule,Deutsche,Anzahl,K03460,62
2019,"Wesermarsch",Hauptschule,Deutsche,Anzahl,K03461,
2019,"Wittmund",Hauptschule,Deutsche,Anzahl,K03462,103
2019,"Statistische Region Weser-Ems",Hauptschule,Deutsche,Anzahl,K034,1034
2019,"Niedersachsen",Hauptschule,Deutsche,Anzahl,,3460
2020,"Braunschweig, Stadt",Hauptschule,Deutsche,Anzahl,K03101,97
2020,"Salzgitter, Stadt",Hauptschule,Deutsche,Anzahl,K03102,91
2020,"Wolfsburg, Stadt",Hauptschule,Deutsche,Anzahl,K03103,66
2020,"Gifhorn",Hauptschule,Deutsche,Anzahl,K03151,128
2020,"Goslar",Hauptschule,Deutsche,Anzahl,K03153,6
2020,"Helmstedt",Hauptschule,Deutsche,Anzahl,K03154,73
2020,"Northeim",Hauptschule,Deutsche,Anzahl,K03155,70
2020,"Peine",Hauptschule,Deutsche,Anzahl,K03157,119
2020,"Wolfenbüttel",Hauptschule,Deutsche,Anzahl,K03158,48
2020,"Göttingen",Hauptschule,Deutsche,Anzahl,K03159,134
2020,"Statistische Region Braunschweig",Hauptschule,Deutsche,Anzahl,K031,832
2020,"Region Hannover",Hauptschule,Deutsche,Anzahl,K03241,289
2020,"dav. Hannover, Lhst.",Hauptschule,Deutsche,Anzahl,K03241001,57
2020,"dav. Hannover, Umland",Hauptschule,Deutsche,Anzahl,K03241999,232
2020,"Diepholz",Hauptschule,Deutsche,Anzahl,K03251,130
2020,"Hameln-Pyrmont",Hauptschule,Deutsche,Anzahl,K03252,107
2020,"Hildesheim",Hauptschule,Deutsche,Anzahl,K03254,92
2020,"Holzminden",Hauptschule,Deutsche,Anzahl,K03255,31
2020,"Nienburg (Weser)",Hauptschule,Deutsche,Anzahl,K03256,
2020,"Schaumburg",Hauptschule,Deutsche,Anzahl,K03257,
2020,"Statistische Region Hannover",Hauptschule,Deutsche,Anzahl,K032,649
2020,"Celle",Hauptschule,Deutsche,Anzahl,K03351,
2020,"Cuxhaven",Hauptschule,Deutsche,Anzahl,K03352,205
2020,"Harburg",Hauptschule,Deutsche,Anzahl,K03353,72
2020,"Lüchow-Dannenberg",Hauptschule,Deutsche,Anzahl,K03354,45
2020,"Lüneburg",Hauptschule,Deutsche,Anzahl,K03355,27
2020,"Osterholz",Hauptschule,Deutsche,Anzahl,K03356,63
2020,"Rotenburg (Wümme)",Hauptschule,Deutsche,Anzahl,K03357,89
2020,"Heidekreis",Hauptschule,Deutsche,Anzahl,K03358,97
2020,"Stade",Hauptschule,Deutsche,Anzahl,K03359,117
2020,"Uelzen",Hauptschule,Deutsche,Anzahl,K03360,23
2020,"Verden",Hauptschule,Deutsche,Anzahl,K03361,20
2020,"Statistische Region Lüneburg",Hauptschule,Deutsche,Anzahl,K033,758
2020,"Delmenhorst, Stadt",Hauptschule,Deutsche,Anzahl,K03401,24
2020,"Emden, Stadt",Hauptschule,Deutsche,Anzahl,K03402,
2020,"Oldenburg (Oldb), Stadt",Hauptschule,Deutsche,Anzahl,K03403,
2020,"Osnabrück, Stadt",Hauptschule,Deutsche,Anzahl,K03404,82
2020,"Wilhelmshaven, Stadt",Hauptschule,Deutsche,Anzahl,K03405,
2020,"Ammerland",Hauptschule,Deutsche,Anzahl,K03451,35
2020,"Aurich",Hauptschule,Deutsche,Anzahl,K03452,140
2020,"Cloppenburg",Hauptschule,Deutsche,Anzahl,K03453,85
2020,"Emsland",Hauptschule,Deutsche,Anzahl,K03454,75
2020,"Friesland",Hauptschule,Deutsche,Anzahl,K03455,1
2020,"Grafschaft Bentheim",Hauptschule,Deutsche,Anzahl,K03456,81
2020,"Leer",Hauptschule,Deutsche,Anzahl,K03457,130
2020,"Oldenburg",Hauptschule,Deutsche,Anzahl,K03458,36
2020,"Osnabrück",Hauptschule,Deutsche,Anzahl,K03459,116
2020,"Vechta",Hauptschule,Deutsche,Anzahl,K03460,63
2020,"Wesermarsch",Hauptschule,Deutsche,Anzahl,K03461,
2020,"Wittmund",Hauptschule,Deutsche,Anzahl,K03462,123
2020,"Statistische Region Weser-Ems",Hauptschule,Deutsche,Anzahl,K034,991
2020,"Niedersachsen",Hauptschule,Deutsche,Anzahl,,3230
2021,"Braunschweig, Stadt",Hauptschule,Deutsche,Anzahl,K03101,102
2021,"Salzgitter, Stadt",Hauptschule,Deutsche,Anzahl,K03102,133
2021,"Wolfsburg, Stadt",Hauptschule,Deutsche,Anzahl,K03103,39
2021,"Gifhorn",Hauptschule,Deutsche,Anzahl,K03151,119
2021,"Goslar",Hauptschule,Deutsche,Anzahl,K03153,9
2021,"Helmstedt",Hauptschule,Deutsche,Anzahl,K03154,58
2021,"Northeim",Hauptschule,Deutsche,Anzahl,K03155,54
2021,"Peine",Hauptschule,Deutsche,Anzahl,K03157,79
2021,"Wolfenbüttel",Hauptschule,Deutsche,Anzahl,K03158,29
2021,"Göttingen",Hauptschule,Deutsche,Anzahl,K03159,108
2021,"Statistische Region Braunschweig",Hauptschule,Deutsche,Anzahl,K031,730
2021,"Region Hannover",Hauptschule,Deutsche,Anzahl,K03241,267
2021,"dav. Hannover, Lhst.",Hauptschule,Deutsche,Anzahl,K03241001,52
2021,"dav. Hannover, Umland",Hauptschule,Deutsche,Anzahl,K03241999,215
2021,"Diepholz",Hauptschule,Deutsche,Anzahl,K03251,111
2021,"Hameln-Pyrmont",Hauptschule,Deutsche,Anzahl,K03252,80
2021,"Hildesheim",Hauptschule,Deutsche,Anzahl,K03254,107
2021,"Holzminden",Hauptschule,Deutsche,Anzahl,K03255,7
2021,"Nienburg (Weser)",Hauptschule,Deutsche,Anzahl,K03256,
2021,"Schaumburg",Hauptschule,Deutsche,Anzahl,K03257,
2021,"Statistische Region Hannover",Hauptschule,Deutsche,Anzahl,K032,572
2021,"Celle",Hauptschule,Deutsche,Anzahl,K03351,
2021,"Cuxhaven",Hauptschule,Deutsche,Anzahl,K03352,202
2021,"Harburg",Hauptschule,Deutsche,Anzahl,K03353,50
2021,"Lüchow-Dannenberg",Hauptschule,Deutsche,Anzahl,K03354,42
2021,"Lüneburg",Hauptschule,Deutsche,Anzahl,K03355,44
2021,"Osterholz",Hauptschule,Deutsche,Anzahl,K03356,68
2021,"Rotenburg (Wümme)",Hauptschule,Deutsche,Anzahl,K03357,65
2021,"Heidekreis",Hauptschule,Deutsche,Anzahl,K03358,68
2021,"Stade",Hauptschule,Deutsche,Anzahl,K03359,81
2021,"Uelzen",Hauptschule,Deutsche,Anzahl,K03360,17
2021,"Verden",Hauptschule,Deutsche,Anzahl,K03361,
2021,"Statistische Region Lüneburg",Hauptschule,Deutsche,Anzahl,K033,637
2021,"Delmenhorst, Stadt",Hauptschule,Deutsche,Anzahl,K03401,33
2021,"Emden, Stadt",Hauptschule,Deutsche,Anzahl,K03402,
2021,"Oldenburg (Oldb), Stadt",Hauptschule,Deutsche,Anzahl,K03403,
2021,"Osnabrück, Stadt",Hauptschule,Deutsche,Anzahl,K03404,96
2021,"Wilhelmshaven, Stadt",Hauptschule,Deutsche,Anzahl,K03405,
2021,"Ammerland",Hauptschule,Deutsche,Anzahl,K03451,21
2021,"Aurich",Hauptschule,Deutsche,Anzahl,K03452,135
2021,"Cloppenburg",Hauptschule,Deutsche,Anzahl,K03453,85
2021,"Emsland",Hauptschule,Deutsche,Anzahl,K03454,72
2021,"Friesland",Hauptschule,Deutsche,Anzahl,K03455,2
2021,"Grafschaft Bentheim",Hauptschule,Deutsche,Anzahl,K03456,60
2021,"Leer",Hauptschule,Deutsche,Anzahl,K03457,130
2021,"Oldenburg",Hauptschule,Deutsche,Anzahl,K03458,29
2021,"Osnabrück",Hauptschule,Deutsche,Anzahl,K03459,117
2021,"Vechta",Hauptschule,Deutsche,Anzahl,K03460,55
2021,"Wesermarsch",Hauptschule,Deutsche,Anzahl,K03461,
2021,"Wittmund",Hauptschule,Deutsche,Anzahl,K03462,88
2021,"Statistische Region Weser-Ems",Hauptschule,Deutsche,Anzahl,K034,923
2021,"Niedersachsen",Hauptschule,Deutsche,Anzahl,,2862
2022,"Braunschweig, Stadt",Hauptschule,Deutsche,Anzahl,K03101,115
2022,"Salzgitter, Stadt",Hauptschule,Deutsche,Anzahl,K03102,95
2022,"Wolfsburg, Stadt",Hauptschule,Deutsche,Anzahl,K03103,56
2022,"Gifhorn",Hauptschule,Deutsche,Anzahl,K03151,111
2022,"Goslar",Hauptschule,Deutsche,Anzahl,K03153,11
2022,"Helmstedt",Hauptschule,Deutsche,Anzahl,K03154,55
2022,"Northeim",Hauptschule,Deutsche,Anzahl,K03155,62
2022,"Peine",Hauptschule,Deutsche,Anzahl,K03157,105
2022,"Wolfenbüttel",Hauptschule,Deutsche,Anzahl,K03158,42
2022,"Göttingen",Hauptschule,Deutsche,Anzahl,K03159,96
2022,"Statistische Region Braunschweig",Hauptschule,Deutsche,Anzahl,K031,748
2022,"Region Hannover",Hauptschule,Deutsche,Anzahl,K03241,225
2022,"dav. Hannover, Lhst.",Hauptschule,Deutsche,Anzahl,K03241001,54
2022,"dav. Hannover, Umland",Hauptschule,Deutsche,Anzahl,K03241999,171
2022,"Diepholz",Hauptschule,Deutsche,Anzahl,K03251,81
2022,"Hameln-Pyrmont",Hauptschule,Deutsche,Anzahl,K03252,88
2022,"Hildesheim",Hauptschule,Deutsche,Anzahl,K03254,101
2022,"Holzminden",Hauptschule,Deutsche,Anzahl,K03255,7
2022,"Nienburg (Weser)",Hauptschule,Deutsche,Anzahl,K03256,
2022,"Schaumburg",Hauptschule,Deutsche,Anzahl,K03257,
2022,"Statistische Region Hannover",Hauptschule,Deutsche,Anzahl,K032,502
2022,"Celle",Hauptschule,Deutsche,Anzahl,K03351,
2022,"Cuxhaven",Hauptschule,Deutsche,Anzahl,K03352,173
2022,"Harburg",Hauptschule,Deutsche,Anzahl,K03353,37
2022,"Lüchow-Dannenberg",Hauptschule,Deutsche,Anzahl,K03354,42
2022,"Lüneburg",Hauptschule,Deutsche,Anzahl,K03355,33
2022,"Osterholz",Hauptschule,Deutsche,Anzahl,K03356,64
2022,"Rotenburg (Wümme)",Hauptschule,Deutsche,Anzahl,K03357,66
2022,"Heidekreis",Hauptschule,Deutsche,Anzahl,K03358,77
2022,"Stade",Hauptschule,Deutsche,Anzahl,K03359,96
2022,"Uelzen",Hauptschule,Deutsche,Anzahl,K03360,21
2022,"Verden",Hauptschule,Deutsche,Anzahl,K03361,
2022,"Statistische Region Lüneburg",Hauptschule,Deutsche,Anzahl,K033,609
2022,"Delmenhorst, Stadt",Hauptschule,Deutsche,Anzahl,K03401,29
2022,"Emden, Stadt",Hauptschule,Deutsche,Anzahl,K03402,
2022,"Oldenburg (Oldb), Stadt",Hauptschule,Deutsche,Anzahl,K03403,
2022,"Osnabrück, Stadt",Hauptschule,Deutsche,Anzahl,K03404,96
2022,"Wilhelmshaven, Stadt",Hauptschule,Deutsche,Anzahl,K03405,
2022,"Ammerland",Hauptschule,Deutsche,Anzahl,K03451,16
2022,"Aurich",Hauptschule,Deutsche,Anzahl,K03452,117
2022,"Cloppenburg",Hauptschule,Deutsche,Anzahl,K03453,75
2022,"Emsland",Hauptschule,Deutsche,Anzahl,K03454,70
2022,"Friesland",Hauptschule,Deutsche,Anzahl,K03455,2
2022,"Grafschaft Bentheim",Hauptschule,Deutsche,Anzahl,K03456,62
2022,"Leer",Hauptschule,Deutsche,Anzahl,K03457,121
2022,"Oldenburg",Hauptschule,Deutsche,Anzahl,K03458,37
2022,"Osnabrück",Hauptschule,Deutsche,Anzahl,K03459,121
2022,"Vechta",Hauptschule,Deutsche,Anzahl,K03460,56
2022,"Wesermarsch",Hauptschule,Deutsche,Anzahl,K03461,
2022,"Wittmund",Hauptschule,Deutsche,Anzahl,K03462,105
2022,"Statistische Region Weser-Ems",Hauptschule,Deutsche,Anzahl,K034,907
2022,"Niedersachsen",Hauptschule,Deutsche,Anzahl,,2766
2023,"Braunschweig, Stadt",Hauptschule,Deutsche,Anzahl,K03101,80
2023,"Salzgitter, Stadt",Hauptschule,Deutsche,Anzahl,K03102,106
2023,"Wolfsburg, Stadt",Hauptschule,Deutsche,Anzahl,K03103,58
2023,"Gifhorn",Hauptschule,Deutsche,Anzahl,K03151,93
2023,"Goslar",Hauptschule,Deutsche,Anzahl,K03153,7
2023,"Helmstedt",Hauptschule,Deutsche,Anzahl,K03154,67
2023,"Northeim",Hauptschule,Deutsche,Anzahl,K03155,52
2023,"Peine",Hauptschule,Deutsche,Anzahl,K03157,108
2023,"Wolfenbüttel",Hauptschule,Deutsche,Anzahl,K03158,30
2023,"Göttingen",Hauptschule,Deutsche,Anzahl,K03159,92
2023,"Statistische Region Braunschweig",Hauptschule,Deutsche,Anzahl,K031,693
2023,"Region Hannover",Hauptschule,Deutsche,Anzahl,K03241,257
2023,"dav. Hannover, Lhst.",Hauptschule,Deutsche,Anzahl,K03241001,46
2023,"dav. Hannover, Umland",Hauptschule,Deutsche,Anzahl,K03241999,211
2023,"Diepholz",Hauptschule,Deutsche,Anzahl,K03251,92
2023,"Hameln-Pyrmont",Hauptschule,Deutsche,Anzahl,K03252,65
2023,"Hildesheim",Hauptschule,Deutsche,Anzahl,K03254,84
2023,"Holzminden",Hauptschule,Deutsche,Anzahl,K03255,11
2023,"Nienburg (Weser)",Hauptschule,Deutsche,Anzahl,K03256,
2023,"Schaumburg",Hauptschule,Deutsche,Anzahl,K03257,
2023,"Statistische Region Hannover",Hauptschule,Deutsche,Anzahl,K032,509
2023,"Celle",Hauptschule,Deutsche,Anzahl,K03351,
2023,"Cuxhaven",Hauptschule,Deutsche,Anzahl,K03352,188
2023,"Harburg",Hauptschule,Deutsche,Anzahl,K03353,35
2023,"Lüchow-Dannenberg",Hauptschule,Deutsche,Anzahl,K03354,45
2023,"Lüneburg",Hauptschule,Deutsche,Anzahl,K03355,30
2023,"Osterholz",Hauptschule,Deutsche,Anzahl,K03356,63
2023,"Rotenburg (Wümme)",Hauptschule,Deutsche,Anzahl,K03357,71
2023,"Heidekreis",Hauptschule,Deutsche,Anzahl,K03358,78
2023,"Stade",Hauptschule,Deutsche,Anzahl,K03359,110
2023,"Uelzen",Hauptschule,Deutsche,Anzahl,K03360,23
2023,"Verden",Hauptschule,Deutsche,Anzahl,K03361,
2023,"Statistische Region Lüneburg",Hauptschule,Deutsche,Anzahl,K033,643
2023,"Delmenhorst, Stadt",Hauptschule,Deutsche,Anzahl,K03401,36
2023,"Emden, Stadt",Hauptschule,Deutsche,Anzahl,K03402,
2023,"Oldenburg (Oldb), Stadt",Hauptschule,Deutsche,Anzahl,K03403,
2023,"Osnabrück, Stadt",Hauptschule,Deutsche,Anzahl,K03404,61
2023,"Wilhelmshaven, Stadt",Hauptschule,Deutsche,Anzahl,K03405,
2023,"Ammerland",Hauptschule,Deutsche,Anzahl,K03451,27
2023,"Aurich",Hauptschule,Deutsche,Anzahl,K03452,108
2023,"Cloppenburg",Hauptschule,Deutsche,Anzahl,K03453,68
2023,"Emsland",Hauptschule,Deutsche,Anzahl,K03454,81
2023,"Friesland",Hauptschule,Deutsche,Anzahl,K03455,1
2023,"Grafschaft Bentheim",Hauptschule,Deutsche,Anzahl,K03456,68
2023,"Leer",Hauptschule,Deutsche,Anzahl,K03457,136
2023,"Oldenburg",Hauptschule,Deutsche,Anzahl,K03458,34
2023,"Osnabrück",Hauptschule,Deutsche,Anzahl,K03459,92
2023,"Vechta",Hauptschule,Deutsche,Anzahl,K03460,64
2023,"Wesermarsch",Hauptschule,Deutsche,Anzahl,K03461,
2023,"Wittmund",Hauptschule,Deutsche,Anzahl,K03462,85
2023,"Statistische Region Weser-Ems",Hauptschule,Deutsche,Anzahl,K034,861
2023,"Niedersachsen",Hauptschule,Deutsche,Anzahl,,2706
2024,"Braunschweig, Stadt",Hauptschule,Deutsche,Anzahl,K03101,104
2024,"Salzgitter, Stadt",Hauptschule,Deutsche,Anzahl,K03102,93
2024,"Wolfsburg, Stadt",Hauptschule,Deutsche,Anzahl,K03103,58
2024,"Gifhorn",Hauptschule,Deutsche,Anzahl,K03151,105
2024,"Goslar",Hauptschule,Deutsche,Anzahl,K03153,10
2024,"Helmstedt",Hauptschule,Deutsche,Anzahl,K03154,36
2024,"Northeim",Hauptschule,Deutsche,Anzahl,K03155,59
2024,"Peine",Hauptschule,Deutsche,Anzahl,K03157,86
2024,"Wolfenbüttel",Hauptschule,Deutsche,Anzahl,K03158,54
2024,"Göttingen",Hauptschule,Deutsche,Anzahl,K03159,93
2024,"Statistische Region Braunschweig",Hauptschule,Deutsche,Anzahl,K031,698
2024,"Region Hannover",Hauptschule,Deutsche,Anzahl,K03241,266
2024,"dav. Hannover, Lhst.",Hauptschule,Deutsche,Anzahl,K03241001,48
2024,"dav. Hannover, Umland",Hauptschule,Deutsche,Anzahl,K03241999,218
2024,"Diepholz",Hauptschule,Deutsche,Anzahl,K03251,105
2024,"Hameln-Pyrmont",Hauptschule,Deutsche,Anzahl,K03252,93
2024,"Hildesheim",Hauptschule,Deutsche,Anzahl,K03254,88
2024,"Holzminden",Hauptschule,Deutsche,Anzahl,K03255,10
2024,"Nienburg (Weser)",Hauptschule,Deutsche,Anzahl,K03256,
2024,"Schaumburg",Hauptschule,Deutsche,Anzahl,K03257,
2024,"Statistische Region Hannover",Hauptschule,Deutsche,Anzahl,K032,562
2024,"Celle",Hauptschule,Deutsche,Anzahl,K03351,
2024,"Cuxhaven",Hauptschule,Deutsche,Anzahl,K03352,186
2024,"Harburg",Hauptschule,Deutsche,Anzahl,K03353,28
2024,"Lüchow-Dannenberg",Hauptschule,Deutsche,Anzahl,K03354,30
2024,"Lüneburg",Hauptschule,Deutsche,Anzahl,K03355,23
2024,"Osterholz",Hauptschule,Deutsche,Anzahl,K03356,57
2024,"Rotenburg (Wümme)",Hauptschule,Deutsche,Anzahl,K03357,75
2024,"Heidekreis",Hauptschule,Deutsche,Anzahl,K03358,70
2024,"Stade",Hauptschule,Deutsche,Anzahl,K03359,107
2024,"Uelzen",Hauptschule,Deutsche,Anzahl,K03360,15
2024,"Verden",Hauptschule,Deutsche,Anzahl,K03361,
2024,"Statistische Region Lüneburg",Hauptschule,Deutsche,Anzahl,K033,591
2024,"Delmenhorst, Stadt",Hauptschule,Deutsche,Anzahl,K03401,33
2024,"Emden, Stadt",Hauptschule,Deutsche,Anzahl,K03402,
2024,"Oldenburg (Oldb), Stadt",Hauptschule,Deutsche,Anzahl,K03403,
2024,"Osnabrück, Stadt",Hauptschule,Deutsche,Anzahl,K03404,28
2024,"Wilhelmshaven, Stadt",Hauptschule,Deutsche,Anzahl,K03405,
2024,"Ammerland",Hauptschule,Deutsche,Anzahl,K03451,22
2024,"Aurich",Hauptschule,Deutsche,Anzahl,K03452,114
2024,"Cloppenburg",Hauptschule,Deutsche,Anzahl,K03453,65
2024,"Emsland",Hauptschule,Deutsche,Anzahl,K03454,79
2024,"Friesland",Hauptschule,Deutsche,Anzahl,K03455,1
2024,"Grafschaft Bentheim",Hauptschule,Deutsche,Anzahl,K03456,51
2024,"Leer",Hauptschule,Deutsche,Anzahl,K03457,121
2024,"Oldenburg",Hauptschule,Deutsche,Anzahl,K03458,24
2024,"Osnabrück",Hauptschule,Deutsche,Anzahl,K03459,98
2024,"Vechta",Hauptschule,Deutsche,Anzahl,K03460,45
2024,"Wesermarsch",Hauptschule,Deutsche,Anzahl,K03461,
2024,"Wittmund",Hauptschule,Deutsche,Anzahl,K03462,88
2024,"Statistische Region Weser-Ems",Hauptschule,Deutsche,Anzahl,K034,769
2024,"Niedersachsen",Hauptschule,Deutsche,Anzahl,,2620
2011,"Braunschweig, Stadt",Hauptschule,Ausländerinnen und Ausländer,Anzahl,K03101,43
2011,"Salzgitter, Stadt",Hauptschule,Ausländerinnen und Ausländer,Anzahl,K03102,57
2011,"Wolfsburg, Stadt",Hauptschule,Ausländerinnen und Ausländer,Anzahl,K03103,22
2011,"Gifhorn",Hauptschule,Ausländerinnen und Ausländer,Anzahl,K03151,49
2011,"Goslar",Hauptschule,Ausländerinnen und Ausländer,Anzahl,K03153,13
2011,"Helmstedt",Hauptschule,Ausländerinnen und Ausländer,Anzahl,K03154,6
2011,"Northeim",Hauptschule,Ausländerinnen und Ausländer,Anzahl,K03155,16
2011,"Peine",Hauptschule,Ausländerinnen und Ausländer,Anzahl,K03157,44
2011,"Wolfenbüttel",Hauptschule,Ausländerinnen und Ausländer,Anzahl,K03158,22
2011,"Göttingen",Hauptschule,Ausländerinnen und Ausländer,Anzahl,K03159,56
2011,"Statistische Region Braunschweig",Hauptschule,Ausländerinnen und Ausländer,Anzahl,K031,328
2011,"Region Hannover",Hauptschule,Ausländerinnen und Ausländer,Anzahl,K03241,277
2011,"dav. Hannover, Lhst.",Hauptschule,Ausländerinnen und Ausländer,Anzahl,K03241001,130
