Year,Gebietseinheit,Aufenthaltstitel,Grund der Befristung,Geschlecht,Units,GeoCode,Value
2019,"Statistische Region Braunschweig",zeitlich unbefristet,,weiblich,Anzahl,K031,17505
2019,"Statistische Region Braunschweig",zeitlich unbefristet,,insgesamt,Anzahl,K031,34105
2019,"Hannover  Region",zeitlich unbefristet,,männlich,Anzahl,K03241,24340
2019,"Hannover  Region",zeitlich unbefristet,,weiblich,Anzahl,K03241,24720
2019,"Hannover  Region",zeitlich unbefristet,,insgesamt,Anzahl,K03241,49060
2019,"Diepholz",zeitlich unbefristet,,männlich,Anzahl,K03251,1390
2019,"Diepholz",zeitlich unbefristet,,weiblich,Anzahl,K03251,1635
2019,"Diepholz",zeitlich unbefristet,,insgesamt,Anzahl,K03251,3025
2019,"Hameln-Pyrmont",zeitlich unbefristet,,männlich,Anzahl,K03252,2115
2019,"Hameln-Pyrmont",zeitlich unbefristet,,weiblich,Anzahl,K03252,2220
2019,"Hameln-Pyrmont",zeitlich unbefristet,,insgesamt,Anzahl,K03252,4335
2019,"Hildesheim",zeitlich unbefristet,,männlich,Anzahl,K03254,2570
2019,"Hildesheim",zeitlich unbefristet,,weiblich,Anzahl,K03254,2795
2019,"Hildesheim",zeitlich unbefristet,,insgesamt,Anzahl,K03254,5365
2019,"Holzminden",zeitlich unbefristet,,männlich,Anzahl,K03255,700
2019,"Holzminden",zeitlich unbefristet,,weiblich,Anzahl,K03255,720
2019,"Holzminden",zeitlich unbefristet,,insgesamt,Anzahl,K03255,1420
2019,"Nienburg (Weser)",zeitlich unbefristet,,männlich,Anzahl,K03256,875
2019,"Nienburg (Weser)",zeitlich unbefristet,,weiblich,Anzahl,K03256,995
2019,"Nienburg (Weser)",zeitlich unbefristet,,insgesamt,Anzahl,K03256,1870
2019,"Schaumburg",zeitlich unbefristet,,männlich,Anzahl,K03257,1490
2019,"Schaumburg",zeitlich unbefristet,,weiblich,Anzahl,K03257,1545
2019,"Schaumburg",zeitlich unbefristet,,insgesamt,Anzahl,K03257,3030
2019,"Statistische Region Hannover",zeitlich unbefristet,,männlich,Anzahl,K032,33480
2019,"Statistische Region Hannover",zeitlich unbefristet,,weiblich,Anzahl,K032,34625
2019,"Statistische Region Hannover",zeitlich unbefristet,,insgesamt,Anzahl,K032,68105
2019,"Celle",zeitlich unbefristet,,männlich,Anzahl,K03351,1130
2019,"Celle",zeitlich unbefristet,,weiblich,Anzahl,K03351,1320
2019,"Celle",zeitlich unbefristet,,insgesamt,Anzahl,K03351,2450
2019,"Cuxhaven",zeitlich unbefristet,,männlich,Anzahl,K03352,890
2019,"Cuxhaven",zeitlich unbefristet,,weiblich,Anzahl,K03352,1040
2019,"Cuxhaven",zeitlich unbefristet,,insgesamt,Anzahl,K03352,1930
2019,"Harburg",zeitlich unbefristet,,männlich,Anzahl,K03353,1860
2019,"Harburg",zeitlich unbefristet,,weiblich,Anzahl,K03353,2015
2019,"Harburg",zeitlich unbefristet,,insgesamt,Anzahl,K03353,3880
2019,"Lüchow-Dannenberg",zeitlich unbefristet,,männlich,Anzahl,K03354,130
2019,"Lüchow-Dannenberg",zeitlich unbefristet,,weiblich,Anzahl,K03354,195
2019,"Lüchow-Dannenberg",zeitlich unbefristet,,insgesamt,Anzahl,K03354,330
2019,"Lüneburg",zeitlich unbefristet,,männlich,Anzahl,K03355,10185
2019,"Lüneburg",zeitlich unbefristet,,weiblich,Anzahl,K03355,11595
2019,"Lüneburg",zeitlich unbefristet,,insgesamt,Anzahl,K03355,21780
2019,"Lüneburg",zeitlich unbefristet,,männlich,Anzahl,K03355,950
2019,"Lüneburg",zeitlich unbefristet,,weiblich,Anzahl,K03355,1050
2019,"Lüneburg",zeitlich unbefristet,,insgesamt,Anzahl,K03355,2000
2019,"Osterholz",zeitlich unbefristet,,männlich,Anzahl,K03356,660
2019,"Osterholz",zeitlich unbefristet,,weiblich,Anzahl,K03356,780
2019,"Osterholz",zeitlich unbefristet,,insgesamt,Anzahl,K03356,1440
2019,"Rotenburg (Wümme)",zeitlich unbefristet,,männlich,Anzahl,K03357,810
2019,"Rotenburg (Wümme)",zeitlich unbefristet,,weiblich,Anzahl,K03357,975
2019,"Rotenburg (Wümme)",zeitlich unbefristet,,insgesamt,Anzahl,K03357,1785
2019,"Heidekreis",zeitlich unbefristet,,männlich,Anzahl,K03358,890
2019,"Heidekreis",zeitlich unbefristet,,weiblich,Anzahl,K03358,960
2019,"Heidekreis",zeitlich unbefristet,,insgesamt,Anzahl,K03358,1850
2019,"Stade",zeitlich unbefristet,,männlich,Anzahl,K03359,1180
2019,"Stade",zeitlich unbefristet,,weiblich,Anzahl,K03359,1350
2019,"Stade",zeitlich unbefristet,,insgesamt,Anzahl,K03359,2535
2019,"Uelzen",zeitlich unbefristet,,männlich,Anzahl,K03360,435
2019,"Uelzen",zeitlich unbefristet,,weiblich,Anzahl,K03360,500
2019,"Uelzen",zeitlich unbefristet,,insgesamt,Anzahl,K03360,940
2019,"Verden",zeitlich unbefristet,,männlich,Anzahl,K03361,1245
2019,"Verden",zeitlich unbefristet,,weiblich,Anzahl,K03361,1395
2019,"Verden",zeitlich unbefristet,,insgesamt,Anzahl,K03361,2640
2019,"Delmenhorst, Stadt",zeitlich unbefristet,,männlich,Anzahl,K03401,1565
2019,"Delmenhorst, Stadt",zeitlich unbefristet,,weiblich,Anzahl,K03401,1500
2019,"Delmenhorst, Stadt",zeitlich unbefristet,,insgesamt,Anzahl,K03401,3065
2019,"Emden  Stadt",zeitlich unbefristet,,männlich,Anzahl,K03402,295
2019,"Emden  Stadt",zeitlich unbefristet,,weiblich,Anzahl,K03402,295
2019,"Emden  Stadt",zeitlich unbefristet,,insgesamt,Anzahl,K03402,590
2019,"Oldenburg(Oldb), Stadt",zeitlich unbefristet,,männlich,Anzahl,K03403,1695
2019,"Oldenburg(Oldb), Stadt",zeitlich unbefristet,,weiblich,Anzahl,K03403,1710
2019,"Oldenburg(Oldb), Stadt",zeitlich unbefristet,,insgesamt,Anzahl,K03403,3400
2019,"Osnabrück, Stadt",zeitlich unbefristet,,männlich,Anzahl,K03404,2720
2019,"Osnabrück, Stadt",zeitlich unbefristet,,weiblich,Anzahl,K03404,2650
2019,"Osnabrück, Stadt",zeitlich unbefristet,,insgesamt,Anzahl,K03404,5370
2019,"Wilhelmshaven, Stadt",zeitlich unbefristet,,männlich,Anzahl,K03405,520
2019,"Wilhelmshaven, Stadt",zeitlich unbefristet,,weiblich,Anzahl,K03405,560
2019,"Wilhelmshaven, Stadt",zeitlich unbefristet,,insgesamt,Anzahl,K03405,1080
2019,"Ammerland",zeitlich unbefristet,,männlich,Anzahl,K03451,600
2019,"Ammerland",zeitlich unbefristet,,weiblich,Anzahl,K03451,645
2019,"Ammerland",zeitlich unbefristet,,insgesamt,Anzahl,K03451,1245
2019,"Aurich",zeitlich unbefristet,,männlich,Anzahl,K03452,580
2019,"Aurich",zeitlich unbefristet,,weiblich,Anzahl,K03452,605
2019,"Aurich",zeitlich unbefristet,,insgesamt,Anzahl,K03452,1185
2019,"Cloppenburg",zeitlich unbefristet,,männlich,Anzahl,K03453,1200
2019,"Cloppenburg",zeitlich unbefristet,,weiblich,Anzahl,K03453,1200
2019,"Cloppenburg",zeitlich unbefristet,,insgesamt,Anzahl,K03453,2395
2019,"Emsland",zeitlich unbefristet,,männlich,Anzahl,K03454,1420
2019,"Emsland",zeitlich unbefristet,,weiblich,Anzahl,K03454,1550
2019,"Emsland",zeitlich unbefristet,,insgesamt,Anzahl,K03454,2970
2019,"Friesland",zeitlich unbefristet,,männlich,Anzahl,K03455,295
2019,"Friesland",zeitlich unbefristet,,weiblich,Anzahl,K03455,360
2019,"Friesland",zeitlich unbefristet,,insgesamt,Anzahl,K03455,655
2019,"Grafschaft Bentheim",zeitlich unbefristet,,männlich,Anzahl,K03456,1000
2019,"Grafschaft Bentheim",zeitlich unbefristet,,weiblich,Anzahl,K03456,1075
2019,"Grafschaft Bentheim",zeitlich unbefristet,,insgesamt,Anzahl,K03456,2075
2019,"Leer",zeitlich unbefristet,,männlich,Anzahl,K03457,585
2019,"Leer",zeitlich unbefristet,,weiblich,Anzahl,K03457,660
2019,"Leer",zeitlich unbefristet,,insgesamt,Anzahl,K03457,1245
2019,"Oldenburg",zeitlich unbefristet,,männlich,Anzahl,K03458,660
2019,"Oldenburg",zeitlich unbefristet,,weiblich,Anzahl,K03458,720
2019,"Oldenburg",zeitlich unbefristet,,insgesamt,Anzahl,K03458,1380
2019,"Osnabrück",zeitlich unbefristet,,männlich,Anzahl,K03459,2705
2019,"Osnabrück",zeitlich unbefristet,,weiblich,Anzahl,K03459,3015
2019,"Osnabrück",zeitlich unbefristet,,insgesamt,Anzahl,K03459,5720
2019,"Vechta",zeitlich unbefristet,,männlich,Anzahl,K03460,1760
2019,"Vechta",zeitlich unbefristet,,weiblich,Anzahl,K03460,1800
2019,"Vechta",zeitlich unbefristet,,insgesamt,Anzahl,K03460,3565
2019,"Wesermarsch",zeitlich unbefristet,,männlich,Anzahl,K03461,695
2019,"Wesermarsch",zeitlich unbefristet,,weiblich,Anzahl,K03461,765
2019,"Wesermarsch",zeitlich unbefristet,,insgesamt,Anzahl,K03461,1460
2019,"Wittmund",zeitlich unbefristet,,männlich,Anzahl,K03462,155
2019,"Wittmund",zeitlich unbefristet,,weiblich,Anzahl,K03462,170
2019,"Wittmund",zeitlich unbefristet,,insgesamt,Anzahl,K03462,325
2019,"Statistische Region Weser-Ems",zeitlich unbefristet,,männlich,Anzahl,K034,18450
2019,"Statistische Region Weser-Ems",zeitlich unbefristet,,weiblich,Anzahl,K034,19275
2019,"Statistische Region Weser-Ems",zeitlich unbefristet,,insgesamt,Anzahl,K034,37730
2019,"Niedersachsen",zeitlich unbefristet,,männlich,Anzahl,K030,78720
2019,"Niedersachsen",zeitlich unbefristet,,weiblich,Anzahl,K030,83000
2019,"Niedersachsen",zeitlich unbefristet,,insgesamt,Anzahl,K030,161720
2018,"Braunschweig, Stadt",zeitlich unbefristet,,männlich,Anzahl,K03101,3900
2018,"Braunschweig, Stadt",zeitlich unbefristet,,weiblich,Anzahl,K03101,4000
2018,"Braunschweig, Stadt",zeitlich unbefristet,,insgesamt,Anzahl,K03101,7900
2018,"Salzgitter, Stadt",zeitlich unbefristet,,männlich,Anzahl,K03102,2745
2018,"Salzgitter, Stadt",zeitlich unbefristet,,weiblich,Anzahl,K03102,2785
2018,"Salzgitter, Stadt",zeitlich unbefristet,,insgesamt,Anzahl,K03102,5530
2018,"Wolfsburg, Stadt",zeitlich unbefristet,,männlich,Anzahl,K03103,1210
2018,"Wolfsburg, Stadt",zeitlich unbefristet,,weiblich,Anzahl,K03103,1435
2018,"Wolfsburg, Stadt",zeitlich unbefristet,,insgesamt,Anzahl,K03103,2640
2018,"Gifhorn",zeitlich unbefristet,,männlich,Anzahl,K03151,1230
2018,"Gifhorn",zeitlich unbefristet,,weiblich,Anzahl,K03151,1345
2018,"Gifhorn",zeitlich unbefristet,,insgesamt,Anzahl,K03151,2575
2018,"Goslar",zeitlich unbefristet,,männlich,Anzahl,K03153,1200
2018,"Goslar",zeitlich unbefristet,,weiblich,Anzahl,K03153,1235
2018,"Goslar",zeitlich unbefristet,,insgesamt,Anzahl,K03153,2430
2018,"Helmstedt",zeitlich unbefristet,,männlich,Anzahl,K03154,675
2018,"Helmstedt",zeitlich unbefristet,,weiblich,Anzahl,K03154,690
2018,"Helmstedt",zeitlich unbefristet,,insgesamt,Anzahl,K03154,1365
2018,"Northeim",zeitlich unbefristet,,männlich,Anzahl,K03155,755
2018,"Northeim",zeitlich unbefristet,,weiblich,Anzahl,K03155,840
2018,"Northeim",zeitlich unbefristet,,insgesamt,Anzahl,K03155,1595
2018,"Peine",zeitlich unbefristet,,männlich,Anzahl,K03157,1405
2018,"Peine",zeitlich unbefristet,,weiblich,Anzahl,K03157,1420
2018,"Peine",zeitlich unbefristet,,insgesamt,Anzahl,K03157,2825
2018,"Wolfenbüttel",zeitlich unbefristet,,männlich,Anzahl,K03158,720
2018,"Wolfenbüttel",zeitlich unbefristet,,weiblich,Anzahl,K03158,840
2018,"Wolfenbüttel",zeitlich unbefristet,,insgesamt,Anzahl,K03158,1560
2018,"Göttingen",zeitlich unbefristet,,männlich,Anzahl,K03159,2805
2018,"Göttingen",zeitlich unbefristet,,weiblich,Anzahl,K03159,2995
2018,"Göttingen",zeitlich unbefristet,,insgesamt,Anzahl,K03159,5800
2018,"Statistische Region Braunschweig",zeitlich unbefristet,,männlich,Anzahl,K031,16640
2018,"Statistische Region Braunschweig",zeitlich unbefristet,,weiblich,Anzahl,K031,17580
2018,"Statistische Region Braunschweig",zeitlich unbefristet,,insgesamt,Anzahl,K031,34220
2018,"Hannover  Region",zeitlich unbefristet,,männlich,Anzahl,K03241,24215
2018,"Hannover  Region",zeitlich unbefristet,,weiblich,Anzahl,K03241,24740
2018,"Hannover  Region",zeitlich unbefristet,,insgesamt,Anzahl,K03241,48955
2018,"Diepholz",zeitlich unbefristet,,männlich,Anzahl,K03251,1385
2018,"Diepholz",zeitlich unbefristet,,weiblich,Anzahl,K03251,1650
2018,"Diepholz",zeitlich unbefristet,,insgesamt,Anzahl,K03251,3035
2018,"Hameln-Pyrmont",zeitlich unbefristet,,männlich,Anzahl,K03252,2120
2018,"Hameln-Pyrmont",zeitlich unbefristet,,weiblich,Anzahl,K03252,2265
2018,"Hameln-Pyrmont",zeitlich unbefristet,,insgesamt,Anzahl,K03252,4385
2018,"Hildesheim",zeitlich unbefristet,,männlich,Anzahl,K03254,2605
2018,"Hildesheim",zeitlich unbefristet,,weiblich,Anzahl,K03254,2860
2018,"Hildesheim",zeitlich unbefristet,,insgesamt,Anzahl,K03254,5465
2018,"Holzminden",zeitlich unbefristet,,männlich,Anzahl,K03255,685
2018,"Holzminden",zeitlich unbefristet,,weiblich,Anzahl,K03255,730
2018,"Holzminden",zeitlich unbefristet,,insgesamt,Anzahl,K03255,1415
2018,"Nienburg (Weser)",zeitlich unbefristet,,männlich,Anzahl,K03256,905
2018,"Nienburg (Weser)",zeitlich unbefristet,,weiblich,Anzahl,K03256,1020
2018,"Nienburg (Weser)",zeitlich unbefristet,,insgesamt,Anzahl,K03256,1925
2018,"Schaumburg",zeitlich unbefristet,,männlich,Anzahl,K03257,1500
2018,"Schaumburg",zeitlich unbefristet,,weiblich,Anzahl,K03257,1565
2018,"Schaumburg",zeitlich unbefristet,,insgesamt,Anzahl,K03257,3065
2018,"Statistische Region Hannover",zeitlich unbefristet,,männlich,Anzahl,K032,33415
2018,"Statistische Region Hannover",zeitlich unbefristet,,weiblich,Anzahl,K032,34825
2018,"Statistische Region Hannover",zeitlich unbefristet,,insgesamt,Anzahl,K032,68245
2018,"Celle",zeitlich unbefristet,,männlich,Anzahl,K03351,1135
2018,"Celle",zeitlich unbefristet,,weiblich,Anzahl,K03351,1365
2018,"Celle",zeitlich unbefristet,,insgesamt,Anzahl,K03351,2500
2018,"Cuxhaven",zeitlich unbefristet,,männlich,Anzahl,K03352,895
2018,"Cuxhaven",zeitlich unbefristet,,weiblich,Anzahl,K03352,1055
2018,"Cuxhaven",zeitlich unbefristet,,insgesamt,Anzahl,K03352,1950
2018,"Harburg",zeitlich unbefristet,,männlich,Anzahl,K03353,1815
2018,"Harburg",zeitlich unbefristet,,weiblich,Anzahl,K03353,2000
2018,"Harburg",zeitlich unbefristet,,insgesamt,Anzahl,K03353,3815
2018,"Lüchow-Dannenberg",zeitlich unbefristet,,männlich,Anzahl,K03354,135
2018,"Lüchow-Dannenberg",zeitlich unbefristet,,weiblich,Anzahl,K03354,190
2018,"Lüchow-Dannenberg",zeitlich unbefristet,,insgesamt,Anzahl,K03354,325
2018,"Lüneburg",zeitlich unbefristet,,männlich,Anzahl,K03355,10145
2018,"Lüneburg",zeitlich unbefristet,,weiblich,Anzahl,K03355,11600
2018,"Lüneburg",zeitlich unbefristet,,insgesamt,Anzahl,K03355,21745
2018,"Lüneburg",zeitlich unbefristet,,männlich,Anzahl,K03355,945
2018,"Lüneburg",zeitlich unbefristet,,weiblich,Anzahl,K03355,1070
2018,"Lüneburg",zeitlich unbefristet,,insgesamt,Anzahl,K03355,2010
2018,"Osterholz",zeitlich unbefristet,,männlich,Anzahl,K03356,670
2018,"Osterholz",zeitlich unbefristet,,weiblich,Anzahl,K03356,760
2018,"Osterholz",zeitlich unbefristet,,insgesamt,Anzahl,K03356,1430
2018,"Rotenburg (Wümme)",zeitlich unbefristet,,männlich,Anzahl,K03357,825
2018,"Rotenburg (Wümme)",zeitlich unbefristet,,weiblich,Anzahl,K03357,950
2018,"Rotenburg (Wümme)",zeitlich unbefristet,,insgesamt,Anzahl,K03357,1775
2018,"Heidekreis",zeitlich unbefristet,,männlich,Anzahl,K03358,850
2018,"Heidekreis",zeitlich unbefristet,,weiblich,Anzahl,K03358,965
2018,"Heidekreis",zeitlich unbefristet,,insgesamt,Anzahl,K03358,1815
2018,"Stade",zeitlich unbefristet,,männlich,Anzahl,K03359,1190
2018,"Stade",zeitlich unbefristet,,weiblich,Anzahl,K03359,1340
2018,"Stade",zeitlich unbefristet,,insgesamt,Anzahl,K03359,2530
2018,"Uelzen",zeitlich unbefristet,,männlich,Anzahl,K03360,445
2018,"Uelzen",zeitlich unbefristet,,weiblich,Anzahl,K03360,510
2018,"Uelzen",zeitlich unbefristet,,insgesamt,Anzahl,K03360,950
2018,"Verden",zeitlich unbefristet,,männlich,Anzahl,K03361,1240
2018,"Verden",zeitlich unbefristet,,weiblich,Anzahl,K03361,1400
2018,"Verden",zeitlich unbefristet,,insgesamt,Anzahl,K03361,2640
2018,"Delmenhorst, Stadt",zeitlich unbefristet,,männlich,Anzahl,K03401,1570
2018,"Delmenhorst, Stadt",zeitlich unbefristet,,weiblich,Anzahl,K03401,1510
2018,"Delmenhorst, Stadt",zeitlich unbefristet,,insgesamt,Anzahl,K03401,3080
2018,"Emden  Stadt",zeitlich unbefristet,,männlich,Anzahl,K03402,300
2018,"Emden  Stadt",zeitlich unbefristet,,weiblich,Anzahl,K03402,305
2018,"Emden  Stadt",zeitlich unbefristet,,insgesamt,Anzahl,K03402,605
2018,"Oldenburg(Oldb), Stadt",zeitlich unbefristet,,männlich,Anzahl,K03403,1735
2018,"Oldenburg(Oldb), Stadt",zeitlich unbefristet,,weiblich,Anzahl,K03403,1715
2018,"Oldenburg(Oldb), Stadt",zeitlich unbefristet,,insgesamt,Anzahl,K03403,3450
2018,"Osnabrück, Stadt",zeitlich unbefristet,,männlich,Anzahl,K03404,2730
2018,"Osnabrück, Stadt",zeitlich unbefristet,,weiblich,Anzahl,K03404,2665
2018,"Osnabrück, Stadt",zeitlich unbefristet,,insgesamt,Anzahl,K03404,5395
2018,"Wilhelmshaven, Stadt",zeitlich unbefristet,,männlich,Anzahl,K03405,530
2018,"Wilhelmshaven, Stadt",zeitlich unbefristet,,weiblich,Anzahl,K03405,565
2018,"Wilhelmshaven, Stadt",zeitlich unbefristet,,insgesamt,Anzahl,K03405,1095
2018,"Ammerland",zeitlich unbefristet,,männlich,Anzahl,K03451,585
2018,"Ammerland",zeitlich unbefristet,,weiblich,Anzahl,K03451,630
2018,"Ammerland",zeitlich unbefristet,,insgesamt,Anzahl,K03451,1215
2018,"Aurich",zeitlich unbefristet,,männlich,Anzahl,K03452,600
2018,"Aurich",zeitlich unbefristet,,weiblich,Anzahl,K03452,610
2018,"Aurich",zeitlich unbefristet,,insgesamt,Anzahl,K03452,1210
2018,"Cloppenburg",zeitlich unbefristet,,männlich,Anzahl,K03453,1215
2018,"Cloppenburg",zeitlich unbefristet,,weiblich,Anzahl,K03453,1200
2018,"Cloppenburg",zeitlich unbefristet,,insgesamt,Anzahl,K03453,2410
2018,"Emsland",zeitlich unbefristet,,männlich,Anzahl,K03454,1390
2018,"Emsland",zeitlich unbefristet,,weiblich,Anzahl,K03454,1515
2018,"Emsland",zeitlich unbefristet,,insgesamt,Anzahl,K03454,2905
2018,"Friesland",zeitlich unbefristet,,männlich,Anzahl,K03455,295
2018,"Friesland",zeitlich unbefristet,,weiblich,Anzahl,K03455,375
2018,"Friesland",zeitlich unbefristet,,insgesamt,Anzahl,K03455,670
2018,"Grafschaft Bentheim",zeitlich unbefristet,,männlich,Anzahl,K03456,990
2018,"Grafschaft Bentheim",zeitlich unbefristet,,weiblich,Anzahl,K03456,1085
2018,"Grafschaft Bentheim",zeitlich unbefristet,,insgesamt,Anzahl,K03456,2075
2018,"Leer",zeitlich unbefristet,,männlich,Anzahl,K03457,585
2018,"Leer",zeitlich unbefristet,,weiblich,Anzahl,K03457,660
2018,"Leer",zeitlich unbefristet,,insgesamt,Anzahl,K03457,1245
2018,"Oldenburg",zeitlich unbefristet,,männlich,Anzahl,K03458,690
2018,"Oldenburg",zeitlich unbefristet,,weiblich,Anzahl,K03458,745
2018,"Oldenburg",zeitlich unbefristet,,insgesamt,Anzahl,K03458,1435
2018,"Osnabrück",zeitlich unbefristet,,männlich,Anzahl,K03459,2735
2018,"Osnabrück",zeitlich unbefristet,,weiblich,Anzahl,K03459,2980
2018,"Osnabrück",zeitlich unbefristet,,insgesamt,Anzahl,K03459,5715
2018,"Vechta",zeitlich unbefristet,,männlich,Anzahl,K03460,1800
2018,"Vechta",zeitlich unbefristet,,weiblich,Anzahl,K03460,1815
2018,"Vechta",zeitlich unbefristet,,insgesamt,Anzahl,K03460,3620
2018,"Wesermarsch",zeitlich unbefristet,,männlich,Anzahl,K03461,715
2018,"Wesermarsch",zeitlich unbefristet,,weiblich,Anzahl,K03461,780
2018,"Wesermarsch",zeitlich unbefristet,,insgesamt,Anzahl,K03461,1490
2018,"Wittmund",zeitlich unbefristet,,männlich,Anzahl,K03462,160
2018,"Wittmund",zeitlich unbefristet,,weiblich,Anzahl,K03462,165
2018,"Wittmund",zeitlich unbefristet,,insgesamt,Anzahl,K03462,320
2018,"Statistische Region Weser-Ems",zeitlich unbefristet,,männlich,Anzahl,K034,18615
2018,"Statistische Region Weser-Ems",zeitlich unbefristet,,weiblich,Anzahl,K034,19320
2018,"Statistische Region Weser-Ems",zeitlich unbefristet,,insgesamt,Anzahl,K034,37940
2018,"Niedersachsen",zeitlich unbefristet,,männlich,Anzahl,K030,78820
2018,"Niedersachsen",zeitlich unbefristet,,weiblich,Anzahl,K030,83330
2018,"Niedersachsen",zeitlich unbefristet,,insgesamt,Anzahl,K030,162150
2017,"Braunschweig, Stadt",zeitlich unbefristet,,männlich,Anzahl,K03101,3860
2017,"Braunschweig, Stadt",zeitlich unbefristet,,weiblich,Anzahl,K03101,3945
2017,"Braunschweig, Stadt",zeitlich unbefristet,,insgesamt,Anzahl,K03101,7805
2017,"Salzgitter, Stadt",zeitlich unbefristet,,männlich,Anzahl,K03102,2765
2017,"Salzgitter, Stadt",zeitlich unbefristet,,weiblich,Anzahl,K03102,2825
2017,"Salzgitter, Stadt",zeitlich unbefristet,,insgesamt,Anzahl,K03102,5590
2017,"Wolfsburg, Stadt",zeitlich unbefristet,,männlich,Anzahl,K03103,1205
2017,"Wolfsburg, Stadt",zeitlich unbefristet,,weiblich,Anzahl,K03103,1400
2017,"Wolfsburg, Stadt",zeitlich unbefristet,,insgesamt,Anzahl,K03103,2605
2017,"Gifhorn",zeitlich unbefristet,,männlich,Anzahl,K03151,1210
2017,"Gifhorn",zeitlich unbefristet,,weiblich,Anzahl,K03151,1320
2017,"Gifhorn",zeitlich unbefristet,,insgesamt,Anzahl,K03151,2530
2017,"Goslar",zeitlich unbefristet,,männlich,Anzahl,K03153,1190
2017,"Goslar",zeitlich unbefristet,,weiblich,Anzahl,K03153,1230
2017,"Goslar",zeitlich unbefristet,,insgesamt,Anzahl,K03153,2420
2017,"Helmstedt",zeitlich unbefristet,,männlich,Anzahl,K03154,680
2017,"Helmstedt",zeitlich unbefristet,,weiblich,Anzahl,K03154,670
2017,"Helmstedt",zeitlich unbefristet,,insgesamt,Anzahl,K03154,1345
2017,"Northeim",zeitlich unbefristet,,männlich,Anzahl,K03155,740
2017,"Northeim",zeitlich unbefristet,,weiblich,Anzahl,K03155,840
2017,"Northeim",zeitlich unbefristet,,insgesamt,Anzahl,K03155,1580
2017,"Peine",zeitlich unbefristet,,männlich,Anzahl,K03157,1420
2017,"Peine",zeitlich unbefristet,,weiblich,Anzahl,K03157,1400
2017,"Peine",zeitlich unbefristet,,insgesamt,Anzahl,K03157,2815
2017,"Wolfenbüttel",zeitlich unbefristet,,männlich,Anzahl,K03158,695
2017,"Wolfenbüttel",zeitlich unbefristet,,weiblich,Anzahl,K03158,825
2017,"Wolfenbüttel",zeitlich unbefristet,,insgesamt,Anzahl,K03158,1520
2017,"Göttingen",zeitlich unbefristet,,männlich,Anzahl,K03159,2790
2017,"Göttingen",zeitlich unbefristet,,weiblich,Anzahl,K03159,2990
2017,"Göttingen",zeitlich unbefristet,,insgesamt,Anzahl,K03159,5780
2017,"Statistische Region Braunschweig",zeitlich unbefristet,,männlich,Anzahl,K031,16555
2017,"Statistische Region Braunschweig",zeitlich unbefristet,,weiblich,Anzahl,K031,17440
2017,"Statistische Region Braunschweig",zeitlich unbefristet,,insgesamt,Anzahl,K031,33990
2017,"Hannover  Region",zeitlich unbefristet,,männlich,Anzahl,K03241,24175
2017,"Hannover  Region",zeitlich unbefristet,,weiblich,Anzahl,K03241,24650
2017,"Hannover  Region",zeitlich unbefristet,,insgesamt,Anzahl,K03241,48825
