Year,Gebietseinheit,Kategorie,Nationalität,Units,GeoCode,Value
2010,Statistische Region Weser-Ems,Empfängerinnen und Empfänger,Insgesamt,Anzahl,,206044
2010,Niedersachsen,Empfängerinnen und Empfänger,Insgesamt,Anzahl,,727081
2019,Braunschweig  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03101,15270
2019,Salzgitter  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03102,7962
2019,Wolfsburg  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03103,5426
2019,Gifhorn,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03151,6814
2019,Goslar,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03153,9906
2019,Helmstedt,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03154,5573
2019,Northeim,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03155,7350
2019,Peine,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03157,7320
2019,Wolfenbüttel,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03158,6238
2019,Göttingen,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03159,17778
2019,Statistische Region Braunschweig,Empfängerinnen und Empfänger,Deutsche,Anzahl,K031,89637
2019,Hannover  Region,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03241,76107
2019,dav. Hannover  Lhst.,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03241001,44632
2019,dav. Hannover  Umland,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03241999,31475
2019,Diepholz,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03251,8972
2019,Hameln-Pyrmont,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03252,9581
2019,Hildesheim,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03254,16477
2019,Holzminden,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03255,4652
2019,Nienburg (Weser),Empfängerinnen und Empfänger,Deutsche,Anzahl,K03256,7048
2019,Schaumburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03257,8336
2019,Statistische Region Hannover,Empfängerinnen und Empfänger,Deutsche,Anzahl,K032,131173
2019,Celle,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03351,12259
2019,Cuxhaven,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03352,10081
2019,Harburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03353,9082
2019,Lüchow-Dannenberg,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03354,3643
2019,Lüneburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03355,10172
2019,Osterholz,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03356,3680
2019,Rotenburg (Wümme),Empfängerinnen und Empfänger,Deutsche,Anzahl,K03357,6333
2019,Heidekreis,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03358,7872
2019,Stade,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03359,10749
2019,Uelzen,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03360,4876
2019,Verden,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03361,5666
2019,Statistische Region Lüneburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,K033,84413
2019,Delmenhorst  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03401,7101
2019,Emden  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03402,4838
2019,Oldenburg(Oldb)  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03403,12741
2019,Osnabrück  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03404,11356
2019,Wilhelmshaven  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03405,8733
2019,Ammerland,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03451,4792
2019,Aurich,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03452,12424
2019,Cloppenburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03453,6857
2019,Emsland,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03454,11281
2019,Friesland,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03455,4463
2019,Grafschaft Bentheim,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03456,4973
2019,Leer,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03457,8043
2019,Oldenburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03458,4518
2019,Osnabrück,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03459,11410
2019,Vechta,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03460,4194
2019,Wesermarsch,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03461,5668
2019,Wittmund,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03462,2979
2019,Statistische Region Weser-Ems,Empfängerinnen und Empfänger,Deutsche,Anzahl,K034,126371
2019,Niedersachsen,Empfängerinnen und Empfänger,Deutsche,Anzahl,K030,431594
2018,Braunschweig  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03101,15934
2018,Salzgitter  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03102,8314
2018,Wolfsburg  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03103,5673
2018,Gifhorn,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03151,7323
2018,Goslar,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03153,10616
2018,Helmstedt,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03154,5868
2018,Northeim,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03155,7683
2018,Peine,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03157,7667
2018,Wolfenbüttel,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03158,6641
2018,Göttingen,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03159,18964
2018,Statistische Region Braunschweig,Empfängerinnen und Empfänger,Deutsche,Anzahl,K031,94683
2018,Hannover  Region,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03241,80721
2018,dav. Hannover  Lhst.,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03241001,47077
2018,Diepholz,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03251,9815
2018,Hameln-Pyrmont,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03252,10303
2018,Hildesheim,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03254,17686
2018,Holzminden,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03255,4871
2018,Nienburg (Weser),Empfängerinnen und Empfänger,Deutsche,Anzahl,K03256,7328
2018,Schaumburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03257,8990
2018,Statistische Region Hannover,Empfängerinnen und Empfänger,Deutsche,Anzahl,K032,139714
2018,Celle,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03351,12869
2018,Cuxhaven,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03352,10672
2018,Harburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03353,9669
2018,Lüchow-Dannenberg,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03354,3660
2018,Lüneburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03355,10877
2018,Osterholz,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03356,3944
2018,Rotenburg (Wümme),Empfängerinnen und Empfänger,Deutsche,Anzahl,K03357,6843
2018,Heidekreis,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03358,8317
2018,Stade,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03359,11523
2018,Uelzen,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03360,5356
2018,Verden,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03361,6060
2018,Statistische Region Lüneburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,K033,89790
2018,Delmenhorst  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03401,7497
2018,Emden  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03402,4931
2018,Oldenburg(Oldb)  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03403,13674
2018,Osnabrück  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03404,11961
2018,Wilhelmshaven  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03405,9274
2018,Ammerland,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03451,5238
2018,Aurich,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03452,12745
2018,Cloppenburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03453,7153
2018,Emsland,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03454,12331
2018,Friesland,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03455,4786
2018,Grafschaft Bentheim,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03456,5341
2018,Leer,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03457,8743
2018,Oldenburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03458,4953
2018,Osnabrück,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03459,12491
2018,Vechta,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03460,4283
2018,Wesermarsch,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03461,6101
2018,Wittmund,Empfängerinnen und Empfänger,Deutsche,Anzahl,K03462,3226
2018,Statistische Region Weser-Ems,Empfängerinnen und Empfänger,Deutsche,Anzahl,K034,134728
2018,Niedersachsen,Empfängerinnen und Empfänger,Deutsche,Anzahl,K030,458915
2014,Braunschweig  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,19589
2014,Salzgitter  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,9322
2014,Wolfsburg  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6470
2014,Gifhorn,Empfängerinnen und Empfänger,Deutsche,Anzahl,,8661
2014,Göttingen,Empfängerinnen und Empfänger,Deutsche,Anzahl,,18034
2014,Goslar,Empfängerinnen und Empfänger,Deutsche,Anzahl,,13199
2014,Helmstedt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,7139
2014,Northeim,Empfängerinnen und Empfänger,Deutsche,Anzahl,,9499
2014,Osterode,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6325
2014,Peine,Empfängerinnen und Empfänger,Deutsche,Anzahl,,9571
2014,Wolfenbüttel,Empfängerinnen und Empfänger,Deutsche,Anzahl,,8620
2014,Statistische Region Braunschweig,Empfängerinnen und Empfänger,Deutsche,Anzahl,,116429
2014,Hannover  Region,Empfängerinnen und Empfänger,Deutsche,Anzahl,,94681
2014,dav. Hannover  Lhst.,Empfängerinnen und Empfänger,Deutsche,Anzahl,,54466
2014,dav. Hannover  Umland,Empfängerinnen und Empfänger,Deutsche,Anzahl,,40215
2014,Diepholz,Empfängerinnen und Empfänger,Deutsche,Anzahl,,11922
2014,Hameln-Pyrmont,Empfängerinnen und Empfänger,Deutsche,Anzahl,,12673
2014,Hildesheim,Empfängerinnen und Empfänger,Deutsche,Anzahl,,22023
2014,Holzminden,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6043
2014,Nienburg (Weser),Empfängerinnen und Empfänger,Deutsche,Anzahl,,8707
2014,Schaumburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,,11297
2014,Statistische Region Hannover,Empfängerinnen und Empfänger,Deutsche,Anzahl,,167346
2014,Celle,Empfängerinnen und Empfänger,Deutsche,Anzahl,,15219
2014,Cuxhaven,Empfängerinnen und Empfänger,Deutsche,Anzahl,,12826
2014,Harburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,,11496
2014,Lüchow-Dannenberg,Empfängerinnen und Empfänger,Deutsche,Anzahl,,4565
2014,Lüneburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,,13511
2014,Osterholz,Empfängerinnen und Empfänger,Deutsche,Anzahl,,5049
2014,Rotenburg (Wümme),Empfängerinnen und Empfänger,Deutsche,Anzahl,,8579
2014,Heidekreis,Empfängerinnen und Empfänger,Deutsche,Anzahl,,10148
2014,Stade,Empfängerinnen und Empfänger,Deutsche,Anzahl,,13864
2014,Uelzen,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6634
2014,Verden,Empfängerinnen und Empfänger,Deutsche,Anzahl,,7889
2014,Statistische Region Lüneburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,,109780
2014,Delmenhorst  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,9028
2014,Emden  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,5417
2014,Oldenburg(Oldb)  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,16022
2014,Osnabrück  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,14403
2014,Wilhelmshaven  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,11012
2014,Ammerland,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6466
2014,Aurich,Empfängerinnen und Empfänger,Deutsche,Anzahl,,15070
2014,Cloppenburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,,9492
2014,Emsland,Empfängerinnen und Empfänger,Deutsche,Anzahl,,15354
2014,Friesland,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6381
2014,Grafschaft Bentheim,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6887
2014,Leer,Empfängerinnen und Empfänger,Deutsche,Anzahl,,11117
2014,Oldenburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6825
2014,Osnabrück,Empfängerinnen und Empfänger,Deutsche,Anzahl,,16997
2014,Vechta,Empfängerinnen und Empfänger,Deutsche,Anzahl,,5174
2014,Wesermarsch,Empfängerinnen und Empfänger,Deutsche,Anzahl,,7637
2014,Wittmund,Empfängerinnen und Empfänger,Deutsche,Anzahl,,4330
2014,Statistische Region Weser-Ems,Empfängerinnen und Empfänger,Deutsche,Anzahl,,167612
2014,Niedersachsen,Empfängerinnen und Empfänger,Deutsche,Anzahl,,561167
2012,Braunschweig  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,20717
2012,Salzgitter  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,9267
2012,Wolfsburg  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6727
2012,Gifhorn,Empfängerinnen und Empfänger,Deutsche,Anzahl,,9385
2012,Göttingen,Empfängerinnen und Empfänger,Deutsche,Anzahl,,19130
2012,Goslar,Empfängerinnen und Empfänger,Deutsche,Anzahl,,13598
2012,Helmstedt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,7235
2012,Northeim,Empfängerinnen und Empfänger,Deutsche,Anzahl,,9666
2012,Osterode,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6912
2012,Peine,Empfängerinnen und Empfänger,Deutsche,Anzahl,,10365
2012,Wolfenbüttel,Empfängerinnen und Empfänger,Deutsche,Anzahl,,8858
2012,Statistische Region Braunschweig,Empfängerinnen und Empfänger,Deutsche,Anzahl,,121860
2012,Hannover  Region,Empfängerinnen und Empfänger,Deutsche,Anzahl,,93392
2012,dav. Hannover  Lhst.,Empfängerinnen und Empfänger,Deutsche,Anzahl,,53747
2012,dav. Hannover  Umland,Empfängerinnen und Empfänger,Deutsche,Anzahl,,39645
2012,Diepholz,Empfängerinnen und Empfänger,Deutsche,Anzahl,,12147
2012,Hameln-Pyrmont,Empfängerinnen und Empfänger,Deutsche,Anzahl,,12554
2012,Hildesheim,Empfängerinnen und Empfänger,Deutsche,Anzahl,,22223
2012,Holzminden,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6058
2012,Nienburg (Weser),Empfängerinnen und Empfänger,Deutsche,Anzahl,,8516
2012,Schaumburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,,11663
2012,Statistische Region Hannover,Empfängerinnen und Empfänger,Deutsche,Anzahl,,166553
2012,Celle,Empfängerinnen und Empfänger,Deutsche,Anzahl,,15133
2012,Cuxhaven,Empfängerinnen und Empfänger,Deutsche,Anzahl,,12808
2012,Harburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,,11601
2012,Lüchow-Dannenberg,Empfängerinnen und Empfänger,Deutsche,Anzahl,,4593
2012,Lüneburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,,14011
2012,Osterholz,Empfängerinnen und Empfänger,Deutsche,Anzahl,,4989
2012,Rotenburg (Wümme),Empfängerinnen und Empfänger,Deutsche,Anzahl,,8835
2012,Heidekreis,Empfängerinnen und Empfänger,Deutsche,Anzahl,,10311
2012,Stade,Empfängerinnen und Empfänger,Deutsche,Anzahl,,14144
2012,Uelzen,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6749
2012,Verden,Empfängerinnen und Empfänger,Deutsche,Anzahl,,8295
2012,Statistische Region Lüneburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,,111469
2012,Delmenhorst  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,9077
2012,Emden  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,5594
2012,Oldenburg(Oldb)  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,15771
2012,Osnabrück  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,14394
2012,Wilhelmshaven  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,10940
2012,Ammerland,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6478
2012,Aurich,Empfängerinnen und Empfänger,Deutsche,Anzahl,,15627
2012,Cloppenburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,,8935
2012,Emsland,Empfängerinnen und Empfänger,Deutsche,Anzahl,,15200
2012,Friesland,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6376
2012,Grafschaft Bentheim,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6797
2012,Leer,Empfängerinnen und Empfänger,Deutsche,Anzahl,,11167
2012,Oldenburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6867
2012,Osnabrück,Empfängerinnen und Empfänger,Deutsche,Anzahl,,17725
2012,Vechta,Empfängerinnen und Empfänger,Deutsche,Anzahl,,5300
2012,Wesermarsch,Empfängerinnen und Empfänger,Deutsche,Anzahl,,7468
2012,Wittmund,Empfängerinnen und Empfänger,Deutsche,Anzahl,,4462
2012,Statistische Region Weser-Ems,Empfängerinnen und Empfänger,Deutsche,Anzahl,,168178
2012,Niedersachsen,Empfängerinnen und Empfänger,Deutsche,Anzahl,,568060
2011,Braunschweig  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,21301
2011,Salzgitter  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,9259
2011,Wolfsburg  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6987
2011,Gifhorn,Empfängerinnen und Empfänger,Deutsche,Anzahl,,9919
2011,Göttingen,Empfängerinnen und Empfänger,Deutsche,Anzahl,,19671
2011,Goslar,Empfängerinnen und Empfänger,Deutsche,Anzahl,,13841
2011,Helmstedt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,7388
2011,Northeim,Empfängerinnen und Empfänger,Deutsche,Anzahl,,9965
2011,Osterode,Empfängerinnen und Empfänger,Deutsche,Anzahl,,7194
2011,Peine,Empfängerinnen und Empfänger,Deutsche,Anzahl,,10559
2011,Wolfenbüttel,Empfängerinnen und Empfänger,Deutsche,Anzahl,,9093
2011,Statistische Region Braunschweig,Empfängerinnen und Empfänger,Deutsche,Anzahl,,125177
2011,Hannover  Region,Empfängerinnen und Empfänger,Deutsche,Anzahl,,92768
2011,dav. Hannover  Lhst.,Empfängerinnen und Empfänger,Deutsche,Anzahl,,53404
2011,dav. Hannover  Umland,Empfängerinnen und Empfänger,Deutsche,Anzahl,,39364
2011,Diepholz,Empfängerinnen und Empfänger,Deutsche,Anzahl,,12259
2011,Hameln-Pyrmont,Empfängerinnen und Empfänger,Deutsche,Anzahl,,12645
2011,Hildesheim,Empfängerinnen und Empfänger,Deutsche,Anzahl,,22460
2011,Holzminden,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6163
2011,Nienburg (Weser),Empfängerinnen und Empfänger,Deutsche,Anzahl,,8864
2011,Schaumburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,,11794
2011,Statistische Region Hannover,Empfängerinnen und Empfänger,Deutsche,Anzahl,,166953
2011,Celle,Empfängerinnen und Empfänger,Deutsche,Anzahl,,15241
2011,Cuxhaven,Empfängerinnen und Empfänger,Deutsche,Anzahl,,13352
2011,Harburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,,11749
2011,Lüchow-Dannenberg,Empfängerinnen und Empfänger,Deutsche,Anzahl,,4524
2011,Lüneburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,,14195
2011,Osterholz,Empfängerinnen und Empfänger,Deutsche,Anzahl,,5208
2011,Rotenburg (Wümme),Empfängerinnen und Empfänger,Deutsche,Anzahl,,9388
2011,Heidekreis,Empfängerinnen und Empfänger,Deutsche,Anzahl,,10134
2011,Stade,Empfängerinnen und Empfänger,Deutsche,Anzahl,,14250
2011,Uelzen,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6830
2011,Verden,Empfängerinnen und Empfänger,Deutsche,Anzahl,,8552
2011,Statistische Region Lüneburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,,113423
2011,Delmenhorst  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,9049
2011,Emden  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,5789
2011,Oldenburg(Oldb)  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,15756
2011,Osnabrück  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,14468
2011,Wilhelmshaven  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,11032
2011,Ammerland,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6542
2011,Aurich,Empfängerinnen und Empfänger,Deutsche,Anzahl,,15384
2011,Cloppenburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,,8987
2011,Emsland,Empfängerinnen und Empfänger,Deutsche,Anzahl,,15444
2011,Friesland,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6555
2011,Grafschaft Bentheim,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6494
2011,Leer,Empfängerinnen und Empfänger,Deutsche,Anzahl,,11687
2011,Oldenburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,,7000
2011,Osnabrück,Empfängerinnen und Empfänger,Deutsche,Anzahl,,18264
2011,Vechta,Empfängerinnen und Empfänger,Deutsche,Anzahl,,5292
2011,Wesermarsch,Empfängerinnen und Empfänger,Deutsche,Anzahl,,7694
2011,Wittmund,Empfängerinnen und Empfänger,Deutsche,Anzahl,,4401
2011,Statistische Region Weser-Ems,Empfängerinnen und Empfänger,Deutsche,Anzahl,,169838
2011,Niedersachsen,Empfängerinnen und Empfänger,Deutsche,Anzahl,,575391
2010,Braunschweig  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,22715
2010,Salzgitter  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,10055
2010,Wolfsburg  Stadt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,7645
2010,Gifhorn,Empfängerinnen und Empfänger,Deutsche,Anzahl,,11125
2010,Göttingen,Empfängerinnen und Empfänger,Deutsche,Anzahl,,20687
2010,Goslar,Empfängerinnen und Empfänger,Deutsche,Anzahl,,14207
2010,Helmstedt,Empfängerinnen und Empfänger,Deutsche,Anzahl,,7857
2010,Northeim,Empfängerinnen und Empfänger,Deutsche,Anzahl,,10539
2010,Osterode,Empfängerinnen und Empfänger,Deutsche,Anzahl,,7690
2010,Peine,Empfängerinnen und Empfänger,Deutsche,Anzahl,,10680
2010,Wolfenbüttel,Empfängerinnen und Empfänger,Deutsche,Anzahl,,9410
2010,Statistische Region Braunschweig,Empfängerinnen und Empfänger,Deutsche,Anzahl,,132610
2010,Hannover  Region,Empfängerinnen und Empfänger,Deutsche,Anzahl,,94386
2010,dav. Hannover  Lhst.,Empfängerinnen und Empfänger,Deutsche,Anzahl,,54169
2010,dav. Hannover  Umland,Empfängerinnen und Empfänger,Deutsche,Anzahl,,40217
2010,Diepholz,Empfängerinnen und Empfänger,Deutsche,Anzahl,,12609
2010,Hameln-Pyrmont,Empfängerinnen und Empfänger,Deutsche,Anzahl,,12497
2010,Hildesheim,Empfängerinnen und Empfänger,Deutsche,Anzahl,,23538
2010,Holzminden,Empfängerinnen und Empfänger,Deutsche,Anzahl,,6555
2010,Nienburg (Weser),Empfängerinnen und Empfänger,Deutsche,Anzahl,,9394
2010,Schaumburg,Empfängerinnen und Empfänger,Deutsche,Anzahl,,12278
2010,Statistische Region Hannover,Empfängerinnen und Empfänger,Deutsche,Anzahl,,171257
2010,Celle,Empfängerinnen und Empfänger,Deutsche,Anzahl,,16333
