Year,Gebietseinheit,Migrationserfahrung,Nationalität,Units,GeoCode,Value
2017,Weser-Leine-Bergland,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_05,43.41548
2017,Mittelniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_06,29.32364
2017,Statistische Region Hannover,,weitere Deutsche mit Migrationshintergrund,in 1000,,207.6233
2017,Nordniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_07,67.1716
2017,Nordostniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_08,53.05518
2017,Statistische Region Lüneburg,,weitere Deutsche mit Migrationshintergrund,in 1000,,120.22678
2017,Ostfriesland-Nordseeküste,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_09,35.80628
2017,Oldenburger Raum,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_10,49.80363
2017,Westniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_11,80.82165
2017,Statistische Region Weser-Ems,,weitere Deutsche mit Migrationshintergrund,in 1000,,166.43155
2017,Niedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,,612.00729
2016,Ostniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_01,71.24168
2016,Südniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_02,37.66828
2016,Statistische Region Braunschweig,,weitere Deutsche mit Migrationshintergrund,in 1000,,108.90996
2016,Region Hannover,,weitere Deutsche mit Migrationshintergrund,in 1000,,119.67497
2016,"dav. Hannover, Landeshauptstadt",,weitere Deutsche mit Migrationshintergrund,in 1000,RA_03,60.98229
2016,"dav. Hannover, Umland",,weitere Deutsche mit Migrationshintergrund,in 1000,RA_04,58.69269
2016,Weser-Leine-Bergland,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_05,33.29508
2016,Mittelniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_06,29.07348
2016,Statistische Region Hannover,,weitere Deutsche mit Migrationshintergrund,in 1000,,182.04353
2016,Nordniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_07,49.0203
2016,Nordostniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_08,52.94968
2016,Statistische Region Lüneburg,,weitere Deutsche mit Migrationshintergrund,in 1000,,101.96998
2016,Ostfriesland-Nordseeküste,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_09,27.04399
2016,Oldenburger Raum,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_10,43.8745
2016,Westniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_11,80.14573
2016,Statistische Region Weser-Ems,,weitere Deutsche mit Migrationshintergrund,in 1000,,151.06422
2016,Niedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,,543.98769
2015,Ostniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_01,81.71519
2015,Südniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_02,22.33283
2015,Statistische Region Braunschweig,,weitere Deutsche mit Migrationshintergrund,in 1000,,104.04801
2015,Region Hannover,,weitere Deutsche mit Migrationshintergrund,in 1000,,112.85682
2015,"dav. Hannover, Landeshauptstadt",,weitere Deutsche mit Migrationshintergrund,in 1000,RA_03,63.4797
2015,"dav. Hannover, Umland",,weitere Deutsche mit Migrationshintergrund,in 1000,RA_04,49.37712
2015,Weser-Leine-Bergland,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_05,26.33413
2015,Mittelniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_06,29.95827
2015,Statistische Region Hannover,,weitere Deutsche mit Migrationshintergrund,in 1000,,169.14921
2015,Nordniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_07,45.86452
2015,Nordostniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_08,57.45779
2015,Statistische Region Lüneburg,,weitere Deutsche mit Migrationshintergrund,in 1000,,103.32231
2015,Ostfriesland-Nordseeküste,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_09,31.16933
2015,Oldenburger Raum,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_10,45.28031
2015,Westniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_11,78.83872
2015,Statistische Region Weser-Ems,,weitere Deutsche mit Migrationshintergrund,in 1000,,155.28837
2015,Niedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,,531.8079
2014,Ostniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_01,77.10202
2014,Südniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_02,23.18648
2014,Statistische Region Braunschweig,,weitere Deutsche mit Migrationshintergrund,in 1000,,100.2885
2014,Region Hannover,,weitere Deutsche mit Migrationshintergrund,in 1000,,109.102
2014,"dav. Hannover, Landeshauptstadt",,weitere Deutsche mit Migrationshintergrund,in 1000,RA_03,59.4399
2014,"dav. Hannover, Umland",,weitere Deutsche mit Migrationshintergrund,in 1000,RA_04,49.6621
2014,Weser-Leine-Bergland,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_05,26.21327
2014,Mittelniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_06,29.21059
2014,Statistische Region Hannover,,weitere Deutsche mit Migrationshintergrund,in 1000,,164.52586
2014,Nordniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_07,49.25247
2014,Nordostniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_08,54.34628
2014,Statistische Region Lüneburg,,weitere Deutsche mit Migrationshintergrund,in 1000,,103.59875
2014,Ostfriesland-Nordseeküste,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_09,27.98121
2014,Oldenburger Raum,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_10,44.76547
2014,Westniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_11,83.12095
2014,Statistische Region Weser-Ems,,weitere Deutsche mit Migrationshintergrund,in 1000,,155.86762
2014,Niedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,,524.28073
2013,Ostniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_01,82.78292
2013,Südniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_02,26.29946
2013,Statistische Region Braunschweig,,weitere Deutsche mit Migrationshintergrund,in 1000,,109.08238
2013,Region Hannover,,weitere Deutsche mit Migrationshintergrund,in 1000,,105.22528
2013,"dav. Hannover, Landeshauptstadt",,weitere Deutsche mit Migrationshintergrund,in 1000,RA_03,57.05255
2013,"dav. Hannover, Umland",,weitere Deutsche mit Migrationshintergrund,in 1000,RA_04,48.17273
2013,Weser-Leine-Bergland,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_05,33.19426
2013,Mittelniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_06,28.45735
2013,Statistische Region Hannover,,weitere Deutsche mit Migrationshintergrund,in 1000,,166.87689
2013,Nordniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_07,45.58743
2013,Nordostniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_08,53.08545
2013,Statistische Region Lüneburg,,weitere Deutsche mit Migrationshintergrund,in 1000,,98.67289
2013,Ostfriesland-Nordseeküste,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_09,35.12838
2013,Oldenburger Raum,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_10,35.24164
2013,Westniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_11,85.14544
2013,Statistische Region Weser-Ems,,weitere Deutsche mit Migrationshintergrund,in 1000,,155.51545
2013,Niedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,,530.1476
2012,Ostniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_01,77.24293
2012,Südniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_02,27.15432
2012,Statistische Region Braunschweig,,weitere Deutsche mit Migrationshintergrund,in 1000,,104.39726
2012,Region Hannover,,weitere Deutsche mit Migrationshintergrund,in 1000,,101.76254
2012,"dav. Hannover, Landeshauptstadt",,weitere Deutsche mit Migrationshintergrund,in 1000,RA_03,53.48693
2012,"dav. Hannover, Umland",,weitere Deutsche mit Migrationshintergrund,in 1000,RA_04,48.2756
2012,Weser-Leine-Bergland,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_05,27.9307
2012,Mittelniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_06,22.49575
2012,Statistische Region Hannover,,weitere Deutsche mit Migrationshintergrund,in 1000,,152.18898
2012,Nordniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_07,47.71086
2012,Nordostniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_08,42.4891
2012,Statistische Region Lüneburg,,weitere Deutsche mit Migrationshintergrund,in 1000,,90.19996
2012,Ostfriesland-Nordseeküste,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_09,27.88667
2012,Oldenburger Raum,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_10,40.14829
2012,Westniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_11,83.8776
2012,Statistische Region Weser-Ems,,weitere Deutsche mit Migrationshintergrund,in 1000,,151.91255
2012,Niedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,,498.69875
2011,Ostniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_01,67.27566
2011,Südniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_02,25.93331
2011,Statistische Region Braunschweig,,weitere Deutsche mit Migrationshintergrund,in 1000,,93.20896
2011,Region Hannover,,weitere Deutsche mit Migrationshintergrund,in 1000,,95.22067
2011,"dav. Hannover, Landeshauptstadt",,weitere Deutsche mit Migrationshintergrund,in 1000,RA_03,51.45815
2011,"dav. Hannover, Umland",,weitere Deutsche mit Migrationshintergrund,in 1000,RA_04,43.76252
2011,Weser-Leine-Bergland,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_05,27.85408
2011,Mittelniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_06,28.64039
2011,Statistische Region Hannover,,weitere Deutsche mit Migrationshintergrund,in 1000,,151.71514
2011,Nordniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_07,43.60961
2011,Nordostniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_08,38.88638
2011,Statistische Region Lüneburg,,weitere Deutsche mit Migrationshintergrund,in 1000,,82.49599
2011,Ostfriesland-Nordseeküste,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_09,30.22063
2011,Oldenburger Raum,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_10,38.43541
2011,Westniedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,RA_11,84.25049
2011,Statistische Region Weser-Ems,,weitere Deutsche mit Migrationshintergrund,in 1000,,152.90653
2011,Niedersachsen,,weitere Deutsche mit Migrationshintergrund,in 1000,,480.32661
