Year,Gebietseinheit,Migrationshintergrund,Units,GeoCode,Value
2014,Niedersachsen,Personen ohne Migrationshintergrund,in 1000,MZ030,6441.78923
2013,Braunschweig  Stadt,Personen ohne Migrationshintergrund,in 1000,MZ03101,194.32686
2013,Salzgitter  Stadt,Personen ohne Migrationshintergrund,in 1000,MZ03102,70.77679
2013,Wolfsburg  Stadt,Personen ohne Migrationshintergrund,in 1000,MZ03103,76.59308
2013,Gifhorn,Personen ohne Migrationshintergrund,in 1000,MZ03151,130.69251
2013,Goslar,Personen ohne Migrationshintergrund,in 1000,MZ03153,120.57362
2013,Helmstedt,Personen ohne Migrationshintergrund,in 1000,MZ03154,77.39021
2013,Northeim,Personen ohne Migrationshintergrund,in 1000,MZ03155,121.9578
2013,Peine,Personen ohne Migrationshintergrund,in 1000,MZ03157,109.14718
2013,Göttingen,Personen ohne Migrationshintergrund,in 1000,MZ03159,280.66664
2013,Wolfenbüttel,Personen ohne Migrationshintergrund,in 1000,MZ03158,101.80329
2013,Statistische Region Braunschweig,Personen ohne Migrationshintergrund,in 1000,MZ031,1283.98448
2013,Hannover  Region,Personen ohne Migrationshintergrund,in 1000,MZ03241,830.53844
2013,dav. Hannover  Lhst.,Personen ohne Migrationshintergrund,in 1000,MZ03241001,342.54663
2013,dav. Hannover  Umland,Personen ohne Migrationshintergrund,in 1000,MZ03241999,487.99182
2013,Diepholz,Personen ohne Migrationshintergrund,in 1000,MZ03251,181.97826
2013,Hameln-Pyrmont,Personen ohne Migrationshintergrund,in 1000,MZ03252,117.8677
2013,Hildesheim,Personen ohne Migrationshintergrund,in 1000,MZ03254,224.83847
2013,Holzminden,Personen ohne Migrationshintergrund,in 1000,MZ03255,66.04311
2013,Nienburg (Weser),Personen ohne Migrationshintergrund,in 1000,MZ03256,101.17799
2013,Schaumburg,Personen ohne Migrationshintergrund,in 1000,MZ03257,134.45484
2013,Statistische Region Hannover,Personen ohne Migrationshintergrund,in 1000,MZ032,1656.32276
2013,Celle,Personen ohne Migrationshintergrund,in 1000,MZ03351,144.41372
2013,Cuxhaven,Personen ohne Migrationshintergrund,in 1000,MZ03352,169.99152
2013,Harburg,Personen ohne Migrationshintergrund,in 1000,MZ03353,207.87826
2013,Uelzen Lüchow-Dannenberg,Personen ohne Migrationshintergrund,in 1000,MZ03354360,127.20239
2013,Lüneburg,Personen ohne Migrationshintergrund,in 1000,MZ03355,153.43744
2013,Osterholz,Personen ohne Migrationshintergrund,in 1000,MZ03356,102.73692
2013,Rotenburg (Wümme),Personen ohne Migrationshintergrund,in 1000,MZ03357,144.14638
2013,Heidekreis,Personen ohne Migrationshintergrund,in 1000,MZ03358,110.66009
2013,Stade,Personen ohne Migrationshintergrund,in 1000,MZ03359,174.96212
2013,Uelzen Lüchow-Dannenberg,Personen ohne Migrationshintergrund,in 1000,MZ03354360,127.20239
2013,Verden,Personen ohne Migrationshintergrund,in 1000,MZ03361,103.2377
2013,Statistische Region Lüneburg,Personen ohne Migrationshintergrund,in 1000,MZ033,1436.94918
2013,Delmenhorst  Stadt,Personen ohne Migrationshintergrund,in 1000,MZ03401,55.18581
2013,Emden  Stadt / Leer,Personen ohne Migrationshintergrund,in 1000,MZ03402457,181.97925
2013,Oldenburg(Oldb)  Stadt,Personen ohne Migrationshintergrund,in 1000,MZ03403,133.93063
2013,Osnabrück  Stadt,Personen ohne Migrationshintergrund,in 1000,MZ03404,106.33744
2013,Wilhelmshaven  Stadt,Personen ohne Migrationshintergrund,in 1000,MZ03405,63.45557
2013,Ammerland,Personen ohne Migrationshintergrund,in 1000,MZ03451,110.61746
2013,Aurich,Personen ohne Migrationshintergrund,in 1000,MZ03452,169.3499
2013,Cloppenburg,Personen ohne Migrationshintergrund,in 1000,MZ03453,117.28847
2013,Emsland,Personen ohne Migrationshintergrund,in 1000,MZ03454,257.90745
2013,Friesland / Wittmund,Personen ohne Migrationshintergrund,in 1000,MZ03455462,143.17214
2013,Grafschaft Bentheim,Personen ohne Migrationshintergrund,in 1000,MZ03456,103.00227
2013,Emden  Stadt / Leer,Personen ohne Migrationshintergrund,in 1000,MZ03402457,181.97925
2013,Oldenburg,Personen ohne Migrationshintergrund,in 1000,MZ03458,111.49433
2013,Osnabrück,Personen ohne Migrationshintergrund,in 1000,MZ03459,271.98688
2013,Vechta,Personen ohne Migrationshintergrund,in 1000,MZ03460,106.58848
2013,Wesermarsch,Personen ohne Migrationshintergrund,in 1000,MZ03461,76.34441
2013,Friesland / Wittmund,Personen ohne Migrationshintergrund,in 1000,MZ03455462,143.17214
2013,Statistische Region Weser-Ems,Personen ohne Migrationshintergrund,in 1000,MZ034,2004.77677
2013,Niedersachsen,Personen ohne Migrationshintergrund,in 1000,MZ030,6382.03319
2012,Braunschweig  Stadt,Personen ohne Migrationshintergrund,in 1000,MZ03101,194.3639
2012,Salzgitter  Stadt,Personen ohne Migrationshintergrund,in 1000,MZ03102,73.2939
2012,Wolfsburg  Stadt,Personen ohne Migrationshintergrund,in 1000,MZ03103,77.74428
2012,Gifhorn,Personen ohne Migrationshintergrund,in 1000,MZ03151,134.45545
2012,Goslar,Personen ohne Migrationshintergrund,in 1000,MZ03153,124.93296
2012,Helmstedt,Personen ohne Migrationshintergrund,in 1000,MZ03154,81.69806
2012,Northeim,Personen ohne Migrationshintergrund,in 1000,MZ03155,123.87224
2012,Peine,Personen ohne Migrationshintergrund,in 1000,MZ03157,111.17495
2012,Göttingen,Personen ohne Migrationshintergrund,in 1000,MZ03159,283.68928
2012,Wolfenbüttel,Personen ohne Migrationshintergrund,in 1000,MZ03158,103.82128
2012,Statistische Region Braunschweig,Personen ohne Migrationshintergrund,in 1000,MZ031,1308.76637
2012,Hannover  Region,Personen ohne Migrationshintergrund,in 1000,MZ03241,851.15518
2012,dav. Hannover  Lhst.,Personen ohne Migrationshintergrund,in 1000,MZ03241001,360.89222
2012,dav. Hannover  Umland,Personen ohne Migrationshintergrund,in 1000,MZ03241999,490.26295
2012,Diepholz,Personen ohne Migrationshintergrund,in 1000,MZ03251,182.48501
2012,Hameln-Pyrmont,Personen ohne Migrationshintergrund,in 1000,MZ03252,122.90859
2012,Hildesheim,Personen ohne Migrationshintergrund,in 1000,MZ03254,231.64301
2012,Holzminden,Personen ohne Migrationshintergrund,in 1000,MZ03255,65.90833
2012,Nienburg (Weser),Personen ohne Migrationshintergrund,in 1000,MZ03256,100.50393
2012,Schaumburg,Personen ohne Migrationshintergrund,in 1000,MZ03257,136.54636
2012,Statistische Region Hannover,Personen ohne Migrationshintergrund,in 1000,MZ032,1691.33529
2012,Celle,Personen ohne Migrationshintergrund,in 1000,MZ03351,152.94281
2012,Cuxhaven,Personen ohne Migrationshintergrund,in 1000,MZ03352,175.13935
2012,Harburg,Personen ohne Migrationshintergrund,in 1000,MZ03353,209.71753
2012,Uelzen Lüchow-Dannenberg,Personen ohne Migrationshintergrund,in 1000,MZ03354360,127.52243
2012,Lüneburg,Personen ohne Migrationshintergrund,in 1000,MZ03355,155.80129
2012,Osterholz,Personen ohne Migrationshintergrund,in 1000,MZ03356,104.67094
2012,Rotenburg (Wümme),Personen ohne Migrationshintergrund,in 1000,MZ03357,137.80712
2012,Heidekreis,Personen ohne Migrationshintergrund,in 1000,MZ03358,112.38642
2012,Stade,Personen ohne Migrationshintergrund,in 1000,MZ03359,176.12245
2012,Uelzen Lüchow-Dannenberg,Personen ohne Migrationshintergrund,in 1000,MZ03354360,127.52243
2012,Verden,Personen ohne Migrationshintergrund,in 1000,MZ03361,109.11332
2012,Statistische Region Lüneburg,Personen ohne Migrationshintergrund,in 1000,MZ033,1460.8535
2012,Delmenhorst  Stadt,Personen ohne Migrationshintergrund,in 1000,MZ03401,55.09546
2012,Emden  Stadt / Leer,Personen ohne Migrationshintergrund,in 1000,MZ03402457,192.32178
2012,Oldenburg(Oldb)  Stadt,Personen ohne Migrationshintergrund,in 1000,MZ03403,132.63751
2012,Osnabrück  Stadt,Personen ohne Migrationshintergrund,in 1000,MZ03404,111.24238
2012,Wilhelmshaven  Stadt,Personen ohne Migrationshintergrund,in 1000,MZ03405,65.83176
2012,Ammerland,Personen ohne Migrationshintergrund,in 1000,MZ03451,104.51588
2012,Aurich,Personen ohne Migrationshintergrund,in 1000,MZ03452,171.06247
2012,Cloppenburg,Personen ohne Migrationshintergrund,in 1000,MZ03453,118.90842
2012,Emsland,Personen ohne Migrationshintergrund,in 1000,MZ03454,254.31371
2012,Friesland / Wittmund,Personen ohne Migrationshintergrund,in 1000,MZ03455462,145.27376
2012,Grafschaft Bentheim,Personen ohne Migrationshintergrund,in 1000,MZ03456,103.43491
2012,Emden  Stadt / Leer,Personen ohne Migrationshintergrund,in 1000,MZ03402457,192.32178
2012,Oldenburg,Personen ohne Migrationshintergrund,in 1000,MZ03458,113.11116
2012,Osnabrück,Personen ohne Migrationshintergrund,in 1000,MZ03459,274.53658
2012,Vechta,Personen ohne Migrationshintergrund,in 1000,MZ03460,103.88583
2012,Wesermarsch,Personen ohne Migrationshintergrund,in 1000,MZ03461,75.72944
2012,Friesland / Wittmund,Personen ohne Migrationshintergrund,in 1000,MZ03455462,145.27376
2012,Statistische Region Weser-Ems,Personen ohne Migrationshintergrund,in 1000,MZ034,2018.62438
2012,Niedersachsen,Personen ohne Migrationshintergrund,in 1000,MZ030,6479.57954
2011,Braunschweig  Stadt,Personen ohne Migrationshintergrund,in 1000,MZ03101,194.68728
2011,Salzgitter  Stadt,Personen ohne Migrationshintergrund,in 1000,MZ03102,76.37004
2011,Wolfsburg  Stadt,Personen ohne Migrationshintergrund,in 1000,MZ03103,83.80927
2011,Gifhorn,Personen ohne Migrationshintergrund,in 1000,MZ03151,137.95608
2011,Goslar,Personen ohne Migrationshintergrund,in 1000,MZ03153,123.4621
2011,Helmstedt,Personen ohne Migrationshintergrund,in 1000,MZ03154,83.12772
2011,Northeim,Personen ohne Migrationshintergrund,in 1000,MZ03155,124.31009
2011,Peine,Personen ohne Migrationshintergrund,in 1000,MZ03157,110.16073
2011,Göttingen,Personen ohne Migrationshintergrund,in 1000,MZ03159,282.31561
2011,Wolfenbüttel,Personen ohne Migrationshintergrund,in 1000,MZ03158,103.7978
2011,Statistische Region Braunschweig,Personen ohne Migrationshintergrund,in 1000,MZ031,1321.00181
2011,Hannover  Region,Personen ohne Migrationshintergrund,in 1000,MZ03241,853.52379
2011,dav. Hannover  Lhst.,Personen ohne Migrationshintergrund,in 1000,MZ03241001,360.54222
2011,dav. Hannover  Umland,Personen ohne Migrationshintergrund,in 1000,MZ03241999,492.98158
2011,Diepholz,Personen ohne Migrationshintergrund,in 1000,MZ03251,183.78429
2011,Hameln-Pyrmont,Personen ohne Migrationshintergrund,in 1000,MZ03252,129.10652
2011,Hildesheim,Personen ohne Migrationshintergrund,in 1000,MZ03254,232.79365
2011,Holzminden,Personen ohne Migrationshintergrund,in 1000,MZ03255,66.61882
2011,Nienburg (Weser),Personen ohne Migrationshintergrund,in 1000,MZ03256,100.9345
2011,Schaumburg,Personen ohne Migrationshintergrund,in 1000,MZ03257,131.58759
2011,Statistische Region Hannover,Personen ohne Migrationshintergrund,in 1000,MZ032,1697.61571
2011,Celle,Personen ohne Migrationshintergrund,in 1000,MZ03351,152.16709
2011,Cuxhaven,Personen ohne Migrationshintergrund,in 1000,MZ03352,175.45245
2011,Harburg,Personen ohne Migrationshintergrund,in 1000,MZ03353,212.50315
2011,Uelzen Lüchow-Dannenberg,Personen ohne Migrationshintergrund,in 1000,MZ03354360,125.29505
2011,Lüneburg,Personen ohne Migrationshintergrund,in 1000,MZ03355,158.4328
2011,Osterholz,Personen ohne Migrationshintergrund,in 1000,MZ03356,104.79825
2011,Rotenburg (Wümme),Personen ohne Migrationshintergrund,in 1000,MZ03357,142.69633
2011,Heidekreis,Personen ohne Migrationshintergrund,in 1000,MZ03358,118.99914
2011,Stade,Personen ohne Migrationshintergrund,in 1000,MZ03359,173.80893
2011,Uelzen Lüchow-Dannenberg,Personen ohne Migrationshintergrund,in 1000,MZ03354360,125.29505
2011,Verden,Personen ohne Migrationshintergrund,in 1000,MZ03361,110.37757
2011,Statistische Region Lüneburg,Personen ohne Migrationshintergrund,in 1000,MZ033,1474.31123
2011,Delmenhorst  Stadt,Personen ohne Migrationshintergrund,in 1000,MZ03401,55.6902
2011,Emden  Stadt / Leer,Personen ohne Migrationshintergrund,in 1000,MZ03402457,188.18185
2011,Oldenburg(Oldb)  Stadt,Personen ohne Migrationshintergrund,in 1000,MZ03403,131.95147
2011,Osnabrück  Stadt,Personen ohne Migrationshintergrund,in 1000,MZ03404,115.36874
2011,Wilhelmshaven  Stadt,Personen ohne Migrationshintergrund,in 1000,MZ03405,67.64196
2011,Ammerland,Personen ohne Migrationshintergrund,in 1000,MZ03451,101.89338
2011,Aurich,Personen ohne Migrationshintergrund,in 1000,MZ03452,173.82981
2011,Cloppenburg,Personen ohne Migrationshintergrund,in 1000,MZ03453,119.27804
2011,Emsland,Personen ohne Migrationshintergrund,in 1000,MZ03454,249.68267
2011,Friesland / Wittmund,Personen ohne Migrationshintergrund,in 1000,MZ03455462,146.12044
2011,Grafschaft Bentheim,Personen ohne Migrationshintergrund,in 1000,MZ03456,103.47625
2011,Emden  Stadt / Leer,Personen ohne Migrationshintergrund,in 1000,MZ03402457,188.18185
2011,Oldenburg,Personen ohne Migrationshintergrund,in 1000,MZ03458,114.10709
2011,Osnabrück,Personen ohne Migrationshintergrund,in 1000,MZ03459,278.08854
2011,Vechta,Personen ohne Migrationshintergrund,in 1000,MZ03460,99.33262
2011,Wesermarsch,Personen ohne Migrationshintergrund,in 1000,MZ03461,76.46584
2011,Friesland / Wittmund,Personen ohne Migrationshintergrund,in 1000,MZ03455462,146.12044
2011,Statistische Region Weser-Ems,Personen ohne Migrationshintergrund,in 1000,MZ034,2017.76782
2011,Niedersachsen,Personen ohne Migrationshintergrund,in 1000,MZ030,6510.69657
2021,Niedersachsen,Personen mit Migrationshintergrund,in 1000,MZ030,1891.0
2020,Niedersachsen,Personen mit Migrationshintergrund,in 1000,MZ030,1799.0
2019,Braunschweig  Stadt,Personen mit Migrationshintergrund,in 1000,MZ03101,62.36482
2019,Salzgitter  Stadt,Personen mit Migrationshintergrund,in 1000,MZ03102,36.72236
2019,Wolfsburg  Stadt,Personen mit Migrationshintergrund,in 1000,MZ03103,46.56768
2019,Gifhorn,Personen mit Migrationshintergrund,in 1000,MZ03151,46.88839
2019,Goslar,Personen mit Migrationshintergrund,in 1000,MZ03153,25.4843
2019,Helmstedt,Personen mit Migrationshintergrund,in 1000,MZ03154,13.90046
2019,Northeim,Personen mit Migrationshintergrund,in 1000,MZ03155,21.09117
2019,Peine,Personen mit Migrationshintergrund,in 1000,MZ03157,26.42578
2019,Göttingen,Personen mit Migrationshintergrund,in 1000,MZ03159,54.43419
2019,Wolfenbüttel,Personen mit Migrationshintergrund,in 1000,MZ03158,18.30776
2019,Statistische Region Braunschweig,Personen mit Migrationshintergrund,in 1000,MZ031,352.53535
2019,Hannover  Region,Personen mit Migrationshintergrund,in 1000,MZ03241,346.7806
2019,dav. Hannover  Lhst.,Personen mit Migrationshintergrund,in 1000,MZ03241001,197.37775
2019,dav. Hannover  Umland,Personen mit Migrationshintergrund,in 1000,MZ03241999,149.40285
2019,Diepholz,Personen mit Migrationshintergrund,in 1000,MZ03251,37.14606
2019,Hameln-Pyrmont,Personen mit Migrationshintergrund,in 1000,MZ03252,39.07219
2019,Hildesheim,Personen mit Migrationshintergrund,in 1000,MZ03254,61.91945
2019,Holzminden,Personen mit Migrationshintergrund,in 1000,MZ03255,13.91911
2019,Nienburg (Weser),Personen mit Migrationshintergrund,in 1000,MZ03256,30.29179
2019,Schaumburg,Personen mit Migrationshintergrund,in 1000,MZ03257,28.36062
2019,Statistische Region Hannover,Personen mit Migrationshintergrund,in 1000,MZ032,556.69266
2019,Celle,Personen mit Migrationshintergrund,in 1000,MZ03351,33.37923
2019,Cuxhaven,Personen mit Migrationshintergrund,in 1000,MZ03352,30.47187
2019,Harburg,Personen mit Migrationshintergrund,in 1000,MZ03353,53.04256
2019,Uelzen Lüchow-Dannenberg,Personen mit Migrationshintergrund,in 1000,MZ03354360,21.92601
2019,Lüneburg,Personen mit Migrationshintergrund,in 1000,MZ03355,29.80358
2019,Osterholz,Personen mit Migrationshintergrund,in 1000,MZ03356,16.01835
2019,Rotenburg (Wümme),Personen mit Migrationshintergrund,in 1000,MZ03357,24.86361
2019,Heidekreis,Personen mit Migrationshintergrund,in 1000,MZ03358,29.3229
2019,Stade,Personen mit Migrationshintergrund,in 1000,MZ03359,35.83176
2019,Uelzen Lüchow-Dannenberg,Personen mit Migrationshintergrund,in 1000,MZ03354360,21.92601
2019,Verden,Personen mit Migrationshintergrund,in 1000,MZ03361,26.8629
2019,Statistische Region Lüneburg,Personen mit Migrationshintergrund,in 1000,MZ033,301.74779
2019,Delmenhorst  Stadt,Personen mit Migrationshintergrund,in 1000,MZ03401,26.00183
2019,Emden  Stadt / Leer,Personen mit Migrationshintergrund,in 1000,MZ03402457,37.41065
2019,Oldenburg(Oldb)  Stadt,Personen mit Migrationshintergrund,in 1000,MZ03403,28.94584
2019,Osnabrück  Stadt,Personen mit Migrationshintergrund,in 1000,MZ03404,47.3054
2019,Wilhelmshaven  Stadt,Personen mit Migrationshintergrund,in 1000,MZ03405,17.80794
2019,Ammerland,Personen mit Migrationshintergrund,in 1000,MZ03451,20.10713
2019,Aurich,Personen mit Migrationshintergrund,in 1000,MZ03452,24.48144
2019,Cloppenburg,Personen mit Migrationshintergrund,in 1000,MZ03453,50.47677
2019,Emsland,Personen mit Migrationshintergrund,in 1000,MZ03454,72.54572
2019,Friesland / Wittmund,Personen mit Migrationshintergrund,in 1000,MZ03455462,17.5186
2019,Grafschaft Bentheim,Personen mit Migrationshintergrund,in 1000,MZ03456,37.20923
2019,Emden  Stadt / Leer,Personen mit Migrationshintergrund,in 1000,MZ03402457,37.41065
2019,Oldenburg,Personen mit Migrationshintergrund,in 1000,MZ03458,20.54265
2019,Osnabrück,Personen mit Migrationshintergrund,in 1000,MZ03459,81.74407
2019,Vechta,Personen mit Migrationshintergrund,in 1000,MZ03460,48.48521
2019,Wesermarsch,Personen mit Migrationshintergrund,in 1000,MZ03461,11.62348
2019,Friesland / Wittmund,Personen mit Migrationshintergrund,in 1000,MZ03455462,17.5186
2019,Statistische Region Weser-Ems,Personen mit Migrationshintergrund,in 1000,MZ034,539.81588
2019,Niedersachsen,Personen mit Migrationshintergrund,in 1000,MZ030,1750.79168
2018,Braunschweig  Stadt,Personen mit Migrationshintergrund,in 1000,MZ03101,63.27415
2018,Salzgitter  Stadt,Personen mit Migrationshintergrund,in 1000,MZ03102,37.68602
2018,Wolfsburg  Stadt,Personen mit Migrationshintergrund,in 1000,MZ03103,45.66506
2018,Gifhorn,Personen mit Migrationshintergrund,in 1000,MZ03151,38.92538
2018,Goslar,Personen mit Migrationshintergrund,in 1000,MZ03153,21.51194
2018,Helmstedt,Personen mit Migrationshintergrund,in 1000,MZ03154,15.20644
2018,Northeim,Personen mit Migrationshintergrund,in 1000,MZ03155,24.59981
2018,Peine,Personen mit Migrationshintergrund,in 1000,MZ03157,24.01775
2018,Göttingen,Personen mit Migrationshintergrund,in 1000,MZ03159,57.75161
2018,Wolfenbüttel,Personen mit Migrationshintergrund,in 1000,MZ03158,17.60101
2018,Statistische Region Braunschweig,Personen mit Migrationshintergrund,in 1000,MZ031,345.22259
2018,Hannover  Region,Personen mit Migrationshintergrund,in 1000,MZ03241,347.38739
2018,dav. Hannover  Lhst.,Personen mit Migrationshintergrund,in 1000,MZ03241001,201.94483
2018,dav. Hannover  Umland,Personen mit Migrationshintergrund,in 1000,MZ03241999,145.44256
2018,Diepholz,Personen mit Migrationshintergrund,in 1000,MZ03251,36.39565
2018,Hameln-Pyrmont,Personen mit Migrationshintergrund,in 1000,MZ03252,41.87969
2018,Hildesheim,Personen mit Migrationshintergrund,in 1000,MZ03254,54.24444
2018,Holzminden,Personen mit Migrationshintergrund,in 1000,MZ03255,13.38087
2018,Nienburg (Weser),Personen mit Migrationshintergrund,in 1000,MZ03256,25.14859
2018,Schaumburg,Personen mit Migrationshintergrund,in 1000,MZ03257,27.58952
2018,Statistische Region Hannover,Personen mit Migrationshintergrund,in 1000,MZ032,545.52242
2018,Celle,Personen mit Migrationshintergrund,in 1000,MZ03351,33.11025
2018,Cuxhaven,Personen mit Migrationshintergrund,in 1000,MZ03352,30.62316
2018,Harburg,Personen mit Migrationshintergrund,in 1000,MZ03353,48.71877
2018,Uelzen Lüchow-Dannenberg,Personen mit Migrationshintergrund,in 1000,MZ03354360,21.42178
