Year,AGS,Gebietseinheit,Kinderbetreuung,Units,GeoCode,Value
2014,357,Rotenburg (Wümme),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03357,5.51876379690949
2014,358,Heidekreis,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03358,7.72659732540862
2014,359,Stade,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03359,7.68555886997719
2014,360,Uelzen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03360,4.46780551905388
2014,361,Verden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03361,9.004263857537
2014,3,Statistische Region Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K033,7.63853402285224
2014,401,Delmenhorst  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03401,21.0674157303371
2014,402,Emden  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03402,9.55180014695077
2014,403,Oldenburg(Oldb)  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03403,8.5793162030155
2014,404,Osnabrück  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03404,21.9140376879102
2014,405,Wilhelmshaven  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03405,9.85489721886336
2014,451,Ammerland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03451,4.94471744471744
2014,452,Aurich,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03452,6.03501544799176
2014,453,Cloppenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03453,9.89190291658169
2014,454,Emsland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03454,8.61909175162187
2014,455,Friesland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03455,3.65296803652968
2014,456,Grafschaft Bentheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03456,14.5981930575369
2014,457,Leer,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03457,7.09939148073022
2014,458,Oldenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03458,6.02761550716941
2014,459,Osnabrück,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03459,9.34715226656335
2014,460,Vechta,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03460,13.7662883564523
2014,461,Wesermarsch,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03461,10.1039501039501
2014,462,Wittmund,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03462,6.68449197860963
2014,4,Statistische Region Weser-Ems,in der Familie wird vorrangig nicht deutsch gesprochen,%,K034,10.001127205095
2014,0,Niedersachsen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K030,11.5296732329498
2013,101,Braunschweig  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03101,16.5308498253783
2013,102,Salzgitter  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03102,24.5593869731801
2013,103,Wolfsburg  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03103,16.3569746139754
2013,151,Gifhorn,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03151,7.39474246633896
2013,153,Goslar,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03153,7.70397330906885
2013,154,Helmstedt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03154,3.04329189884269
2013,155,Northeim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03155,9.28257686676428
2013,157,Peine,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03157,11.7200217037439
2013,158,Wolfenbüttel,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03158,7.38946093276802
2013,159,Göttingen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03159,12.0764359515609
2013,1,Statistische Region Braunschweig,in der Familie wird vorrangig nicht deutsch gesprochen,%,K031,11.9792635298494
2013,241,Hannover  Region,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241,19.7904964323668
2013,241001,dav. Hannover  Lhst.,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241001,28.6735350933677
2013,241999,dav. Hannover  Umland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241999,11.864406779661
2013,251,Diepholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03251,10.2447552447552
2013,252,Hameln-Pyrmont,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03252,12.478293227487
2013,254,Hildesheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03254,11.1844764856488
2013,255,Holzminden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03255,7.70156438026474
2013,256,Nienburg (Weser),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03256,8.65653118212845
2013,257,Schaumburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03257,8.34186284544524
2013,2,Statistische Region Hannover,in der Familie wird vorrangig nicht deutsch gesprochen,%,K032,15.5687606112054
2013,351,Celle,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03351,4.58821270877328
2013,352,Cuxhaven,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03352,6.88230008984726
2013,353,Harburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03353,9.0532227868414
2013,354,Lüchow-Dannenberg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03354,5.55555555555556
2013,355,Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03355,9.28126768534239
2013,356,Osterholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03356,5.78680203045685
2013,357,Rotenburg (Wümme),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03357,5.36024305555556
2013,358,Heidekreis,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03358,7.1319018404908
2013,359,Stade,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03359,7.57411424439624
2013,360,Uelzen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03360,5.4421768707483
2013,361,Verden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03361,10.5263157894737
2013,3,Statistische Region Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K033,7.30963618896454
2013,401,Delmenhorst  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03401,16.2192393736018
2013,402,Emden  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03402,10.2086438152012
2013,403,Oldenburg(Oldb)  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03403,14.1455972101133
2013,404,Osnabrück  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03404,21.6846272267429
2013,405,Wilhelmshaven  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03405,14.478527607362
2013,451,Ammerland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03451,6.28834355828221
2013,452,Aurich,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03452,6.88856119654519
2013,453,Cloppenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03453,12.0249221183801
2013,454,Emsland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03454,8.33159541188738
2013,455,Friesland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03455,4.51388888888889
2013,456,Grafschaft Bentheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03456,14.8285220824081
2013,457,Leer,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03457,6.42054574638844
2013,458,Oldenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03458,6.51403652221314
2013,459,Osnabrück,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03459,10.1637380191693
2013,460,Vechta,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03460,15.0890143291359
2013,461,Wesermarsch,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03461,10.0524828421478
2013,462,Wittmund,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03462,2.36728837876614
2013,4,Statistische Region Weser-Ems,in der Familie wird vorrangig nicht deutsch gesprochen,%,K034,10.7088880892407
2013,0,Niedersachsen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K030,11.5212543267981
2012,101,Braunschweig  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03101,14.8389968838107
2012,102,Salzgitter  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03102,30.4115853658537
2012,103,Wolfsburg  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03103,18.1991294885745
2012,151,Gifhorn,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03151,7.74424984173876
2012,153,Goslar,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03153,9.37118437118437
2012,154,Helmstedt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03154,3.80653828929691
2012,155,Northeim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03155,9.33806146572104
2012,157,Peine,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03157,9.11098840419658
2012,158,Wolfenbüttel,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03158,6.56335460346399
2012,159,Göttingen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03159,13.3123454013942
2012,1,Statistische Region Braunschweig,in der Familie wird vorrangig nicht deutsch gesprochen,%,K031,12.4111304675361
2012,241,Hannover  Region,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241,19.8810746863423
2012,241001,dav. Hannover  Lhst.,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241001,28.501032163548
2012,241999,dav. Hannover  Umland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241999,12.3129092609916
2012,251,Diepholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03251,10.3485642044428
2012,252,Hameln-Pyrmont,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03252,10.8203321590337
2012,254,Hildesheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03254,10.9332238642583
2012,255,Holzminden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03255,9.92135511191773
2012,256,Nienburg (Weser),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03256,8.60927152317881
2012,257,Schaumburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03257,8.66581956797967
2012,2,Statistische Region Hannover,in der Familie wird vorrangig nicht deutsch gesprochen,%,K032,15.5392641120297
2012,351,Celle,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03351,6.36904761904762
2012,352,Cuxhaven,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03352,6.67396061269147
2012,353,Harburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03353,8.07253190060443
2012,354,Lüchow-Dannenberg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03354,5.96252129471891
2012,355,Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03355,8.64077669902913
2012,356,Osterholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03356,6.01222826086957
2012,357,Rotenburg (Wümme),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03357,5.22204864985494
2012,358,Heidekreis,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03358,7.37516005121639
2012,359,Stade,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03359,9.97012696041822
2012,360,Uelzen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03360,5.10026155187446
2012,361,Verden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03361,11.9470198675497
2012,3,Statistische Region Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K033,7.66026186022785
2012,401,Delmenhorst  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03401,21.5211267605634
2012,402,Emden  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03402,12.3065015479876
2012,403,Oldenburg(Oldb)  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03403,15.7579787234043
2012,404,Osnabrück  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03404,22.1358335238966
2012,405,Wilhelmshaven  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03405,15.4754505904288
2012,451,Ammerland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03451,6.94189602446483
2012,452,Aurich,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03452,6.42872977166925
2012,453,Cloppenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03453,12.8792569659443
2012,454,Emsland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03454,8.90182131695226
2012,455,Friesland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03455,5.95144870790916
2012,456,Grafschaft Bentheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03456,15.0691823899371
2012,457,Leer,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03457,5.97952536063285
2012,458,Oldenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03458,7.59206798866856
2012,459,Osnabrück,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03459,11.2852022529442
2012,460,Vechta,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03460,15.0727192595857
2012,461,Wesermarsch,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03461,11.6508851379168
2012,462,Wittmund,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03462,6.1527057079318
2012,4,Statistische Region Weser-Ems,in der Familie wird vorrangig nicht deutsch gesprochen,%,K034,11.5810556079171
2012,0,Niedersachsen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K030,11.949109604005
2011,101,Braunschweig  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03101,13.9094121426277
2011,102,Salzgitter  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03102,25.92
2011,103,Wolfsburg  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03103,17.406962785114
2011,151,Gifhorn,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03151,5.37750053775005
2011,153,Goslar,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03153,8.46414281317328
2011,154,Helmstedt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03154,5.09407985314364
2011,155,Northeim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03155,8.97860801446219
2011,157,Peine,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03157,9.58344677375442
2011,158,Wolfenbüttel,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03158,5.75127973501957
2011,159,Göttingen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03159,11.2580496780129
2011,1,Statistische Region Braunschweig,in der Familie wird vorrangig nicht deutsch gesprochen,%,K031,11.0587205910947
2011,241,Hannover  Region,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241,21.0009086931646
2011,241001,dav. Hannover  Lhst.,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241001,29.9145923060077
2011,241999,dav. Hannover  Umland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241999,13.3757961783439
2011,251,Diepholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03251,9.2700319009195
2011,252,Hameln-Pyrmont,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03252,9.08597775969623
2011,254,Hildesheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03254,11.0675381263617
2011,255,Holzminden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03255,14.0210006176652
2011,256,Nienburg (Weser),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03256,9.28753180661578
2011,257,Schaumburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03257,8.6497359818959
2011,2,Statistische Region Hannover,in der Familie wird vorrangig nicht deutsch gesprochen,%,K032,15.9951429517607
2011,351,Celle,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03351,9.48118006103764
2011,352,Cuxhaven,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03352,7.53749762673249
2011,353,Harburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03353,8.55907780979827
2011,354,Lüchow-Dannenberg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03354,4.64527027027027
2011,355,Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03355,7.68461076645988
2011,356,Osterholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03356,7.17407137654771
2011,357,Rotenburg (Wümme),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03357,6.81162635899712
2011,358,Heidekreis,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03358,9.36181434599156
2011,359,Stade,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03359,8.90664587799649
2011,360,Uelzen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03360,5.54303740423614
2011,361,Verden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03361,11.0469909315746
2011,3,Statistische Region Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K033,8.24271566270375
2011,401,Delmenhorst  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03401,24.8422260470453
2011,402,Emden  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03402,10.3256552819698
2011,403,Oldenburg(Oldb)  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03403,16.2588611936885
2011,404,Osnabrück  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03404,24.0812130557697
2011,405,Wilhelmshaven  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03405,15.3560371517028
2011,451,Ammerland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03451,6.8839476088943
2011,452,Aurich,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03452,6.85568208226818
2011,453,Cloppenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03453,10.6093818500658
2011,454,Emsland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03454,8.80524861878453
2011,455,Friesland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03455,4.0523945968072
2011,456,Grafschaft Bentheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03456,13.5570469798658
2011,457,Leer,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03457,6.525
2011,458,Oldenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03458,6.98727015558699
2011,459,Osnabrück,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03459,11.0175657416069
2011,460,Vechta,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03460,14.506101772968
2011,461,Wesermarsch,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03461,10.3129131776113
2011,462,Wittmund,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03462,5.58912386706949
2011,4,Statistische Region Weser-Ems,in der Familie wird vorrangig nicht deutsch gesprochen,%,K034,11.2947658402204
2011,0,Niedersachsen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K030,11.8166093327891
2010,101,Braunschweig  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03101,13.9094121426277
2010,102,Salzgitter  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03102,25.92
2010,103,Wolfsburg  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03103,17.406962785114
2010,151,Gifhorn,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03151,5.37750053775005
2010,153,Goslar,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03153,8.46414281317328
2010,154,Helmstedt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03154,5.09407985314364
2010,155,Northeim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03155,8.97860801446219
2010,157,Peine,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03157,9.58344677375442
2010,158,Wolfenbüttel,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03158,5.75127973501957
2010,159,Göttingen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03159,11.2580496780129
2010,1,Statistische Region Braunschweig,in der Familie wird vorrangig nicht deutsch gesprochen,%,K031,11.0587205910947
2010,241,Hannover  Region,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241,21.0009086931646
2010,241001,dav. Hannover  Lhst.,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241001,29.9145923060077
2010,241999,dav. Hannover  Umland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241999,13.3757961783439
2010,251,Diepholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03251,9.2700319009195
2010,252,Hameln-Pyrmont,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03252,9.08597775969623
2010,254,Hildesheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03254,11.0675381263617
2010,255,Holzminden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03255,14.0210006176652
2010,256,Nienburg (Weser),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03256,9.28753180661578
2010,257,Schaumburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03257,8.6497359818959
2010,2,Statistische Region Hannover,in der Familie wird vorrangig nicht deutsch gesprochen,%,K032,15.9951429517607
2010,351,Celle,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03351,9.48118006103764
2010,352,Cuxhaven,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03352,7.53749762673249
2010,353,Harburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03353,8.55907780979827
2010,354,Lüchow-Dannenberg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03354,4.64527027027027
2010,355,Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03355,7.68461076645988
2010,356,Osterholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03356,7.17407137654771
2010,357,Rotenburg (Wümme),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03357,6.81162635899712
2010,358,Heidekreis,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03358,9.36181434599156
2010,359,Stade,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03359,8.90664587799649
2010,360,Uelzen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03360,5.54303740423614
2010,361,Verden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03361,11.0469909315746
2010,3,Statistische Region Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K033,8.24271566270375
2010,401,Delmenhorst  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03401,24.8422260470453
2010,402,Emden  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03402,10.3256552819698
2010,403,Oldenburg(Oldb)  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03403,16.2588611936885
2010,404,Osnabrück  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03404,24.0812130557697
2010,405,Wilhelmshaven  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03405,15.3560371517028
2010,451,Ammerland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03451,6.8839476088943
2010,452,Aurich,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03452,6.85568208226818
2010,453,Cloppenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03453,10.6093818500658
2010,454,Emsland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03454,8.80524861878453
2010,455,Friesland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03455,4.0523945968072
2010,456,Grafschaft Bentheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03456,13.5570469798658
2010,457,Leer,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03457,6.525
2010,458,Oldenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03458,6.98727015558699
2010,459,Osnabrück,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03459,11.0175657416069
2010,460,Vechta,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03460,14.506101772968
2010,461,Wesermarsch,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03461,10.3129131776113
2010,462,Wittmund,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03462,5.58912386706949
2010,4,Statistische Region Weser-Ems,in der Familie wird vorrangig nicht deutsch gesprochen,%,K034,11.2947658402204
2010,0,Niedersachsen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K030,11.8166093327891
2009,101,Braunschweig  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03101,13.3817427385892
2009,102,Salzgitter  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03102,26.0065735414955
2009,103,Wolfsburg  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03103,19.4198473282443
2009,151,Gifhorn,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03151,7.27762803234501
2009,153,Goslar,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03153,8.12519759721783
2009,154,Helmstedt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03154,5.45454545454545
2009,155,Northeim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03155,9.03050437934159
2009,157,Peine,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03157,11.0210696920583
2009,158,Wolfenbüttel,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03158,6.29730547986679
2009,159,Göttingen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03159,11.3866573524275
2009,1,Statistische Region Braunschweig,in der Familie wird vorrangig nicht deutsch gesprochen,%,K031,11.547764506396
2009,241,Hannover  Region,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241,19.8502512906424
2009,241001,dav. Hannover  Lhst.,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241001,28.9998489197764
2009,241999,dav. Hannover  Umland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241999,12.2853038536007
2009,251,Diepholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03251,7.86369593709043
2009,252,Hameln-Pyrmont,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03252,11.0602798708288
2009,254,Hildesheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03254,10.3833425261997
2009,255,Holzminden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03255,11.3076437144662
2009,256,Nienburg (Weser),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03256,8.13143046797212
2009,257,Schaumburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03257,7.90015440041173
2009,2,Statistische Region Hannover,in der Familie wird vorrangig nicht deutsch gesprochen,%,K032,15.0277572168764
2009,351,Celle,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03351,8.16745331418018
2009,352,Cuxhaven,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03352,8.16869300911854
2009,353,Harburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03353,8.38296605122096
2009,354,Lüchow-Dannenberg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03354,4.66034755134281
2009,355,Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03355,8.82875765356508
2009,356,Osterholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03356,7.55916637230661
2009,357,Rotenburg (Wümme),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03357,6.35940615998227
2009,358,Heidekreis,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03358,8.27622561939905
2009,359,Stade,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03359,8.88339357047746
2009,360,Uelzen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03360,5.23724261414503
2009,361,Verden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03361,10.1856908793009
2009,3,Statistische Region Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K033,8.06852417918325
