Year,Gebietseinheit,Erreichter Schulabschluss,Berufsbildende Schule,Nationalität,Units,Value
2020,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Deutsche,Anzahl,29386.0
2020,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Deutsche,Anzahl,812.0
2020,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,2686.0
2020,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Deutsche,Anzahl,10848.0
2020,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,2667.0
2020,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2020,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,3.0
2020,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2020,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,590.0
2020,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,41.0
2020,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,1269.0
2020,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,32.0
2020,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,487.0
2020,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,1877.0
2019,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Deutsche,Anzahl,40544.0
2019,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Deutsche,Anzahl,
2019,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Anzahl,88.0
2019,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Anzahl,
2019,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,3367.0
2019,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,155.0
2019,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Deutsche,Anzahl,29580.0
2019,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Deutsche,Anzahl,744.0
2019,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,2821.0
2019,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Deutsche,Anzahl,11156.0
2019,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,2037.0
2019,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2019,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,2.0
2019,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2019,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,338.0
2019,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,29.0
2019,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,1073.0
2019,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,23.0
2019,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,374.0
2019,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,1764.0
2018,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Deutsche,Anzahl,41723.0
2018,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Deutsche,Anzahl,
2018,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Anzahl,102.0
2018,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Anzahl,
2018,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,3647.0
2018,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,137.0
2018,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Deutsche,Anzahl,30491.0
2018,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Deutsche,Anzahl,700.0
2018,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,2815.0
2018,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Deutsche,Anzahl,11472.0
2018,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,1810.0
2018,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2018,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,5.0
2018,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2018,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,246.0
2018,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,10.0
2018,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,1051.0
2018,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,23.0
2018,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,287.0
2018,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,1471.0
2017,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Deutsche,Anzahl,44137.0
2017,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Deutsche,Anzahl,
2017,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Anzahl,107.0
2017,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Anzahl,
2017,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,4655.0
2017,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,104.0
2017,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Deutsche,Anzahl,31093.0
2017,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Deutsche,Anzahl,811.0
2017,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,2981.0
2017,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Deutsche,Anzahl,12269.0
2017,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,1754.0
2017,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2017,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,3.0
2017,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2017,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,257.0
2017,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,6.0
2017,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,1009.0
2017,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,32.0
2017,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,267.0
2017,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,1163.0
2016,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Deutsche,Anzahl,43608.0
2016,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Deutsche,Anzahl,
2016,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Anzahl,96.0
2016,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Anzahl,
2016,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,4733.0
2016,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,110.0
2016,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Deutsche,Anzahl,30497.0
2016,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Deutsche,Anzahl,729.0
2016,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,3029.0
2016,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Deutsche,Anzahl,10978.0
2016,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,1522.0
2016,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2016,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,3.0
2016,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2016,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,245.0
2016,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,2.0
2016,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,837.0
2016,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,18.0
2016,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,255.0
2016,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,839.0
2015,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Deutsche,Anzahl,46285.0
2015,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Deutsche,Anzahl,
2015,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Anzahl,105.0
2015,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Anzahl,
2015,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,5226.0
2015,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,82.0
2015,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Deutsche,Anzahl,31960.0
2015,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Deutsche,Anzahl,933.0
2015,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,3359.0
2015,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Deutsche,Anzahl,11060.0
2015,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,1633.0
2015,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2015,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,3.0
2015,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2015,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,270.0
2015,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2015,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,917.0
2015,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,26.0
2015,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,264.0
2015,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,733.0
2014,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Deutsche,Anzahl,47174.0
2014,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Deutsche,Anzahl,
2014,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Anzahl,81.0
2014,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Anzahl,
2014,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,5598.0
2014,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,116.0
2014,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Deutsche,Anzahl,32674.0
2014,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Deutsche,Anzahl,530.0
2014,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,3275.0
2014,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Deutsche,Anzahl,12874.0
2014,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,1505.0
2014,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2014,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,1.0
2014,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2014,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,228.0
2014,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,4.0
2014,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,873.0
2014,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,12.0
2014,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,243.0
2014,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,748.0
2013,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Deutsche,Anzahl,46363.0
2013,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Deutsche,Anzahl,
2013,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Anzahl,73.0
2013,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Anzahl,
2013,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,5513.0
2013,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,162.0
2013,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Deutsche,Anzahl,32321.0
2013,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Deutsche,Anzahl,
2013,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,3307.0
2013,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Deutsche,Anzahl,11315.0
2013,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,1476.0
2013,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2013,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,2.0
2013,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2013,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,236.0
2013,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,8.0
2013,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,832.0
2013,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2013,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,222.0
2013,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,628.0
2012,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Deutsche,Anzahl,46801.0
2012,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Deutsche,Anzahl,
2012,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Anzahl,79.0
2012,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Anzahl,
2012,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,6134.0
2012,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,171.0
2012,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Deutsche,Anzahl,31944.0
2012,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Deutsche,Anzahl,
2012,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,3581.0
2012,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Deutsche,Anzahl,12574.0
2012,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,1534.0
2012,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2012,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2012,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2012,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,244.0
2012,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,5.0
2012,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,871.0
2012,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2012,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,258.0
2012,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,700.0
2011,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Deutsche,Anzahl,47399.0
2011,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Deutsche,Anzahl,
2011,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Anzahl,89.0
2011,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Anzahl,
2011,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,6371.0
2011,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,449.0
2011,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Deutsche,Anzahl,32624.0
2011,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Deutsche,Anzahl,
2011,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Deutsche,Anzahl,3198.0
2011,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Deutsche,Anzahl,12273.0
2011,Niedersachsen,Insgesamt,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,1497.0
2011,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2011,Niedersachsen,Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,7.0
2011,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2011,Niedersachsen,Realschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,227.0
2011,Niedersachsen,Hauptschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,23.0
2011,Niedersachsen,Erfolgreicher Besuch,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,921.0
2011,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,
2011,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,191.0
2011,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Anzahl,651.0
2021,Niedersachsen,Insgesamt,Berufseinstiegsklasse2),Deutsche,Anzahl,
2021,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufseinstiegsklasse2),Deutsche,Anzahl,
2021,Niedersachsen,Fachhochschulreife,Berufseinstiegsklasse2),Deutsche,Anzahl,
2021,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufseinstiegsklasse2),Deutsche,Anzahl,
2021,Niedersachsen,Realschulabschluss,Berufseinstiegsklasse2),Deutsche,Anzahl,
2021,Niedersachsen,Hauptschulabschluss,Berufseinstiegsklasse2),Deutsche,Anzahl,
2021,Niedersachsen,Erfolgreicher Besuch,Berufseinstiegsklasse2),Deutsche,Anzahl,
2021,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufseinstiegsklasse2),Deutsche,Anzahl,
2021,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse2),Deutsche,Anzahl,
2021,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse2),Deutsche,Anzahl,
2021,Niedersachsen,Insgesamt,Berufseinstiegsklasse2),Ausländerinnen und Ausländer,Anzahl,
2021,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufseinstiegsklasse2),Ausländerinnen und Ausländer,Anzahl,
2021,Niedersachsen,Fachhochschulreife,Berufseinstiegsklasse2),Ausländerinnen und Ausländer,Anzahl,
2021,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufseinstiegsklasse2),Ausländerinnen und Ausländer,Anzahl,
