Year,Gebietseinheit,Altersgruppe,Nationalität,GeoCode,Value
2014,Cuxhaven,im Alter bis unter 18 Jahren,Deutsche,K03352,108.0
2014,Harburg,im Alter bis unter 18 Jahren,Deutsche,K03353,83.0
2014,Lüchow-Dannenberg,im Alter bis unter 18 Jahren,Deutsche,K03354,147.0
2014,Lüneburg,im Alter bis unter 18 Jahren,Deutsche,K03355,112.0
2014,Osterholz,im Alter bis unter 18 Jahren,Deutsche,K03356,68.0
2014,Rotenburg (Wümme),im Alter bis unter 18 Jahren,Deutsche,K03357,63.0
2014,Heidekreis,im Alter bis unter 18 Jahren,Deutsche,K03358,115.0
2014,Stade,im Alter bis unter 18 Jahren,Deutsche,K03359,117.0
2014,Uelzen,im Alter bis unter 18 Jahren,Deutsche,K03360,115.0
2014,Verden,im Alter bis unter 18 Jahren,Deutsche,K03361,98.0
2014,Statistische Region Lüneburg,im Alter bis unter 18 Jahren,Deutsche,K033,103.0
2014,"Delmenhorst, Stadt",im Alter bis unter 18 Jahren,Deutsche,K03401,237.0
2014,Emden  Stadt,im Alter bis unter 18 Jahren,Deutsche,K03402,177.0
2014,"Oldenburg(Oldb), Stadt",im Alter bis unter 18 Jahren,Deutsche,K03403,179.0
2014,"Osnabrück, Stadt",im Alter bis unter 18 Jahren,Deutsche,K03404,182.0
2014,"Wilhelmshaven, Stadt",im Alter bis unter 18 Jahren,Deutsche,K03405,244.0
2014,Ammerland,im Alter bis unter 18 Jahren,Deutsche,K03451,83.0
2014,Aurich,im Alter bis unter 18 Jahren,Deutsche,K03452,120.0
2014,Cloppenburg,im Alter bis unter 18 Jahren,Deutsche,K03453,79.0
2014,Emsland,im Alter bis unter 18 Jahren,Deutsche,K03454,58.0
2014,Friesland,im Alter bis unter 18 Jahren,Deutsche,K03455,107.0
2014,Grafschaft Bentheim,im Alter bis unter 18 Jahren,Deutsche,K03456,88.0
2014,Leer,im Alter bis unter 18 Jahren,Deutsche,K03457,85.0
2014,Oldenburg,im Alter bis unter 18 Jahren,Deutsche,K03458,86.0
2014,Osnabrück,im Alter bis unter 18 Jahren,Deutsche,K03459,72.0
2014,Vechta,im Alter bis unter 18 Jahren,Deutsche,K03460,59.0
2014,Wesermarsch,im Alter bis unter 18 Jahren,Deutsche,K03461,133.0
2014,Wittmund,im Alter bis unter 18 Jahren,Deutsche,K03462,119.0
2014,Statistische Region Weser-Ems,im Alter bis unter 18 Jahren,Deutsche,K034,104.0
2014,Niedersachsen,im Alter bis unter 18 Jahren,Deutsche,K030,117.0
2020,"Braunschweig, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03101,78.0
2020,"Salzgitter, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03102,107.0
2020,"Wolfsburg, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03103,60.0
2020,Gifhorn,im Alter von 18 bis unter 65 Jahren,Deutsche,K03151,46.0
2020,Goslar,im Alter von 18 bis unter 65 Jahren,Deutsche,K03153,99.0
2020,Helmstedt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03154,81.0
2020,Northeim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03155,69.0
2020,Peine,im Alter von 18 bis unter 65 Jahren,Deutsche,K03157,61.0
2020,Wolfenbüttel,im Alter von 18 bis unter 65 Jahren,Deutsche,K03158,61.0
2020,Göttingen,im Alter von 18 bis unter 65 Jahren,Deutsche,K03159,70.0
2020,Statistische Region Braunschweig,im Alter von 18 bis unter 65 Jahren,Deutsche,K031,71.0
2020,Hannover  Region,im Alter von 18 bis unter 65 Jahren,Deutsche,K03241,82.0
2020,"dav. Hannover, Lhst.",im Alter von 18 bis unter 65 Jahren,Deutsche,K03241001,103.0
2020,"dav. Hannover, Umland",im Alter von 18 bis unter 65 Jahren,Deutsche,K03241999,64.0
2020,Diepholz,im Alter von 18 bis unter 65 Jahren,Deutsche,K03251,50.0
2020,Hameln-Pyrmont,im Alter von 18 bis unter 65 Jahren,Deutsche,K03252,83.0
2020,Hildesheim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03254,76.0
2020,Holzminden,im Alter von 18 bis unter 65 Jahren,Deutsche,K03255,84.0
2020,Nienburg (Weser),im Alter von 18 bis unter 65 Jahren,Deutsche,K03256,70.0
2020,Schaumburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03257,63.0
2020,Statistische Region Hannover,im Alter von 18 bis unter 65 Jahren,Deutsche,K032,76.0
2020,Celle,im Alter von 18 bis unter 65 Jahren,Deutsche,K03351,83.0
2020,Cuxhaven,im Alter von 18 bis unter 65 Jahren,Deutsche,K03352,61.0
2020,Harburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03353,41.0
2020,Lüchow-Dannenberg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03354,98.0
2020,Lüneburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03355,65.0
2020,Osterholz,im Alter von 18 bis unter 65 Jahren,Deutsche,K03356,39.0
2020,Rotenburg (Wümme),im Alter von 18 bis unter 65 Jahren,Deutsche,K03357,47.0
2020,Heidekreis,im Alter von 18 bis unter 65 Jahren,Deutsche,K03358,66.0
2020,Stade,im Alter von 18 bis unter 65 Jahren,Deutsche,K03359,63.0
2020,Uelzen,im Alter von 18 bis unter 65 Jahren,Deutsche,K03360,70.0
2020,Verden,im Alter von 18 bis unter 65 Jahren,Deutsche,K03361,47.0
2020,Statistische Region Lüneburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K033,59.0
2020,"Delmenhorst, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03401,123.0
2020,Emden  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03402,118.0
2020,"Oldenburg(Oldb), Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03403,91.0
2020,"Osnabrück, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03404,82.0
2020,"Wilhelmshaven, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03405,155.0
2020,Ammerland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03451,49.0
2020,Aurich,im Alter von 18 bis unter 65 Jahren,Deutsche,K03452,80.0
2020,Cloppenburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03453,48.0
2020,Emsland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03454,45.0
2020,Friesland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03455,53.0
2020,Grafschaft Bentheim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03456,47.0
2020,Leer,im Alter von 18 bis unter 65 Jahren,Deutsche,K03457,60.0
2020,Oldenburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03458,41.0
2020,Osnabrück,im Alter von 18 bis unter 65 Jahren,Deutsche,K03459,37.0
2020,Vechta,im Alter von 18 bis unter 65 Jahren,Deutsche,K03460,34.0
2020,Wesermarsch,im Alter von 18 bis unter 65 Jahren,Deutsche,K03461,75.0
2020,Wittmund,im Alter von 18 bis unter 65 Jahren,Deutsche,K03462,67.0
2020,Statistische Region Weser-Ems,im Alter von 18 bis unter 65 Jahren,Deutsche,K034,62.0
2020,Niedersachsen,im Alter von 18 bis unter 65 Jahren,Deutsche,K030,67.0
2019,"Braunschweig, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03101,73.0
2019,"Salzgitter, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03102,106.0
2019,"Wolfsburg, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03103,56.0
2019,Gifhorn,im Alter von 18 bis unter 65 Jahren,Deutsche,K03151,45.0
2019,Goslar,im Alter von 18 bis unter 65 Jahren,Deutsche,K03153,96.0
2019,Helmstedt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03154,77.0
2019,Northeim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03155,69.0
2019,Peine,im Alter von 18 bis unter 65 Jahren,Deutsche,K03157,61.0
2019,Wolfenbüttel,im Alter von 18 bis unter 65 Jahren,Deutsche,K03158,62.0
2019,Göttingen,im Alter von 18 bis unter 65 Jahren,Deutsche,K03159,67.0
2019,Statistische Region Braunschweig,im Alter von 18 bis unter 65 Jahren,Deutsche,K031,69.0
2019,Hannover  Region,im Alter von 18 bis unter 65 Jahren,Deutsche,K03241,77.0
2019,"dav. Hannover, Lhst.",im Alter von 18 bis unter 65 Jahren,Deutsche,K03241001,97.0
2019,"dav. Hannover, Umland",im Alter von 18 bis unter 65 Jahren,Deutsche,K03241999,60.0
2019,Diepholz,im Alter von 18 bis unter 65 Jahren,Deutsche,K03251,48.0
2019,Hameln-Pyrmont,im Alter von 18 bis unter 65 Jahren,Deutsche,K03252,81.0
2019,Hildesheim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03254,73.0
2019,Holzminden,im Alter von 18 bis unter 65 Jahren,Deutsche,K03255,82.0
2019,Nienburg (Weser),im Alter von 18 bis unter 65 Jahren,Deutsche,K03256,68.0
2019,Schaumburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03257,64.0
2019,Statistische Region Hannover,im Alter von 18 bis unter 65 Jahren,Deutsche,K032,73.0
2019,Celle,im Alter von 18 bis unter 65 Jahren,Deutsche,K03351,83.0
2019,Cuxhaven,im Alter von 18 bis unter 65 Jahren,Deutsche,K03352,61.0
2019,Harburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03353,39.0
2019,Lüchow-Dannenberg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03354,99.0
2019,Lüneburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03355,63.0
2019,Osterholz,im Alter von 18 bis unter 65 Jahren,Deutsche,K03356,37.0
2019,Rotenburg (Wümme),im Alter von 18 bis unter 65 Jahren,Deutsche,K03357,46.0
2019,Heidekreis,im Alter von 18 bis unter 65 Jahren,Deutsche,K03358,68.0
2019,Stade,im Alter von 18 bis unter 65 Jahren,Deutsche,K03359,60.0
2019,Uelzen,im Alter von 18 bis unter 65 Jahren,Deutsche,K03360,65.0
2019,Verden,im Alter von 18 bis unter 65 Jahren,Deutsche,K03361,48.0
2019,Statistische Region Lüneburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K033,58.0
2019,"Delmenhorst, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03401,117.0
2019,Emden  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03402,118.0
2019,"Oldenburg(Oldb), Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03403,86.0
2019,"Osnabrück, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03404,78.0
2019,"Wilhelmshaven, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03405,151.0
2019,Ammerland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03451,45.0
2019,Aurich,im Alter von 18 bis unter 65 Jahren,Deutsche,K03452,77.0
2019,Cloppenburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03453,46.0
2019,Emsland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03454,44.0
2019,Friesland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03455,54.0
2019,Grafschaft Bentheim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03456,46.0
2019,Leer,im Alter von 18 bis unter 65 Jahren,Deutsche,K03457,60.0
2019,Oldenburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03458,40.0
2019,Osnabrück,im Alter von 18 bis unter 65 Jahren,Deutsche,K03459,37.0
2019,Vechta,im Alter von 18 bis unter 65 Jahren,Deutsche,K03460,33.0
2019,Wesermarsch,im Alter von 18 bis unter 65 Jahren,Deutsche,K03461,76.0
2019,Wittmund,im Alter von 18 bis unter 65 Jahren,Deutsche,K03462,62.0
2019,Statistische Region Weser-Ems,im Alter von 18 bis unter 65 Jahren,Deutsche,K034,60.0
2019,Niedersachsen,im Alter von 18 bis unter 65 Jahren,Deutsche,K030,65.0
2018,"Braunschweig, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03101,77.0
2018,"Salzgitter, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03102,109.0
2018,"Wolfsburg, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03103,59.0
2018,Gifhorn,im Alter von 18 bis unter 65 Jahren,Deutsche,K03151,49.0
2018,Goslar,im Alter von 18 bis unter 65 Jahren,Deutsche,K03153,101.0
2018,Helmstedt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03154,80.0
2018,Northeim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03155,71.0
2018,Peine,im Alter von 18 bis unter 65 Jahren,Deutsche,K03157,65.0
2018,Wolfenbüttel,im Alter von 18 bis unter 65 Jahren,Deutsche,K03158,66.0
2018,Göttingen,im Alter von 18 bis unter 65 Jahren,Deutsche,K03159,70.0
2018,Statistische Region Braunschweig,im Alter von 18 bis unter 65 Jahren,Deutsche,K031,73.0
2018,Hannover  Region,im Alter von 18 bis unter 65 Jahren,Deutsche,K03241,82.0
2018,"dav. Hannover, Lhst.",im Alter von 18 bis unter 65 Jahren,Deutsche,K03241001,103.0
2018,"dav. Hannover, Umland",im Alter von 18 bis unter 65 Jahren,Deutsche,K03241999,65.0
2018,Diepholz,im Alter von 18 bis unter 65 Jahren,Deutsche,K03251,51.0
2018,Hameln-Pyrmont,im Alter von 18 bis unter 65 Jahren,Deutsche,K03252,86.0
2018,Hildesheim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03254,78.0
2018,Holzminden,im Alter von 18 bis unter 65 Jahren,Deutsche,K03255,85.0
2018,Nienburg (Weser),im Alter von 18 bis unter 65 Jahren,Deutsche,K03256,70.0
2018,Schaumburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03257,69.0
2018,Statistische Region Hannover,im Alter von 18 bis unter 65 Jahren,Deutsche,K032,77.0
2018,Celle,im Alter von 18 bis unter 65 Jahren,Deutsche,K03351,87.0
2018,Cuxhaven,im Alter von 18 bis unter 65 Jahren,Deutsche,K03352,65.0
2018,Harburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03353,42.0
2018,Lüchow-Dannenberg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03354,101.0
2018,Lüneburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03355,67.0
2018,Osterholz,im Alter von 18 bis unter 65 Jahren,Deutsche,K03356,40.0
2018,Rotenburg (Wümme),im Alter von 18 bis unter 65 Jahren,Deutsche,K03357,49.0
2018,Heidekreis,im Alter von 18 bis unter 65 Jahren,Deutsche,K03358,72.0
2018,Stade,im Alter von 18 bis unter 65 Jahren,Deutsche,K03359,65.0
2018,Uelzen,im Alter von 18 bis unter 65 Jahren,Deutsche,K03360,71.0
2018,Verden,im Alter von 18 bis unter 65 Jahren,Deutsche,K03361,51.0
2018,Statistische Region Lüneburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K033,62.0
2018,"Delmenhorst, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03401,123.0
2018,Emden  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03402,119.0
2018,"Oldenburg(Oldb), Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03403,93.0
2018,"Osnabrück, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03404,82.0
2018,"Wilhelmshaven, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03405,160.0
2018,Ammerland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03451,48.0
2018,Aurich,im Alter von 18 bis unter 65 Jahren,Deutsche,K03452,79.0
2018,Cloppenburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03453,48.0
2018,Emsland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03454,47.0
2018,Friesland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03455,58.0
2018,Grafschaft Bentheim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03456,49.0
2018,Leer,im Alter von 18 bis unter 65 Jahren,Deutsche,K03457,64.0
2018,Oldenburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03458,44.0
2018,Osnabrück,im Alter von 18 bis unter 65 Jahren,Deutsche,K03459,40.0
2018,Vechta,im Alter von 18 bis unter 65 Jahren,Deutsche,K03460,33.0
2018,Wesermarsch,im Alter von 18 bis unter 65 Jahren,Deutsche,K03461,82.0
2018,Wittmund,im Alter von 18 bis unter 65 Jahren,Deutsche,K03462,66.0
2018,Statistische Region Weser-Ems,im Alter von 18 bis unter 65 Jahren,Deutsche,K034,64.0
2018,Niedersachsen,im Alter von 18 bis unter 65 Jahren,Deutsche,K030,69.0
2017,"Braunschweig, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03101,80.0
2017,"Salzgitter, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03102,112.0
2017,"Wolfsburg, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03103,60.0
2017,Gifhorn,im Alter von 18 bis unter 65 Jahren,Deutsche,K03151,50.0
2017,Goslar,im Alter von 18 bis unter 65 Jahren,Deutsche,K03153,106.0
2017,Helmstedt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03154,84.0
2017,Northeim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03155,74.0
2017,Peine,im Alter von 18 bis unter 65 Jahren,Deutsche,K03157,69.0
2017,Wolfenbüttel,im Alter von 18 bis unter 65 Jahren,Deutsche,K03158,69.0
2017,Göttingen,im Alter von 18 bis unter 65 Jahren,Deutsche,K03159,74.0
2017,Statistische Region Braunschweig,im Alter von 18 bis unter 65 Jahren,Deutsche,K031,76.0
2017,Hannover  Region,im Alter von 18 bis unter 65 Jahren,Deutsche,K03241,87.0
2017,"dav. Hannover, Lhst.",im Alter von 18 bis unter 65 Jahren,Deutsche,K03241001,108.0
2017,"dav. Hannover, Umland",im Alter von 18 bis unter 65 Jahren,Deutsche,K03241999,69.7463569885481
2017,Diepholz,im Alter von 18 bis unter 65 Jahren,Deutsche,K03251,55.0
2017,Hameln-Pyrmont,im Alter von 18 bis unter 65 Jahren,Deutsche,K03252,91.0
2017,Hildesheim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03254,82.0
2017,Holzminden,im Alter von 18 bis unter 65 Jahren,Deutsche,K03255,88.0
2017,Nienburg (Weser),im Alter von 18 bis unter 65 Jahren,Deutsche,K03256,73.0
2017,Schaumburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03257,74.0
2017,Statistische Region Hannover,im Alter von 18 bis unter 65 Jahren,Deutsche,K032,81.0
2017,Celle,im Alter von 18 bis unter 65 Jahren,Deutsche,K03351,91.0
2017,Cuxhaven,im Alter von 18 bis unter 65 Jahren,Deutsche,K03352,70.0
2017,Harburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03353,45.0
2017,Lüchow-Dannenberg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03354,107.0
2017,Lüneburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03355,70.0
2017,Osterholz,im Alter von 18 bis unter 65 Jahren,Deutsche,K03356,43.0
2017,Rotenburg (Wümme),im Alter von 18 bis unter 65 Jahren,Deutsche,K03357,53.0
2017,Heidekreis,im Alter von 18 bis unter 65 Jahren,Deutsche,K03358,75.0
2017,Stade,im Alter von 18 bis unter 65 Jahren,Deutsche,K03359,70.0
2017,Uelzen,im Alter von 18 bis unter 65 Jahren,Deutsche,K03360,75.0
2017,Verden,im Alter von 18 bis unter 65 Jahren,Deutsche,K03361,56.0
2017,Statistische Region Lüneburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K033,66.0
2017,"Delmenhorst, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03401,129.0
2017,Emden  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03402,120.0
2017,"Oldenburg(Oldb), Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03403,99.0
2017,"Osnabrück, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03404,86.0
2017,"Wilhelmshaven, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03405,164.0
2017,Ammerland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03451,52.0
2017,Aurich,im Alter von 18 bis unter 65 Jahren,Deutsche,K03452,82.0
2017,Cloppenburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03453,52.0
2017,Emsland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03454,49.0
2017,Friesland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03455,64.0
2017,Grafschaft Bentheim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03456,53.0
2017,Leer,im Alter von 18 bis unter 65 Jahren,Deutsche,K03457,67.0
2017,Oldenburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03458,48.0
2017,Osnabrück,im Alter von 18 bis unter 65 Jahren,Deutsche,K03459,44.0
2017,Vechta,im Alter von 18 bis unter 65 Jahren,Deutsche,K03460,35.0
2017,Wesermarsch,im Alter von 18 bis unter 65 Jahren,Deutsche,K03461,86.0
2017,Wittmund,im Alter von 18 bis unter 65 Jahren,Deutsche,K03462,70.0
2017,Statistische Region Weser-Ems,im Alter von 18 bis unter 65 Jahren,Deutsche,K034,67.0
2017,Niedersachsen,im Alter von 18 bis unter 65 Jahren,Deutsche,K030,72.0
2016,"Braunschweig, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03101,83.0
2016,"Salzgitter, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03102,114.0
2016,"Wolfsburg, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03103,60.0
2016,Gifhorn,im Alter von 18 bis unter 65 Jahren,Deutsche,K03151,52.0
2016,Goslar,im Alter von 18 bis unter 65 Jahren,Deutsche,K03153,111.0
2016,Helmstedt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03154,87.0
2016,Northeim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03155,77.0
2016,Peine,im Alter von 18 bis unter 65 Jahren,Deutsche,K03157,72.0
2016,Wolfenbüttel,im Alter von 18 bis unter 65 Jahren,Deutsche,K03158,75.0
2016,Göttingen,im Alter von 18 bis unter 65 Jahren,Deutsche,K03159,76.0
2016,Statistische Region Braunschweig,im Alter von 18 bis unter 65 Jahren,Deutsche,K031,79.0
2016,Hannover  Region,im Alter von 18 bis unter 65 Jahren,Deutsche,K03241,91.0
2016,"dav. Hannover, Lhst.",im Alter von 18 bis unter 65 Jahren,Deutsche,K03241001,114.0
2016,"dav. Hannover, Umland",im Alter von 18 bis unter 65 Jahren,Deutsche,K03241999,72.470744614773
2016,Diepholz,im Alter von 18 bis unter 65 Jahren,Deutsche,K03251,57.0
2016,Hameln-Pyrmont,im Alter von 18 bis unter 65 Jahren,Deutsche,K03252,96.0
2016,Hildesheim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03254,86.0
2016,Holzminden,im Alter von 18 bis unter 65 Jahren,Deutsche,K03255,93.0
2016,Nienburg (Weser),im Alter von 18 bis unter 65 Jahren,Deutsche,K03256,74.0
2016,Schaumburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03257,77.0
2016,Statistische Region Hannover,im Alter von 18 bis unter 65 Jahren,Deutsche,K032,85.0
2016,Celle,im Alter von 18 bis unter 65 Jahren,Deutsche,K03351,94.0
2016,Cuxhaven,im Alter von 18 bis unter 65 Jahren,Deutsche,K03352,72.0
2016,Harburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03353,47.0
2016,Lüchow-Dannenberg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03354,110.0
2016,Lüneburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03355,75.0
2016,Osterholz,im Alter von 18 bis unter 65 Jahren,Deutsche,K03356,45.0
2016,Rotenburg (Wümme),im Alter von 18 bis unter 65 Jahren,Deutsche,K03357,54.0
2016,Heidekreis,im Alter von 18 bis unter 65 Jahren,Deutsche,K03358,78.0
2016,Stade,im Alter von 18 bis unter 65 Jahren,Deutsche,K03359,73.0
2016,Uelzen,im Alter von 18 bis unter 65 Jahren,Deutsche,K03360,77.0
2016,Verden,im Alter von 18 bis unter 65 Jahren,Deutsche,K03361,58.0
2016,Statistische Region Lüneburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K033,68.0
2016,"Delmenhorst, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03401,133.0
2016,Emden  Stadt,im Alter von 18 bis unter 65 Jahren,Deutsche,K03402,121.0
2016,"Oldenburg(Oldb), Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03403,102.0
2016,"Osnabrück, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03404,90.0
2016,"Wilhelmshaven, Stadt",im Alter von 18 bis unter 65 Jahren,Deutsche,K03405,169.0
2016,Ammerland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03451,53.0
2016,Aurich,im Alter von 18 bis unter 65 Jahren,Deutsche,K03452,85.0
2016,Cloppenburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03453,57.0
2016,Emsland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03454,51.0
2016,Friesland,im Alter von 18 bis unter 65 Jahren,Deutsche,K03455,68.0
2016,Grafschaft Bentheim,im Alter von 18 bis unter 65 Jahren,Deutsche,K03456,57.0
2016,Leer,im Alter von 18 bis unter 65 Jahren,Deutsche,K03457,71.0
2016,Oldenburg,im Alter von 18 bis unter 65 Jahren,Deutsche,K03458,52.0
2016,Osnabrück,im Alter von 18 bis unter 65 Jahren,Deutsche,K03459,47.0
2016,Vechta,im Alter von 18 bis unter 65 Jahren,Deutsche,K03460,37.0
2016,Wesermarsch,im Alter von 18 bis unter 65 Jahren,Deutsche,K03461,91.0
