Year,Gebietseinheit,Geschlecht,Aufenthaltstitel,Grund der Befristung,Unnamed: 5,GeoCode,Value
2019,Lüneburg,insgesamt,zeitlich unbefristet,,,RH03355,2000
2019,Osterholz,männlich,zeitlich unbefristet,,,RH03356,660
2019,Osterholz,weiblich,zeitlich unbefristet,,,RH03356,780
2019,Osterholz,insgesamt,zeitlich unbefristet,,,RH03356,1440
2019,Rotenburg (Wümme),männlich,zeitlich unbefristet,,,RH03357,810
2019,Rotenburg (Wümme),weiblich,zeitlich unbefristet,,,RH03357,975
2019,Rotenburg (Wümme),insgesamt,zeitlich unbefristet,,,RH03357,1785
2019,Heidekreis,männlich,zeitlich unbefristet,,,RH03358,890
2019,Heidekreis,weiblich,zeitlich unbefristet,,,RH03358,960
2019,Heidekreis,insgesamt,zeitlich unbefristet,,,RH03358,1850
2019,Stade,männlich,zeitlich unbefristet,,,RH03359,1180
2019,Stade,weiblich,zeitlich unbefristet,,,RH03359,1350
2019,Stade,insgesamt,zeitlich unbefristet,,,RH03359,2535
2019,Uelzen,männlich,zeitlich unbefristet,,,RH03360,435
2019,Uelzen,weiblich,zeitlich unbefristet,,,RH03360,500
2019,Uelzen,insgesamt,zeitlich unbefristet,,,RH03360,940
2019,Verden,männlich,zeitlich unbefristet,,,RH03361,1245
2019,Verden,weiblich,zeitlich unbefristet,,,RH03361,1395
2019,Verden,insgesamt,zeitlich unbefristet,,,RH03361,2640
2019,Statistische Region Lüneburg,männlich,zeitlich unbefristet,,,RH033,10185
2019,Statistische Region Lüneburg,weiblich,zeitlich unbefristet,,,RH033,11595
2019,Statistische Region Lüneburg,insgesamt,zeitlich unbefristet,,,RH033,21780
2019,"Delmenhorst, Stadt",männlich,zeitlich unbefristet,,,RH03401,1565
2019,"Delmenhorst, Stadt",weiblich,zeitlich unbefristet,,,RH03401,1500
2019,"Delmenhorst, Stadt",insgesamt,zeitlich unbefristet,,,RH03401,3065
2019,Emden  Stadt,männlich,zeitlich unbefristet,,,RH03402,295
2019,Emden  Stadt,weiblich,zeitlich unbefristet,,,RH03402,295
2019,Emden  Stadt,insgesamt,zeitlich unbefristet,,,RH03402,590
2019,"Oldenburg(Oldb), Stadt",männlich,zeitlich unbefristet,,,RH03403,1695
2019,"Oldenburg(Oldb), Stadt",weiblich,zeitlich unbefristet,,,RH03403,1710
2019,"Oldenburg(Oldb), Stadt",insgesamt,zeitlich unbefristet,,,RH03403,3400
2019,"Osnabrück, Stadt",männlich,zeitlich unbefristet,,,RH03404,2720
2019,"Osnabrück, Stadt",weiblich,zeitlich unbefristet,,,RH03404,2650
2019,"Osnabrück, Stadt",insgesamt,zeitlich unbefristet,,,RH03404,5370
2019,"Wilhelmshaven, Stadt",männlich,zeitlich unbefristet,,,RH03405,520
2019,"Wilhelmshaven, Stadt",weiblich,zeitlich unbefristet,,,RH03405,560
2019,"Wilhelmshaven, Stadt",insgesamt,zeitlich unbefristet,,,RH03405,1080
2019,Ammerland,männlich,zeitlich unbefristet,,,RH03451,600
2019,Ammerland,weiblich,zeitlich unbefristet,,,RH03451,645
2019,Ammerland,insgesamt,zeitlich unbefristet,,,RH03451,1245
2019,Aurich,männlich,zeitlich unbefristet,,,RH03452,580
2019,Aurich,weiblich,zeitlich unbefristet,,,RH03452,605
2019,Aurich,insgesamt,zeitlich unbefristet,,,RH03452,1185
2019,Cloppenburg,männlich,zeitlich unbefristet,,,RH03453,1200
2019,Cloppenburg,weiblich,zeitlich unbefristet,,,RH03453,1200
2019,Cloppenburg,insgesamt,zeitlich unbefristet,,,RH03453,2395
2019,Emsland,männlich,zeitlich unbefristet,,,RH03454,1420
2019,Emsland,weiblich,zeitlich unbefristet,,,RH03454,1550
2019,Emsland,insgesamt,zeitlich unbefristet,,,RH03454,2970
2019,Friesland,männlich,zeitlich unbefristet,,,RH03455,295
2019,Friesland,weiblich,zeitlich unbefristet,,,RH03455,360
2019,Friesland,insgesamt,zeitlich unbefristet,,,RH03455,655
2019,Grafschaft Bentheim,männlich,zeitlich unbefristet,,,RH03456,1000
2019,Grafschaft Bentheim,weiblich,zeitlich unbefristet,,,RH03456,1075
2019,Grafschaft Bentheim,insgesamt,zeitlich unbefristet,,,RH03456,2075
2019,Leer,männlich,zeitlich unbefristet,,,RH03457,585
2019,Leer,weiblich,zeitlich unbefristet,,,RH03457,660
2019,Leer,insgesamt,zeitlich unbefristet,,,RH03457,1245
2019,Oldenburg,männlich,zeitlich unbefristet,,,RH03458,660
2019,Oldenburg,weiblich,zeitlich unbefristet,,,RH03458,720
2019,Oldenburg,insgesamt,zeitlich unbefristet,,,RH03458,1380
2019,Osnabrück,männlich,zeitlich unbefristet,,,RH03459,2705
2019,Osnabrück,weiblich,zeitlich unbefristet,,,RH03459,3015
2019,Osnabrück,insgesamt,zeitlich unbefristet,,,RH03459,5720
2019,Vechta,männlich,zeitlich unbefristet,,,RH03460,1760
2019,Vechta,weiblich,zeitlich unbefristet,,,RH03460,1800
2019,Vechta,insgesamt,zeitlich unbefristet,,,RH03460,3565
2019,Wesermarsch,männlich,zeitlich unbefristet,,,RH03461,695
2019,Wesermarsch,weiblich,zeitlich unbefristet,,,RH03461,765
2019,Wesermarsch,insgesamt,zeitlich unbefristet,,,RH03461,1460
2019,Wittmund,männlich,zeitlich unbefristet,,,RH03462,155
2019,Wittmund,weiblich,zeitlich unbefristet,,,RH03462,170
2019,Wittmund,insgesamt,zeitlich unbefristet,,,RH03462,325
2019,Statistische Region Weser-Ems,männlich,zeitlich unbefristet,,,RH034,18450
2019,Statistische Region Weser-Ems,weiblich,zeitlich unbefristet,,,RH034,19275
2019,Statistische Region Weser-Ems,insgesamt,zeitlich unbefristet,,,RH034,37730
2019,Niedersachsen,männlich,zeitlich unbefristet,,,RH030,78720
2019,Niedersachsen,weiblich,zeitlich unbefristet,,,RH030,83000
2019,Niedersachsen,insgesamt,zeitlich unbefristet,,,RH030,161720
2018,"Braunschweig, Stadt",männlich,zeitlich unbefristet,,,RH03101,3900
2018,"Braunschweig, Stadt",weiblich,zeitlich unbefristet,,,RH03101,4000
2018,"Braunschweig, Stadt",insgesamt,zeitlich unbefristet,,,RH03101,7900
2018,"Salzgitter, Stadt",männlich,zeitlich unbefristet,,,RH03102,2745
2018,"Salzgitter, Stadt",weiblich,zeitlich unbefristet,,,RH03102,2785
2018,"Salzgitter, Stadt",insgesamt,zeitlich unbefristet,,,RH03102,5530
2018,"Wolfsburg, Stadt",männlich,zeitlich unbefristet,,,RH03103,1210
2018,"Wolfsburg, Stadt",weiblich,zeitlich unbefristet,,,RH03103,1435
2018,"Wolfsburg, Stadt",insgesamt,zeitlich unbefristet,,,RH03103,2640
2018,Gifhorn,männlich,zeitlich unbefristet,,,RH03151,1230
2018,Gifhorn,weiblich,zeitlich unbefristet,,,RH03151,1345
2018,Gifhorn,insgesamt,zeitlich unbefristet,,,RH03151,2575
2018,Goslar,männlich,zeitlich unbefristet,,,RH03153,1200
2018,Goslar,weiblich,zeitlich unbefristet,,,RH03153,1235
2018,Goslar,insgesamt,zeitlich unbefristet,,,RH03153,2430
2018,Helmstedt,männlich,zeitlich unbefristet,,,RH03154,675
2018,Helmstedt,weiblich,zeitlich unbefristet,,,RH03154,690
2018,Helmstedt,insgesamt,zeitlich unbefristet,,,RH03154,1365
2018,Northeim,männlich,zeitlich unbefristet,,,RH03155,755
2018,Northeim,weiblich,zeitlich unbefristet,,,RH03155,840
2018,Northeim,insgesamt,zeitlich unbefristet,,,RH03155,1595
2018,Peine,männlich,zeitlich unbefristet,,,RH03157,1405
2018,Peine,weiblich,zeitlich unbefristet,,,RH03157,1420
2018,Peine,insgesamt,zeitlich unbefristet,,,RH03157,2825
2018,Wolfenbüttel,männlich,zeitlich unbefristet,,,RH03158,720
2018,Wolfenbüttel,weiblich,zeitlich unbefristet,,,RH03158,840
2018,Wolfenbüttel,insgesamt,zeitlich unbefristet,,,RH03158,1560
2018,Göttingen,männlich,zeitlich unbefristet,,,RH03159,2805
2018,Göttingen,weiblich,zeitlich unbefristet,,,RH03159,2995
2018,Göttingen,insgesamt,zeitlich unbefristet,,,RH03159,5800
2018,Statistische Region Braunschweig,männlich,zeitlich unbefristet,,,RH031,16640
2018,Statistische Region Braunschweig,weiblich,zeitlich unbefristet,,,RH031,17580
2018,Statistische Region Braunschweig,insgesamt,zeitlich unbefristet,,,RH031,34220
2018,Hannover  Region,männlich,zeitlich unbefristet,,,RH03241,24215
2018,Hannover  Region,weiblich,zeitlich unbefristet,,,RH03241,24740
2018,Hannover  Region,insgesamt,zeitlich unbefristet,,,RH03241,48955
2018,Diepholz,männlich,zeitlich unbefristet,,,RH03251,1385
2018,Diepholz,weiblich,zeitlich unbefristet,,,RH03251,1650
2018,Diepholz,insgesamt,zeitlich unbefristet,,,RH03251,3035
2018,Hameln-Pyrmont,männlich,zeitlich unbefristet,,,RH03252,2120
2018,Hameln-Pyrmont,weiblich,zeitlich unbefristet,,,RH03252,2265
2018,Hameln-Pyrmont,insgesamt,zeitlich unbefristet,,,RH03252,4385
2018,Hildesheim,männlich,zeitlich unbefristet,,,RH03254,2605
2018,Hildesheim,weiblich,zeitlich unbefristet,,,RH03254,2860
2018,Hildesheim,insgesamt,zeitlich unbefristet,,,RH03254,5465
2018,Holzminden,männlich,zeitlich unbefristet,,,RH03255,685
2018,Holzminden,weiblich,zeitlich unbefristet,,,RH03255,730
2018,Holzminden,insgesamt,zeitlich unbefristet,,,RH03255,1415
2018,Nienburg (Weser),männlich,zeitlich unbefristet,,,RH03256,905
2018,Nienburg (Weser),weiblich,zeitlich unbefristet,,,RH03256,1020
2018,Nienburg (Weser),insgesamt,zeitlich unbefristet,,,RH03256,1925
2018,Schaumburg,männlich,zeitlich unbefristet,,,RH03257,1500
2018,Schaumburg,weiblich,zeitlich unbefristet,,,RH03257,1565
2018,Schaumburg,insgesamt,zeitlich unbefristet,,,RH03257,3065
2018,Statistische Region Hannover,männlich,zeitlich unbefristet,,,RH032,33415
2018,Statistische Region Hannover,weiblich,zeitlich unbefristet,,,RH032,34825
2018,Statistische Region Hannover,insgesamt,zeitlich unbefristet,,,RH032,68245
2018,Celle,männlich,zeitlich unbefristet,,,RH03351,1135
2018,Celle,weiblich,zeitlich unbefristet,,,RH03351,1365
2018,Celle,insgesamt,zeitlich unbefristet,,,RH03351,2500
2018,Cuxhaven,männlich,zeitlich unbefristet,,,RH03352,895
2018,Cuxhaven,weiblich,zeitlich unbefristet,,,RH03352,1055
2018,Cuxhaven,insgesamt,zeitlich unbefristet,,,RH03352,1950
2018,Harburg,männlich,zeitlich unbefristet,,,RH03353,1815
2018,Harburg,weiblich,zeitlich unbefristet,,,RH03353,2000
2018,Harburg,insgesamt,zeitlich unbefristet,,,RH03353,3815
2018,Lüchow-Dannenberg,männlich,zeitlich unbefristet,,,RH03354,135
2018,Lüchow-Dannenberg,weiblich,zeitlich unbefristet,,,RH03354,190
2018,Lüchow-Dannenberg,insgesamt,zeitlich unbefristet,,,RH03354,325
2018,Lüneburg,männlich,zeitlich unbefristet,,,RH03355,10145
2018,Lüneburg,weiblich,zeitlich unbefristet,,,RH03355,11600
2018,Lüneburg,insgesamt,zeitlich unbefristet,,,RH03355,21745
2018,Lüneburg,männlich,zeitlich unbefristet,,,RH03355,945
2018,Lüneburg,weiblich,zeitlich unbefristet,,,RH03355,1070
2018,Lüneburg,insgesamt,zeitlich unbefristet,,,RH03355,2010
2018,Osterholz,männlich,zeitlich unbefristet,,,RH03356,670
2018,Osterholz,weiblich,zeitlich unbefristet,,,RH03356,760
2018,Osterholz,insgesamt,zeitlich unbefristet,,,RH03356,1430
2018,Rotenburg (Wümme),männlich,zeitlich unbefristet,,,RH03357,825
2018,Rotenburg (Wümme),weiblich,zeitlich unbefristet,,,RH03357,950
2018,Rotenburg (Wümme),insgesamt,zeitlich unbefristet,,,RH03357,1775
2018,Heidekreis,männlich,zeitlich unbefristet,,,RH03358,850
2018,Heidekreis,weiblich,zeitlich unbefristet,,,RH03358,965
2018,Heidekreis,insgesamt,zeitlich unbefristet,,,RH03358,1815
2018,Stade,männlich,zeitlich unbefristet,,,RH03359,1190
2018,Stade,weiblich,zeitlich unbefristet,,,RH03359,1340
2018,Stade,insgesamt,zeitlich unbefristet,,,RH03359,2530
2018,Uelzen,männlich,zeitlich unbefristet,,,RH03360,445
2018,Uelzen,weiblich,zeitlich unbefristet,,,RH03360,510
2018,Uelzen,insgesamt,zeitlich unbefristet,,,RH03360,950
2018,Verden,männlich,zeitlich unbefristet,,,RH03361,1240
2018,Verden,weiblich,zeitlich unbefristet,,,RH03361,1400
2018,Verden,insgesamt,zeitlich unbefristet,,,RH03361,2640
2018,Statistische Region Lüneburg,männlich,zeitlich unbefristet,,,RH033,10145
2018,Statistische Region Lüneburg,weiblich,zeitlich unbefristet,,,RH033,11600
2018,Statistische Region Lüneburg,insgesamt,zeitlich unbefristet,,,RH033,21745
2018,"Delmenhorst, Stadt",männlich,zeitlich unbefristet,,,RH03401,1570
2018,"Delmenhorst, Stadt",weiblich,zeitlich unbefristet,,,RH03401,1510
2018,"Delmenhorst, Stadt",insgesamt,zeitlich unbefristet,,,RH03401,3080
2018,Emden  Stadt,männlich,zeitlich unbefristet,,,RH03402,300
2018,Emden  Stadt,weiblich,zeitlich unbefristet,,,RH03402,305
2018,Emden  Stadt,insgesamt,zeitlich unbefristet,,,RH03402,605
2018,"Oldenburg(Oldb), Stadt",männlich,zeitlich unbefristet,,,RH03403,1735
2018,"Oldenburg(Oldb), Stadt",weiblich,zeitlich unbefristet,,,RH03403,1715
2018,"Oldenburg(Oldb), Stadt",insgesamt,zeitlich unbefristet,,,RH03403,3450
2018,"Osnabrück, Stadt",männlich,zeitlich unbefristet,,,RH03404,2730
2018,"Osnabrück, Stadt",weiblich,zeitlich unbefristet,,,RH03404,2665
2018,"Osnabrück, Stadt",insgesamt,zeitlich unbefristet,,,RH03404,5395
2018,"Wilhelmshaven, Stadt",männlich,zeitlich unbefristet,,,RH03405,530
2018,"Wilhelmshaven, Stadt",weiblich,zeitlich unbefristet,,,RH03405,565
2018,"Wilhelmshaven, Stadt",insgesamt,zeitlich unbefristet,,,RH03405,1095
2018,Ammerland,männlich,zeitlich unbefristet,,,RH03451,585
2018,Ammerland,weiblich,zeitlich unbefristet,,,RH03451,630
2018,Ammerland,insgesamt,zeitlich unbefristet,,,RH03451,1215
2018,Aurich,männlich,zeitlich unbefristet,,,RH03452,600
2018,Aurich,weiblich,zeitlich unbefristet,,,RH03452,610
2018,Aurich,insgesamt,zeitlich unbefristet,,,RH03452,1210
2018,Cloppenburg,männlich,zeitlich unbefristet,,,RH03453,1215
2018,Cloppenburg,weiblich,zeitlich unbefristet,,,RH03453,1200
2018,Cloppenburg,insgesamt,zeitlich unbefristet,,,RH03453,2410
2018,Emsland,männlich,zeitlich unbefristet,,,RH03454,1390
2018,Emsland,weiblich,zeitlich unbefristet,,,RH03454,1515
2018,Emsland,insgesamt,zeitlich unbefristet,,,RH03454,2905
2018,Friesland,männlich,zeitlich unbefristet,,,RH03455,295
2018,Friesland,weiblich,zeitlich unbefristet,,,RH03455,375
2018,Friesland,insgesamt,zeitlich unbefristet,,,RH03455,670
2018,Grafschaft Bentheim,männlich,zeitlich unbefristet,,,RH03456,990
2018,Grafschaft Bentheim,weiblich,zeitlich unbefristet,,,RH03456,1085
2018,Grafschaft Bentheim,insgesamt,zeitlich unbefristet,,,RH03456,2075
2018,Leer,männlich,zeitlich unbefristet,,,RH03457,585
2018,Leer,weiblich,zeitlich unbefristet,,,RH03457,660
2018,Leer,insgesamt,zeitlich unbefristet,,,RH03457,1245
2018,Oldenburg,männlich,zeitlich unbefristet,,,RH03458,690
2018,Oldenburg,weiblich,zeitlich unbefristet,,,RH03458,745
2018,Oldenburg,insgesamt,zeitlich unbefristet,,,RH03458,1435
2018,Osnabrück,männlich,zeitlich unbefristet,,,RH03459,2735
2018,Osnabrück,weiblich,zeitlich unbefristet,,,RH03459,2980
2018,Osnabrück,insgesamt,zeitlich unbefristet,,,RH03459,5715
2018,Vechta,männlich,zeitlich unbefristet,,,RH03460,1800
2018,Vechta,weiblich,zeitlich unbefristet,,,RH03460,1815
2018,Vechta,insgesamt,zeitlich unbefristet,,,RH03460,3620
2018,Wesermarsch,männlich,zeitlich unbefristet,,,RH03461,715
2018,Wesermarsch,weiblich,zeitlich unbefristet,,,RH03461,780
2018,Wesermarsch,insgesamt,zeitlich unbefristet,,,RH03461,1490
2018,Wittmund,männlich,zeitlich unbefristet,,,RH03462,160
2018,Wittmund,weiblich,zeitlich unbefristet,,,RH03462,165
2018,Wittmund,insgesamt,zeitlich unbefristet,,,RH03462,320
2018,Statistische Region Weser-Ems,männlich,zeitlich unbefristet,,,RH034,18615
2018,Statistische Region Weser-Ems,weiblich,zeitlich unbefristet,,,RH034,19320
2018,Statistische Region Weser-Ems,insgesamt,zeitlich unbefristet,,,RH034,37940
2018,Niedersachsen,männlich,zeitlich unbefristet,,,RH030,78820
2018,Niedersachsen,weiblich,zeitlich unbefristet,,,RH030,83330
2018,Niedersachsen,insgesamt,zeitlich unbefristet,,,RH030,162150
2017,"Braunschweig, Stadt",männlich,zeitlich unbefristet,,,RH03101,3860
2017,"Braunschweig, Stadt",weiblich,zeitlich unbefristet,,,RH03101,3945
2017,"Braunschweig, Stadt",insgesamt,zeitlich unbefristet,,,RH03101,7805
2017,"Salzgitter, Stadt",männlich,zeitlich unbefristet,,,RH03102,2765
2017,"Salzgitter, Stadt",weiblich,zeitlich unbefristet,,,RH03102,2825
2017,"Salzgitter, Stadt",insgesamt,zeitlich unbefristet,,,RH03102,5590
2017,"Wolfsburg, Stadt",männlich,zeitlich unbefristet,,,RH03103,1205
2017,"Wolfsburg, Stadt",weiblich,zeitlich unbefristet,,,RH03103,1400
2017,"Wolfsburg, Stadt",insgesamt,zeitlich unbefristet,,,RH03103,2605
2017,Gifhorn,männlich,zeitlich unbefristet,,,RH03151,1210
2017,Gifhorn,weiblich,zeitlich unbefristet,,,RH03151,1320
2017,Gifhorn,insgesamt,zeitlich unbefristet,,,RH03151,2530
2017,Goslar,männlich,zeitlich unbefristet,,,RH03153,1190
2017,Goslar,weiblich,zeitlich unbefristet,,,RH03153,1230
2017,Goslar,insgesamt,zeitlich unbefristet,,,RH03153,2420
2017,Helmstedt,männlich,zeitlich unbefristet,,,RH03154,680
2017,Helmstedt,weiblich,zeitlich unbefristet,,,RH03154,670
2017,Helmstedt,insgesamt,zeitlich unbefristet,,,RH03154,1345
2017,Northeim,männlich,zeitlich unbefristet,,,RH03155,740
2017,Northeim,weiblich,zeitlich unbefristet,,,RH03155,840
2017,Northeim,insgesamt,zeitlich unbefristet,,,RH03155,1580
2017,Peine,männlich,zeitlich unbefristet,,,RH03157,1420
2017,Peine,weiblich,zeitlich unbefristet,,,RH03157,1400
2017,Peine,insgesamt,zeitlich unbefristet,,,RH03157,2815
2017,Wolfenbüttel,männlich,zeitlich unbefristet,,,RH03158,695
2017,Wolfenbüttel,weiblich,zeitlich unbefristet,,,RH03158,825
2017,Wolfenbüttel,insgesamt,zeitlich unbefristet,,,RH03158,1520
2017,Göttingen,männlich,zeitlich unbefristet,,,RH03159,2790
2017,Göttingen,weiblich,zeitlich unbefristet,,,RH03159,2990
2017,Göttingen,insgesamt,zeitlich unbefristet,,,RH03159,5780
2017,Statistische Region Braunschweig,männlich,zeitlich unbefristet,,,RH031,16555
2017,Statistische Region Braunschweig,weiblich,zeitlich unbefristet,,,RH031,17440
2017,Statistische Region Braunschweig,insgesamt,zeitlich unbefristet,,,RH031,33990
2017,Hannover  Region,männlich,zeitlich unbefristet,,,RH03241,24175
2017,Hannover  Region,weiblich,zeitlich unbefristet,,,RH03241,24650
2017,Hannover  Region,insgesamt,zeitlich unbefristet,,,RH03241,48825
2017,Diepholz,männlich,zeitlich unbefristet,,,RH03251,1360
2017,Diepholz,weiblich,zeitlich unbefristet,,,RH03251,1635
2017,Diepholz,insgesamt,zeitlich unbefristet,,,RH03251,2995
2017,Hameln-Pyrmont,männlich,zeitlich unbefristet,,,RH03252,2110
2017,Hameln-Pyrmont,weiblich,zeitlich unbefristet,,,RH03252,2305
2017,Hameln-Pyrmont,insgesamt,zeitlich unbefristet,,,RH03252,4420
2017,Hildesheim,männlich,zeitlich unbefristet,,,RH03254,2585
2017,Hildesheim,weiblich,zeitlich unbefristet,,,RH03254,2845
2017,Hildesheim,insgesamt,zeitlich unbefristet,,,RH03254,5430
2017,Holzminden,männlich,zeitlich unbefristet,,,RH03255,695
2017,Holzminden,weiblich,zeitlich unbefristet,,,RH03255,730
2017,Holzminden,insgesamt,zeitlich unbefristet,,,RH03255,1425
2017,Nienburg (Weser),männlich,zeitlich unbefristet,,,RH03256,930
2017,Nienburg (Weser),weiblich,zeitlich unbefristet,,,RH03256,1025
2017,Nienburg (Weser),insgesamt,zeitlich unbefristet,,,RH03256,1950
2017,Schaumburg,männlich,zeitlich unbefristet,,,RH03257,1525
2017,Schaumburg,weiblich,zeitlich unbefristet,,,RH03257,1580
2017,Schaumburg,insgesamt,zeitlich unbefristet,,,RH03257,3105
2017,Statistische Region Hannover,männlich,zeitlich unbefristet,,,RH032,33375
2017,Statistische Region Hannover,weiblich,zeitlich unbefristet,,,RH032,34770
2017,Statistische Region Hannover,insgesamt,zeitlich unbefristet,,,RH032,68145
2017,Celle,männlich,zeitlich unbefristet,,,RH03351,1180
2017,Celle,weiblich,zeitlich unbefristet,,,RH03351,1340
2017,Celle,insgesamt,zeitlich unbefristet,,,RH03351,2520
2017,Cuxhaven,männlich,zeitlich unbefristet,,,RH03352,905
2017,Cuxhaven,weiblich,zeitlich unbefristet,,,RH03352,1065
2017,Cuxhaven,insgesamt,zeitlich unbefristet,,,RH03352,1965
2017,Harburg,männlich,zeitlich unbefristet,,,RH03353,1745
2017,Harburg,weiblich,zeitlich unbefristet,,,RH03353,1915
2017,Harburg,insgesamt,zeitlich unbefristet,,,RH03353,3660
2017,Lüchow-Dannenberg,männlich,zeitlich unbefristet,,,RH03354,145
2017,Lüchow-Dannenberg,weiblich,zeitlich unbefristet,,,RH03354,185
2017,Lüchow-Dannenberg,insgesamt,zeitlich unbefristet,,,RH03354,330
2017,Lüneburg,männlich,zeitlich unbefristet,,,RH03355,10095
2017,Lüneburg,weiblich,zeitlich unbefristet,,,RH03355,11425
2017,Lüneburg,insgesamt,zeitlich unbefristet,,,RH03355,21520
2017,Lüneburg,männlich,zeitlich unbefristet,,,RH03355,940
2017,Lüneburg,weiblich,zeitlich unbefristet,,,RH03355,1055
2017,Lüneburg,insgesamt,zeitlich unbefristet,,,RH03355,2000
2017,Osterholz,männlich,zeitlich unbefristet,,,RH03356,655
2017,Osterholz,weiblich,zeitlich unbefristet,,,RH03356,745
2017,Osterholz,insgesamt,zeitlich unbefristet,,,RH03356,1400
2017,Rotenburg (Wümme),männlich,zeitlich unbefristet,,,RH03357,795
2017,Rotenburg (Wümme),weiblich,zeitlich unbefristet,,,RH03357,965
2017,Rotenburg (Wümme),insgesamt,zeitlich unbefristet,,,RH03357,1765
2017,Heidekreis,männlich,zeitlich unbefristet,,,RH03358,850
2017,Heidekreis,weiblich,zeitlich unbefristet,,,RH03358,945
2017,Heidekreis,insgesamt,zeitlich unbefristet,,,RH03358,1795
2017,Stade,männlich,zeitlich unbefristet,,,RH03359,1185
2017,Stade,weiblich,zeitlich unbefristet,,,RH03359,1330
2017,Stade,insgesamt,zeitlich unbefristet,,,RH03359,2520
2017,Uelzen,männlich,zeitlich unbefristet,,,RH03360,430
2017,Uelzen,weiblich,zeitlich unbefristet,,,RH03360,480
2017,Uelzen,insgesamt,zeitlich unbefristet,,,RH03360,910
2017,Verden,männlich,zeitlich unbefristet,,,RH03361,1260
2017,Verden,weiblich,zeitlich unbefristet,,,RH03361,1395
2017,Verden,insgesamt,zeitlich unbefristet,,,RH03361,2655
2017,Statistische Region Lüneburg,männlich,zeitlich unbefristet,,,RH033,10095
2017,Statistische Region Lüneburg,weiblich,zeitlich unbefristet,,,RH033,11425
2017,Statistische Region Lüneburg,insgesamt,zeitlich unbefristet,,,RH033,21520
