Year,Gebietseinheit,Geschlecht,Grund der Befristung,GeoCode,Value
2018,Göttingen,männlich,zum Zweck der Ausbildung,K03159,24.0118577075099
2018,Göttingen,weiblich,zum Zweck der Ausbildung,K03159,27.600411946447
2018,Göttingen,insgesamt,zum Zweck der Ausbildung,K03159,25.7560483870968
2018,Statistische Region Braunschweig,männlich,zum Zweck der Ausbildung,K031,16.8020108275329
2018,Statistische Region Braunschweig,weiblich,zum Zweck der Ausbildung,K031,12.8715083798883
2018,Statistische Region Braunschweig,insgesamt,zum Zweck der Ausbildung,K031,14.9891157872914
2018,Hannover  Region,männlich,zum Zweck der Ausbildung,K03241,15.6156156156156
2018,Hannover  Region,weiblich,zum Zweck der Ausbildung,K03241,10.7769423558897
2018,Hannover  Region,insgesamt,zum Zweck der Ausbildung,K03241,13.3525149190111
2018,Diepholz,männlich,zum Zweck der Ausbildung,K03251,1.09649122807018
2018,Diepholz,weiblich,zum Zweck der Ausbildung,K03251,0.904977375565611
2018,Diepholz,insgesamt,zum Zweck der Ausbildung,K03251,1.0022271714922
2018,Hameln-Pyrmont,männlich,zum Zweck der Ausbildung,K03252,0.99403578528827
2018,Hameln-Pyrmont,weiblich,zum Zweck der Ausbildung,K03252,1.10132158590308
2018,Hameln-Pyrmont,insgesamt,zum Zweck der Ausbildung,K03252,1.04493207941484
2018,Hildesheim,männlich,zum Zweck der Ausbildung,K03254,6.15595075239398
2018,Hildesheim,weiblich,zum Zweck der Ausbildung,K03254,5.20325203252033
2018,Hildesheim,insgesamt,zum Zweck der Ausbildung,K03254,5.64635958395245
2018,Holzminden,männlich,zum Zweck der Ausbildung,K03255,2.9940119760479
2018,Holzminden,weiblich,zum Zweck der Ausbildung,K03255,3.05343511450382
2018,Holzminden,insgesamt,zum Zweck der Ausbildung,K03255,3.35570469798658
2018,Nienburg (Weser),männlich,zum Zweck der Ausbildung,K03256,0.952380952380952
2018,Nienburg (Weser),weiblich,zum Zweck der Ausbildung,K03256,1.99335548172757
2018,Nienburg (Weser),insgesamt,zum Zweck der Ausbildung,K03256,1.30081300813008
2018,Schaumburg,männlich,zum Zweck der Ausbildung,K03257,1.06666666666667
2018,Schaumburg,weiblich,zum Zweck der Ausbildung,K03257,1.04712041884817
2018,Schaumburg,insgesamt,zum Zweck der Ausbildung,K03257,1.1889035667107
2018,Statistische Region Hannover,männlich,zum Zweck der Ausbildung,K032,11.2319321044954
2018,Statistische Region Hannover,weiblich,zum Zweck der Ausbildung,K032,7.86416443252904
2018,Statistische Region Hannover,insgesamt,zum Zweck der Ausbildung,K032,9.64573833742547
2018,Celle,männlich,zum Zweck der Ausbildung,K03351,0.998003992015968
2018,Celle,weiblich,zum Zweck der Ausbildung,K03351,1.99115044247788
2018,Celle,insgesamt,zum Zweck der Ausbildung,K03351,1.46904512067156
2018,Cuxhaven,männlich,zum Zweck der Ausbildung,K03352,1.25628140703518
2018,Cuxhaven,weiblich,zum Zweck der Ausbildung,K03352,1.84615384615385
2018,Cuxhaven,insgesamt,zum Zweck der Ausbildung,K03352,1.52143845089903
2018,Harburg,männlich,zum Zweck der Ausbildung,K03353,3.02325581395349
2018,Harburg,weiblich,zum Zweck der Ausbildung,K03353,4.19161676646707
2018,Harburg,insgesamt,zum Zweck der Ausbildung,K03353,3.66492146596859
2018,Lüchow-Dannenberg,männlich,zum Zweck der Ausbildung,K03354,.
2018,Lüchow-Dannenberg,weiblich,zum Zweck der Ausbildung,K03354,1.5625
2018,Lüchow-Dannenberg,insgesamt,zum Zweck der Ausbildung,K03354,1.51515151515152
2018,Lüneburg,männlich,zum Zweck der Ausbildung,K03355,2.27743271221532
2018,Lüneburg,weiblich,zum Zweck der Ausbildung,K03355,2.97489928726371
2018,Lüneburg,insgesamt,zum Zweck der Ausbildung,K03355,2.60894091101396
2018,Lüneburg,männlich,zum Zweck der Ausbildung,K03355,4.09982174688057
2018,Lüneburg,weiblich,zum Zweck der Ausbildung,K03355,6.6079295154185
2018,Lüneburg,insgesamt,zum Zweck der Ausbildung,K03355,5.22682445759369
2018,Osterholz,männlich,zum Zweck der Ausbildung,K03356,1.38888888888889
2018,Osterholz,weiblich,zum Zweck der Ausbildung,K03356,2.88461538461538
2018,Osterholz,insgesamt,zum Zweck der Ausbildung,K03356,2.12264150943396
2018,Rotenburg (Wümme),männlich,zum Zweck der Ausbildung,K03357,2.67558528428094
2018,Rotenburg (Wümme),weiblich,zum Zweck der Ausbildung,K03357,2.8
2018,Rotenburg (Wümme),insgesamt,zum Zweck der Ausbildung,K03357,2.73224043715847
2018,Heidekreis,männlich,zum Zweck der Ausbildung,K03358,2.73037542662116
2018,Heidekreis,weiblich,zum Zweck der Ausbildung,K03358,2.33463035019455
2018,Heidekreis,insgesamt,zum Zweck der Ausbildung,K03358,2.54545454545455
2018,Stade,männlich,zum Zweck der Ausbildung,K03359,2.33393177737881
2018,Stade,weiblich,zum Zweck der Ausbildung,K03359,1.41843971631206
2018,Stade,insgesamt,zum Zweck der Ausbildung,K03359,1.83673469387755
2018,Uelzen,männlich,zum Zweck der Ausbildung,K03360,2.18579234972678
2018,Uelzen,weiblich,zum Zweck der Ausbildung,K03360,3.18471337579618
2018,Uelzen,insgesamt,zum Zweck der Ausbildung,K03360,2.64705882352941
2018,Verden,männlich,zum Zweck der Ausbildung,K03361,1.40056022408964
2018,Verden,weiblich,zum Zweck der Ausbildung,K03361,1.97368421052632
2018,Verden,insgesamt,zum Zweck der Ausbildung,K03361,1.66414523449319
2018,Statistische Region Lüneburg,männlich,zum Zweck der Ausbildung,K033,2.27743271221532
2018,Statistische Region Lüneburg,weiblich,zum Zweck der Ausbildung,K033,2.97489928726371
2018,Statistische Region Lüneburg,insgesamt,zum Zweck der Ausbildung,K033,2.60894091101396
2018,Delmenhorst  Stadt,männlich,zum Zweck der Ausbildung,K03401,0.76530612244898
2018,Delmenhorst  Stadt,weiblich,zum Zweck der Ausbildung,K03401,1.08695652173913
2018,Delmenhorst  Stadt,insgesamt,zum Zweck der Ausbildung,K03401,0.921052631578947
2018,Emden  Stadt,männlich,zum Zweck der Ausbildung,K03402,10.377358490566
2018,Emden  Stadt,weiblich,zum Zweck der Ausbildung,K03402,5.59440559440559
2018,Emden  Stadt,insgesamt,zum Zweck der Ausbildung,K03402,8.42696629213483
2018,Oldenburg(Oldb)  Stadt,männlich,zum Zweck der Ausbildung,K03403,7.07964601769912
2018,Oldenburg(Oldb)  Stadt,weiblich,zum Zweck der Ausbildung,K03403,6.80379746835443
2018,Oldenburg(Oldb)  Stadt,insgesamt,zum Zweck der Ausbildung,K03403,6.94656488549618
2018,Osnabrück  Stadt,männlich,zum Zweck der Ausbildung,K03404,7.01001430615164
2018,Osnabrück  Stadt,weiblich,zum Zweck der Ausbildung,K03404,10.6418918918919
2018,Osnabrück  Stadt,insgesamt,zum Zweck der Ausbildung,K03404,8.59798605731991
2018,Wilhelmshaven  Stadt,männlich,zum Zweck der Ausbildung,K03405,11.441647597254
2018,Wilhelmshaven  Stadt,weiblich,zum Zweck der Ausbildung,K03405,7.47126436781609
2018,Wilhelmshaven  Stadt,insgesamt,zum Zweck der Ausbildung,K03405,9.68152866242038
2018,Ammerland,männlich,zum Zweck der Ausbildung,K03451,1.69491525423729
2018,Ammerland,weiblich,zum Zweck der Ausbildung,K03451,1.81818181818182
2018,Ammerland,insgesamt,zum Zweck der Ausbildung,K03451,1.75824175824176
2018,Aurich,männlich,zum Zweck der Ausbildung,K03452,0.831024930747923
2018,Aurich,weiblich,zum Zweck der Ausbildung,K03452,1.08695652173913
2018,Aurich,insgesamt,zum Zweck der Ausbildung,K03452,0.784929356357928
2018,Cloppenburg,männlich,zum Zweck der Ausbildung,K03453,0.540540540540541
2018,Cloppenburg,weiblich,zum Zweck der Ausbildung,K03453,0.584795321637427
2018,Cloppenburg,insgesamt,zum Zweck der Ausbildung,K03453,0.702247191011236
2018,Emsland,männlich,zum Zweck der Ausbildung,K03454,0.868306801736614
2018,Emsland,weiblich,zum Zweck der Ausbildung,K03454,1.54373927958834
2018,Emsland,insgesamt,zum Zweck der Ausbildung,K03454,1.17739403453689
2018,Friesland,männlich,zum Zweck der Ausbildung,K03455,0.613496932515337
2018,Friesland,weiblich,zum Zweck der Ausbildung,K03455,0.699300699300699
2018,Friesland,insgesamt,zum Zweck der Ausbildung,K03455,0.65359477124183
2018,Grafschaft Bentheim,männlich,zum Zweck der Ausbildung,K03456,2.0979020979021
2018,Grafschaft Bentheim,weiblich,zum Zweck der Ausbildung,K03456,1.65289256198347
2018,Grafschaft Bentheim,insgesamt,zum Zweck der Ausbildung,K03456,1.89035916824197
2018,Leer,männlich,zum Zweck der Ausbildung,K03457,2.20820189274448
2018,Leer,weiblich,zum Zweck der Ausbildung,K03457,1.42857142857143
2018,Leer,insgesamt,zum Zweck der Ausbildung,K03457,1.84563758389262
2018,Oldenburg,männlich,zum Zweck der Ausbildung,K03458,2.08333333333333
2018,Oldenburg,weiblich,zum Zweck der Ausbildung,K03458,1.46520146520147
2018,Oldenburg,insgesamt,zum Zweck der Ausbildung,K03458,1.77935943060498
2018,Osnabrück,männlich,zum Zweck der Ausbildung,K03459,2
2018,Osnabrück,weiblich,zum Zweck der Ausbildung,K03459,2.66075388026608
2018,Osnabrück,insgesamt,zum Zweck der Ausbildung,K03459,2.330743618202
2018,Vechta,männlich,zum Zweck der Ausbildung,K03460,1.35135135135135
2018,Vechta,weiblich,zum Zweck der Ausbildung,K03460,2.00892857142857
2018,Vechta,insgesamt,zum Zweck der Ausbildung,K03460,1.65631469979296
2018,Wesermarsch,männlich,zum Zweck der Ausbildung,K03461,1.53846153846154
2018,Wesermarsch,weiblich,zum Zweck der Ausbildung,K03461,3.50877192982456
2018,Wesermarsch,insgesamt,zum Zweck der Ausbildung,K03461,2.05761316872428
2018,Wittmund,männlich,zum Zweck der Ausbildung,K03462,2.5974025974026
2018,Wittmund,weiblich,zum Zweck der Ausbildung,K03462,2.85714285714286
2018,Wittmund,insgesamt,zum Zweck der Ausbildung,K03462,2.72108843537415
2018,Statistische Region Weser-Ems,männlich,zum Zweck der Ausbildung,K034,3.59974627339042
2018,Statistische Region Weser-Ems,weiblich,zum Zweck der Ausbildung,K034,3.63800904977376
2018,Statistische Region Weser-Ems,insgesamt,zum Zweck der Ausbildung,K034,3.61761474093483
2018,Niedersachsen,männlich,zum Zweck der Ausbildung,K030,8.87995455141371
2018,Niedersachsen,weiblich,zum Zweck der Ausbildung,K030,7.03074068502081
2018,Niedersachsen,insgesamt,zum Zweck der Ausbildung,K030,8.01634559252773
2017,Braunschweig  Stadt,männlich,zum Zweck der Ausbildung,K03101,29.7120418848168
2017,Braunschweig  Stadt,weiblich,zum Zweck der Ausbildung,K03101,19.53125
2017,Braunschweig  Stadt,insgesamt,zum Zweck der Ausbildung,K03101,25.0890947968639
2017,Salzgitter  Stadt,männlich,zum Zweck der Ausbildung,K03102,1.08191653786708
2017,Salzgitter  Stadt,weiblich,zum Zweck der Ausbildung,K03102,0.711743772241993
2017,Salzgitter  Stadt,insgesamt,zum Zweck der Ausbildung,K03102,0.909842845326716
2017,Wolfsburg  Stadt,männlich,zum Zweck der Ausbildung,K03103,7.77096114519427
2017,Wolfsburg  Stadt,weiblich,zum Zweck der Ausbildung,K03103,3.56294536817102
2017,Wolfsburg  Stadt,insgesamt,zum Zweck der Ausbildung,K03103,5.82417582417582
2017,Gifhorn,männlich,zum Zweck der Ausbildung,K03151,2.47933884297521
2017,Gifhorn,weiblich,zum Zweck der Ausbildung,K03151,2.44897959183673
2017,Gifhorn,insgesamt,zum Zweck der Ausbildung,K03151,2.46406570841889
2017,Goslar,männlich,zum Zweck der Ausbildung,K03153,37.7079482439926
2017,Goslar,weiblich,zum Zweck der Ausbildung,K03153,22.6130653266332
2017,Goslar,insgesamt,zum Zweck der Ausbildung,K03153,31.3099041533546
2017,Helmstedt,männlich,zum Zweck der Ausbildung,K03154,1.34228187919463
2017,Helmstedt,weiblich,zum Zweck der Ausbildung,K03154,2.54237288135593
2017,Helmstedt,insgesamt,zum Zweck der Ausbildung,K03154,1.86567164179104
2017,Northeim,männlich,zum Zweck der Ausbildung,K03155,3.08370044052863
2017,Northeim,weiblich,zum Zweck der Ausbildung,K03155,2.41545893719807
2017,Northeim,insgesamt,zum Zweck der Ausbildung,K03155,2.53456221198157
2017,Peine,männlich,zum Zweck der Ausbildung,K03157,1.75438596491228
2017,Peine,weiblich,zum Zweck der Ausbildung,K03157,1.28617363344051
2017,Peine,insgesamt,zum Zweck der Ausbildung,K03157,1.53139356814701
2017,Wolfenbüttel,männlich,zum Zweck der Ausbildung,K03158,12.396694214876
2017,Wolfenbüttel,weiblich,zum Zweck der Ausbildung,K03158,6.66666666666667
2017,Wolfenbüttel,insgesamt,zum Zweck der Ausbildung,K03158,9.61098398169336
2017,Göttingen,männlich,zum Zweck der Ausbildung,K03159,26.0722347629797
2017,Göttingen,weiblich,zum Zweck der Ausbildung,K03159,28.4562211981567
2017,Göttingen,insgesamt,zum Zweck der Ausbildung,K03159,27.309007981756
2017,Statistische Region Braunschweig,männlich,zum Zweck der Ausbildung,K031,16.7365864429234
2017,Statistische Region Braunschweig,weiblich,zum Zweck der Ausbildung,K031,12.9129886506936
2017,Statistische Region Braunschweig,insgesamt,zum Zweck der Ausbildung,K031,14.9381989405533
2017,Hannover  Region,männlich,zum Zweck der Ausbildung,K03241,14.2501132759402
2017,Hannover  Region,weiblich,zum Zweck der Ausbildung,K03241,10.1160443995964
2017,Hannover  Region,insgesamt,zum Zweck der Ausbildung,K03241,12.2941036046789
2017,Diepholz,männlich,zum Zweck der Ausbildung,K03251,0.783289817232376
2017,Diepholz,weiblich,zum Zweck der Ausbildung,K03251,0.806451612903226
2017,Diepholz,insgesamt,zum Zweck der Ausbildung,K03251,0.927152317880795
2017,Hameln-Pyrmont,männlich,zum Zweck der Ausbildung,K03252,0.702576112412178
2017,Hameln-Pyrmont,weiblich,zum Zweck der Ausbildung,K03252,0.77319587628866
2017,Hameln-Pyrmont,insgesamt,zum Zweck der Ausbildung,K03252,0.858895705521472
2017,Hildesheim,männlich,zum Zweck der Ausbildung,K03254,5.54699537750385
2017,Hildesheim,weiblich,zum Zweck der Ausbildung,K03254,4.36363636363636
2017,Hildesheim,insgesamt,zum Zweck der Ausbildung,K03254,5.00417014178482
2017,Holzminden,männlich,zum Zweck der Ausbildung,K03255,5.0314465408805
2017,Holzminden,weiblich,zum Zweck der Ausbildung,K03255,4.20168067226891
2017,Holzminden,insgesamt,zum Zweck der Ausbildung,K03255,4.67625899280576
2017,Nienburg (Weser),männlich,zum Zweck der Ausbildung,K03256,0.673400673400673
2017,Nienburg (Weser),weiblich,zum Zweck der Ausbildung,K03256,1.41843971631206
2017,Nienburg (Weser),insgesamt,zum Zweck der Ausbildung,K03256,1.03626943005181
2017,Schaumburg,männlich,zum Zweck der Ausbildung,K03257,0.598802395209581
2017,Schaumburg,weiblich,zum Zweck der Ausbildung,K03257,0.895522388059702
2017,Schaumburg,insgesamt,zum Zweck der Ausbildung,K03257,0.896860986547085
2017,Statistische Region Hannover,männlich,zum Zweck der Ausbildung,K032,10.2656461053579
2017,Statistische Region Hannover,weiblich,zum Zweck der Ausbildung,K032,7.37104825291181
2017,Statistische Region Hannover,insgesamt,zum Zweck der Ausbildung,K032,8.8929219600726
2017,Celle,männlich,zum Zweck der Ausbildung,K03351,0.881057268722467
2017,Celle,weiblich,zum Zweck der Ausbildung,K03351,1.20772946859903
2017,Celle,insgesamt,zum Zweck der Ausbildung,K03351,1.15340253748558
2017,Cuxhaven,männlich,zum Zweck der Ausbildung,K03352,0.985221674876847
2017,Cuxhaven,weiblich,zum Zweck der Ausbildung,K03352,1.53846153846154
2017,Cuxhaven,insgesamt,zum Zweck der Ausbildung,K03352,1.2311901504788
2017,Harburg,männlich,zum Zweck der Ausbildung,K03353,3.07328605200946
2017,Harburg,weiblich,zum Zweck der Ausbildung,K03353,5
2017,Harburg,insgesamt,zum Zweck der Ausbildung,K03353,3.76850605652759
2017,Lüchow-Dannenberg,männlich,zum Zweck der Ausbildung,K03354,1.72413793103448
2017,Lüchow-Dannenberg,weiblich,zum Zweck der Ausbildung,K03354,1.75438596491228
2017,Lüchow-Dannenberg,insgesamt,zum Zweck der Ausbildung,K03354,1.73913043478261
2017,Lüneburg,männlich,zum Zweck der Ausbildung,K03355,2.2023975466964
2017,Lüneburg,weiblich,zum Zweck der Ausbildung,K03355,2.80500168976005
2017,Lüneburg,insgesamt,zum Zweck der Ausbildung,K03355,2.47479376718607
2017,Lüneburg,männlich,zum Zweck der Ausbildung,K03355,4.17495029821074
2017,Lüneburg,weiblich,zum Zweck der Ausbildung,K03355,7.31707317073171
2017,Lüneburg,insgesamt,zum Zweck der Ausbildung,K03355,5.48245614035088
2017,Osterholz,männlich,zum Zweck der Ausbildung,K03356,1.47058823529412
2017,Osterholz,weiblich,zum Zweck der Ausbildung,K03356,1.58730158730159
2017,Osterholz,insgesamt,zum Zweck der Ausbildung,K03356,1.53061224489796
2017,Rotenburg (Wümme),männlich,zum Zweck der Ausbildung,K03357,2.73037542662116
2017,Rotenburg (Wümme),weiblich,zum Zweck der Ausbildung,K03357,1.75438596491228
2017,Rotenburg (Wümme),insgesamt,zum Zweck der Ausbildung,K03357,2.30326295585413
2017,Heidekreis,männlich,zum Zweck der Ausbildung,K03358,2.67175572519084
2017,Heidekreis,weiblich,zum Zweck der Ausbildung,K03358,2.66666666666667
2017,Heidekreis,insgesamt,zum Zweck der Ausbildung,K03358,2.6694045174538
2017,Stade,männlich,zum Zweck der Ausbildung,K03359,2.42914979757085
2017,Stade,weiblich,zum Zweck der Ausbildung,K03359,1.32978723404255
2017,Stade,insgesamt,zum Zweck der Ausbildung,K03359,1.95402298850575
2017,Uelzen,männlich,zum Zweck der Ausbildung,K03360,1.81818181818182
2017,Uelzen,weiblich,zum Zweck der Ausbildung,K03360,2.72108843537415
2017,Uelzen,insgesamt,zum Zweck der Ausbildung,K03360,2.57234726688103
2017,Verden,männlich,zum Zweck der Ausbildung,K03361,1.22699386503067
2017,Verden,weiblich,zum Zweck der Ausbildung,K03361,1.11111111111111
2017,Verden,insgesamt,zum Zweck der Ausbildung,K03361,1.1744966442953
2017,Statistische Region Lüneburg,männlich,zum Zweck der Ausbildung,K033,2.2023975466964
2017,Statistische Region Lüneburg,weiblich,zum Zweck der Ausbildung,K033,2.80500168976005
2017,Statistische Region Lüneburg,insgesamt,zum Zweck der Ausbildung,K033,2.47479376718607
2017,Delmenhorst  Stadt,männlich,zum Zweck der Ausbildung,K03401,0.53475935828877
2017,Delmenhorst  Stadt,weiblich,zum Zweck der Ausbildung,K03401,0.864553314121038
2017,Delmenhorst  Stadt,insgesamt,zum Zweck der Ausbildung,K03401,0.693481276005548
2017,Emden  Stadt,männlich,zum Zweck der Ausbildung,K03402,9.13978494623656
2017,Emden  Stadt,weiblich,zum Zweck der Ausbildung,K03402,6.45161290322581
2017,Emden  Stadt,insgesamt,zum Zweck der Ausbildung,K03402,8.06451612903226
2017,Oldenburg(Oldb)  Stadt,männlich,zum Zweck der Ausbildung,K03403,7.29537366548043
2017,Oldenburg(Oldb)  Stadt,weiblich,zum Zweck der Ausbildung,K03403,6.83111954459203
2017,Oldenburg(Oldb)  Stadt,insgesamt,zum Zweck der Ausbildung,K03403,7.07070707070707
2017,Osnabrück  Stadt,männlich,zum Zweck der Ausbildung,K03404,6.74342105263158
2017,Osnabrück  Stadt,weiblich,zum Zweck der Ausbildung,K03404,11.3851992409867
2017,Osnabrück  Stadt,insgesamt,zum Zweck der Ausbildung,K03404,8.89084507042254
2017,Wilhelmshaven  Stadt,männlich,zum Zweck der Ausbildung,K03405,10.9919571045576
2017,Wilhelmshaven  Stadt,weiblich,zum Zweck der Ausbildung,K03405,8
2017,Wilhelmshaven  Stadt,insgesamt,zum Zweck der Ausbildung,K03405,9.65824665676077
2017,Ammerland,männlich,zum Zweck der Ausbildung,K03451,1.88679245283019
2017,Ammerland,weiblich,zum Zweck der Ausbildung,K03451,2.08333333333333
2017,Ammerland,insgesamt,zum Zweck der Ausbildung,K03451,1.98019801980198
2017,Aurich,männlich,zum Zweck der Ausbildung,K03452,0.854700854700855
2017,Aurich,weiblich,zum Zweck der Ausbildung,K03452,1.19047619047619
2017,Aurich,insgesamt,zum Zweck der Ausbildung,K03452,0.995024875621891
2017,Cloppenburg,männlich,zum Zweck der Ausbildung,K03453,0.560224089635854
2017,Cloppenburg,weiblich,zum Zweck der Ausbildung,K03453,0.911854103343465
2017,Cloppenburg,insgesamt,zum Zweck der Ausbildung,K03453,0.728862973760933
2017,Emsland,männlich,zum Zweck der Ausbildung,K03454,0.910470409711684
2017,Emsland,weiblich,zum Zweck der Ausbildung,K03454,1.53256704980843
2017,Emsland,insgesamt,zum Zweck der Ausbildung,K03454,1.18543607112616
2017,Friesland,männlich,zum Zweck der Ausbildung,K03455,0.666666666666667
2017,Friesland,weiblich,zum Zweck der Ausbildung,K03455,0.746268656716418
2017,Friesland,insgesamt,zum Zweck der Ausbildung,K03455,0.704225352112676
2017,Grafschaft Bentheim,männlich,zum Zweck der Ausbildung,K03456,2.28136882129278
2017,Grafschaft Bentheim,weiblich,zum Zweck der Ausbildung,K03456,1.36363636363636
2017,Grafschaft Bentheim,insgesamt,zum Zweck der Ausbildung,K03456,1.86335403726708
2017,Leer,männlich,zum Zweck der Ausbildung,K03457,2.0066889632107
2017,Leer,weiblich,zum Zweck der Ausbildung,K03457,1.58102766798419
